mean_count turtles with [ color = red ] ,mean_mean [threshold] of turtles,mean_standard-deviation [threshold] of turtles,mean_max [ threshold ] of turtles,min_count turtles with [ color = red ] ,min_mean [threshold] of turtles,min_standard-deviation [threshold] of turtles,min_max [ threshold ] of turtles,last_count turtles with [ color = red ] ,last_mean [threshold] of turtles,last_standard-deviation [threshold] of turtles,last_max [ threshold ] of turtles,sd_count turtles with [ color = red ] ,sd_mean [threshold] of turtles,sd_standard-deviation [threshold] of turtles,sd_max [ threshold ] of turtles,trend_count turtles with [ color = red ] ,trend_mean [threshold] of turtles,trend_standard-deviation [threshold] of turtles,trend_max [ threshold ] of turtles,max_count turtles with [ color = red ] ,max_mean [threshold] of turtles,max_standard-deviation [threshold] of turtles,max_max [ threshold ] of turtles,snap_50_count turtles with [ color = red ] ,snap_50_mean [threshold] of turtles,snap_50_standard-deviation [threshold] of turtles,snap_50_max [ threshold ] of turtles,snap_100_count turtles with [ color = red ] ,snap_100_mean [threshold] of turtles,snap_100_standard-deviation [threshold] of turtles,snap_100_max [ threshold ] of turtles,snap_150_count turtles with [ color = red ] ,snap_150_mean [threshold] of turtles,snap_150_standard-deviation [threshold] of turtles,snap_150_max [ threshold ] of turtles,snap_200_count turtles with [ color = red ] ,snap_200_mean [threshold] of turtles,snap_200_standard-deviation [threshold] of turtles,snap_200_max [ threshold ] of turtles,snap_225_count turtles with [ color = red ] ,snap_225_mean [threshold] of turtles,snap_225_standard-deviation [threshold] of turtles,snap_225_max [ threshold ] of turtles
195.256,11.699237426801886,8.900808460787978,66.45676354217878,0.0,11.340359376990609,8.751762932825983,65.74064354235075,200.0,11.340359376990614,8.751762932825988,65.74064354235075,29.427579988847388,3.078181388766507,1.3526373845232764,5.398044802506957,0.11105304084865354,-0.008505806285336589,-0.0035323229358488932,-0.016908748049957557,200.0,51.16796234365876,28.196662292045946,132.88916896785028,200.0,11.340359376990616,8.751762932825986,65.74064354235075,200.0,11.340359376990627,8.751762932825986,65.74064354235075,200.0,11.340359376990621,8.751762932825986,65.74064354235075,200.0,11.340359376990618,8.75176293282599,65.74064354235075,200.0,11.340359376990621,8.75176293282599,65.74064354235075
192.056,13.943777574625713,13.196033920027507,82.33010245451798,0.0,13.402371212599006,13.08906105678751,81.53627186904137,200.0,13.431278200306702,13.089061056787514,81.53627186904137,38.1039218978835,3.5029858976692148,1.06827241552044,4.895172341932792,0.1829228627658038,-0.012065536136067635,-0.0025279538874077062,-0.018591258731488106,200.0,51.099054846079255,29.51503719517013,137.78015667249664,200.0,13.431278200306712,13.089061056787514,81.53627186904137,200.0,13.431278200306714,13.089061056787516,81.53627186904137,200.0,13.431278200306712,13.08906105678752,81.53627186904137,200.0,13.431278200306727,13.089061056787521,81.53627186904137,200.0,13.431278200306709,13.089061056787516,81.53627186904137
190.892,17.52521240251131,9.50252700165009,81.30252582483426,0.0,16.256097935253536,9.34721311700101,80.6347878341779,200.0,17.153415260655475,9.347213117001015,80.6347878341779,40.50343610115082,2.73706731652201,1.4552245201413205,5.213338146561723,0.208266884270148,-0.008780707674974911,-0.0036715766030630103,-0.01576134377867206,200.0,49.215630761253436,31.171766178122706,147.65579503277922,200.0,17.153415260655464,9.347213117001015,80.6347878341779,200.0,17.15341526065547,9.347213117001017,80.6347878341779,200.0,17.153415260655464,9.347213117001019,80.6347878341779,200.0,17.15341526065547,9.347213117001013,80.6347878341779,200.0,17.153415260655468,9.347213117001017,80.6347878341779
194.836,11.69170972383802,8.875350871654454,72.02863828329694,0.0,11.366740894279694,8.754750392392124,71.75328284403292,200.0,11.366740894279701,8.754750392392125,71.75328284403292,30.764933024468125,2.831490138719848,1.290047960111995,3.6753161255296294,0.12066433062929012,-0.0077042007738093755,-0.002866984899090771,-0.006573166931986973,200.0,48.655365728703785,28.257413237720424,128.82826394532358,200.0,11.3667408942797,8.75475039239213,71.75328284403292,200.0,11.366740894279706,8.754750392392129,71.75328284403292,200.0,11.366740894279706,8.754750392392129,71.75328284403292,200.0,11.366740894279703,8.754750392392129,71.75328284403292,200.0,11.366740894279701,8.754750392392127,71.75328284403292
9.556,37.50070117173416,18.421342087106346,92.69714428660888,0.0,37.36511925385792,17.754172672765648,92.58413477330362,10.0,37.36511925385792,18.39742575074591,92.58413477330362,1.584570604296319,0.8008238514682147,0.6746706966103192,1.7579155371022241,0.009843997503960037,-0.003011899838372944,-0.0005729740664967033,-0.0027011132494690936,10.0,48.63227404892582,28.937653245583128,120.43368186872661,10.0,37.40415716357179,18.4099549587201,92.58413477330362,10.0,37.377366141605854,18.400320114077847,92.58413477330362,10.0,37.368489482964875,18.398099546415384,92.58413477330362,10.0,37.36586540704902,18.39756688431554,92.58413477330362,10.0,37.36537419061862,18.397473444965204,92.58413477330362
194.62,12.867343226595034,10.034293378480346,74.03825511627396,0.0,12.525402621467157,9.894236425028563,73.62322625159511,200.0,12.525402621467167,9.894236425028568,73.62322625159511,31.573843605110977,3.0560894385187978,1.250259641546187,4.36476701077341,0.12557807324917197,-0.008112357283959877,-0.003315257819329933,-0.009862652566763856,200.0,52.75732596835637,28.090876014602546,139.18155129667858,200.0,12.525402621467173,9.89423642502857,73.62322625159511,200.0,12.525402621467167,9.894236425028568,73.62322625159511,200.0,12.525402621467174,9.894236425028565,73.62322625159511,200.0,12.525402621467167,9.894236425028565,73.62322625159511,200.0,12.525402621467173,9.89423642502857,73.62322625159511
193.056,9.897985280774137,6.918844671726714,49.961355265352886,0.0,9.42119321403415,6.7228943116138495,48.94597129171112,200.0,9.421193214034156,6.722894311613855,48.94597129171112,35.63622965466504,3.438283237875028,1.7575696896732318,7.474402103783195,0.16061671386742213,-0.01124300342960718,-0.00463808232097444,-0.023968482216472277,200.0,50.1514172963988,32.037140834005825,132.90919639774978,200.0,9.421193214034151,6.722894311613855,48.94597129171112,200.0,9.421193214034153,6.722894311613854,48.94597129171112,200.0,9.421193214034155,6.722894311613853,48.94597129171112,200.0,9.421193214034156,6.722894311613854,48.94597129171112,200.0,9.421193214034156,6.722894311613857,48.94597129171112
193.228,15.266720674719457,7.312780388092887,65.99435532273785,0.0,14.479671387632386,7.135809025577549,65.25905719774676,200.0,14.88184212486312,7.135809025577557,65.25905719774676,35.12583117877755,3.0763619895126446,1.6581980497579496,5.950164519335832,0.15684462151394407,-0.009107599473563845,-0.004192576218224298,-0.01734204299901027,200.0,52.761285668083204,31.521084205807906,150.899826258465,200.0,14.881842124863121,7.135809025577555,65.25905719774676,200.0,14.881842124863121,7.1358090255775535,65.25905719774676,200.0,14.881842124863129,7.1358090255775535,65.25905719774676,200.0,14.881842124863136,7.135809025577554,65.25905719774676,200.0,14.881842124863121,7.1358090255775535,65.25905719774676
193.556,10.695542633232243,9.733204296678032,84.94253028949548,0.0,10.278821976389567,9.601258471548542,84.59980955521121,200.0,10.278821976389574,9.601258471548546,84.59980955521121,34.18149885537512,3.1336629416030424,1.3620453699536135,4.30036439763066,0.14952239235827755,-0.00983950642490485,-0.0031295362611061463,-0.008176112407733227,200.0,47.69323679771619,30.342564103015224,150.10802818684755,200.0,10.278821976389574,9.601258471548546,84.59980955521121,200.0,10.278821976389576,9.601258471548547,84.59980955521121,200.0,10.278821976389576,9.601258471548547,84.59980955521121,200.0,10.278821976389573,9.601258471548546,84.59980955521121,200.0,10.27882197638957,9.601258471548547,84.59980955521121
180.896,11.376826432175061,7.034621393594618,70.14320188559275,0.0,9.947255350175032,6.546591793111431,68.96181883719625,200.0,9.947255350175038,6.5465917931114355,68.96181883719625,57.89657316283914,5.206651220542286,2.0041788007886727,5.941696632994452,0.41431728507656146,-0.03209483079037125,-0.010934276974751116,-0.026899627692974694,200.0,51.72890082705067,30.318422712422212,147.36177630881758,200.0,9.947255350175034,6.546591793111434,68.96181883719625,200.0,9.947255350175041,6.5465917931114355,68.96181883719625,200.0,9.947255350175034,6.546591793111435,68.96181883719625,200.0,9.947255350175038,6.546591793111437,68.96181883719625,200.0,9.947255350175038,6.5465917931114355,68.96181883719625
190.48,11.918707402452009,12.262012643629204,87.91965545428384,0.0,11.153449544367733,11.751168578980028,87.74149425259466,200.0,11.309562403427295,12.177520823963327,87.74149425259466,41.981157678177745,3.841431882669123,1.1086523544973266,2.4090520704141745,0.2174073825181203,-0.014291071135766824,-0.0020085912795755135,-0.004253464260735939,200.0,51.56226870425725,29.46847568422482,125.29070107864356,200.0,11.30956240342728,12.177520823963324,87.74149425259466,200.0,11.309562403427288,12.17752082396333,87.74149425259466,200.0,11.30956240342728,12.177520823963327,87.74149425259466,200.0,11.309562403427288,12.177520823963325,87.74149425259466,200.0,11.309562403427286,12.177520823963324,87.74149425259466
186.372,11.592682750901837,11.040574456724098,116.02402853797435,0.0,10.872448143813333,10.689991274502184,115.93555248869471,197.0,10.872448143813333,10.690404937031875,115.93555248869471,38.00338953304013,3.3543971014309117,1.6370121685962282,1.3961285086687318,0.23847280756492115,-0.016419340949263783,-0.007993239002327514,-0.0021149653214152676,197.0,47.92777160793127,30.173942857932023,138.05456480849355,197.0,10.918391844971424,10.696560320316122,115.93555248869471,197.0,10.876032750326253,10.690085636706039,115.93555248869471,197.0,10.87277730677523,10.690361383991423,115.93555248869471,197.0,10.872477221107797,10.690400792195872,115.93555248869471,197.0,10.872454987678404,10.690403948544624,115.93555248869471
192.952,10.369527337471457,7.254882126835467,67.44363684872926,0.0,9.893095144329793,7.073768921179994,66.90817892682608,200.0,9.893095144329802,7.073768921179996,66.90817892682608,36.149435624916556,3.4645955966135573,1.5003941306458384,4.331160923873803,0.16303441655066478,-0.011237342900279028,-0.004276575235647332,-0.012672447428096095,200.0,51.27922738955675,28.34440894847609,121.43267942873779,200.0,9.893095144329797,7.0737689211799974,66.90817892682608,200.0,9.893095144329795,7.073768921179997,66.90817892682608,200.0,9.893095144329799,7.073768921179997,66.90817892682608,200.0,9.893095144329799,7.073768921179998,66.90817892682608,200.0,9.893095144329802,7.07376892118,66.90817892682608
191.388,6.168373250321411,5.703748040069986,73.86871890703516,0.0,5.553860332434371,5.4898694020554,73.55235269379838,200.0,5.553860332434375,5.489869402055402,73.55235269379838,39.96094913787683,4.014922321048257,1.7331362723810986,4.422918788144683,0.19755695291124645,-0.014434990826556337,-0.005043131675968664,-0.007555129715815483,200.0,50.105836237153305,30.09726475391524,142.99660459729571,200.0,5.553860332434374,5.489869402055405,73.55235269379838,200.0,5.553860332434375,5.489869402055402,73.55235269379838,200.0,5.553860332434376,5.489869402055402,73.55235269379838,200.0,5.553860332434377,5.489869402055402,73.55235269379838,200.0,5.553860332434377,5.4898694020554,73.55235269379838
0.02,43.55645468722184,9.695970462243087,118.16297556768035,0.0,40.80040278986307,9.496743703066757,118.16297556768012,0.0,43.56001810039019,9.496743703066757,118.16297556768012,0.3155946767611885,0.4596424697179248,1.1288710031014377,2.2737367544323206e-13,-0.0004742475879614081,0.00020096835017541147,-0.003776089366642786,8.277325619851135e-17,5.0,50.04062778387251,26.419144705918445,118.16297556768012,0.0,43.54579778726068,9.610731831194453,118.16297556768012,0.0,43.57285573610878,9.563975381061683,118.16297556768012,0.0,43.57246000514127,9.538482440472409,118.16297556768012,0.0,43.566595457178764,9.51630240080403,118.16297556768012,0.0,43.56325447269951,9.506076007055459,118.16297556768012
193.676,11.046720933046364,9.759880172933864,81.61390195682648,0.0,10.56603937854463,9.608430634082298,81.11229933144119,200.0,10.56603937854464,9.608430634082303,81.11229933144119,34.25882403118951,3.5546114518677006,1.3908344064848093,5.193293642015843,0.14686814189027003,-0.011347967521672228,-0.0035843423790959937,-0.011885627364232246,200.0,50.38553879804921,30.177635653700836,161.3984693452649,200.0,10.566039378544644,9.608430634082303,81.11229933144119,200.0,10.566039378544634,9.608430634082305,81.11229933144119,200.0,10.566039378544637,9.608430634082305,81.11229933144119,200.0,10.566039378544634,9.608430634082302,81.11229933144119,200.0,10.566039378544636,9.608430634082302,81.11229933144119
193.572,12.085033814693684,10.88089171535996,94.42375577597724,0.0,11.607455106804956,10.74922217995105,94.18453887038919,200.0,11.607455106804965,10.749222179951058,94.18453887038919,34.452239636923764,3.597456343500728,1.3442921168040103,3.381346935291741,0.14921211539384613,-0.011280273068279115,-0.0031243390042986286,-0.005713250609143063,200.0,53.48686543909846,31.035470870224135,147.37195009907032,200.0,11.607455106804958,10.749222179951055,94.18453887038919,200.0,11.60745510680496,10.749222179951053,94.18453887038919,200.0,11.607455106804965,10.749222179951055,94.18453887038919,200.0,11.607455106804956,10.749222179951058,94.18453887038919,200.0,11.607455106804961,10.749222179951058,94.18453887038919
0.032,33.33808433700775,12.597762470949446,103.31618154298553,0.0,33.16886311522717,12.44931862867211,103.20091625756822,0.0,33.16886311522717,12.464230063568424,103.20091625756822,0.44606725950242193,1.3075807515635403,1.335133106468571,1.8188555246575198,-0.0007580281284500551,-0.0038180233468436036,-0.0032471925794567563,-0.0027553454681493584,7.0,52.77643150594888,32.523274231708264,132.0172376119653,0.0,33.205342814733555,12.450163489081788,103.20091625756822,0.0,33.180059986045634,12.454311054867054,103.20091625756822,0.0,33.17253683187833,12.460467675932513,103.20091625756822,0.0,33.16987475520393,12.463181057755028,103.20091625756822,0.0,33.16924655295971,12.463835711437543,103.20091625756822
192.892,16.898666534570673,12.113106125405809,132.1286565085327,0.0,16.06256974182236,11.98347462703397,132.1286565085331,200.0,16.49428935448271,11.983474627033974,132.1286565085331,36.00700398533568,2.9054980737057705,1.203973164799154,3.979039320256561e-13,0.16432966927470832,-0.009539409844157833,-0.0030658404953087205,-5.035042761729266e-16,200.0,48.20689804179538,30.000336538773386,132.1286565085331,200.0,16.494289354482717,11.983474627033974,132.1286565085331,200.0,16.4942893544827,11.983474627033978,132.1286565085331,200.0,16.494289354482706,11.983474627033976,132.1286565085331,200.0,16.494289354482724,11.983474627033972,132.1286565085331,200.0,16.494289354482703,11.983474627033976,132.1286565085331
193.74,13.74267091325775,7.66572538671575,56.24306984801606,0.0,13.333938307820658,7.495072530916517,55.61310241168342,200.0,13.333938307820665,7.495072530916521,55.61310241168342,33.75275396171406,3.020254361856373,1.5704677354368826,5.175318797868924,0.14534670954735257,-0.00964905532041679,-0.004041018550980172,-0.014904134932476222,200.0,47.884887980679416,30.513531500470588,124.99392524519466,200.0,13.333938307820672,7.495072530916523,55.61310241168342,200.0,13.33393830782067,7.495072530916523,55.61310241168342,200.0,13.333938307820663,7.495072530916523,55.61310241168342,200.0,13.333938307820674,7.495072530916524,55.61310241168342,200.0,13.333938307820674,7.495072530916524,55.61310241168342
192.48,10.549065206463004,9.95430103627885,110.59170256794505,0.0,9.959499373707764,9.649869729326888,110.44637044696847,199.0,9.959499373707764,9.649869729326888,110.44637044696847,34.12836943072474,3.5430454975927343,1.656773016576237,2.293302187137274,0.15117477079633318,-0.013113900509842126,-0.0064999962435093065,-0.003474074605027371,199.0,51.867505518175655,33.42338073094914,146.77940069121155,199.0,10.111574308930066,9.816037820708479,110.44637044696847,199.0,10.014036849334229,9.691189834765652,110.44637044696847,199.0,9.981457777676576,9.660660997812219,110.44637044696847,199.0,9.966577075018415,9.652320750122922,110.44637044696847,199.0,9.962348888345769,9.650734524391812,110.44637044696847
33.4,37.04248291983234,27.211017654146236,128.42521932594005,0.0,36.54937679253566,24.5053300846144,128.04067593668233,35.0,36.54937679253566,27.23891518719076,128.04067593668233,5.313379338989483,1.5930679967344408,0.39139779871140334,1.9505633935717908,0.03532549320789134,-0.00953377939621004,0.0008166375308930468,-0.008829126975278614,35.0,52.518277302900096,30.692664577276727,151.43223887959695,35.0,36.7897431131299,27.34921164758268,128.04067593668233,35.0,36.6942870356029,27.26738352164239,128.04067593668233,35.0,36.631774642677705,27.237165781190523,128.04067593668233,35.0,36.58496580387477,27.232072215859674,128.04067593668233,35.0,36.56571827261791,27.23461653372115,128.04067593668233
0.064,15.966989678769197,5.758988796254189,70.37593227104949,0.0,15.548837127750039,5.431258992397965,70.03807645887501,0.0,15.548837127750039,5.43126776208127,70.03807645887501,0.5965769020000724,2.7463849502266515,1.665385380695613,4.358027145884765,-0.0015076081217299468,-0.009402539736530643,-0.007240010756284446,-0.008062374832035943,7.0,49.89708957999573,28.221652165208926,137.0720756272725,0.0,15.66887893922121,5.556182816819056,70.03807645887501,0.0,15.575520872297725,5.4408125928125015,70.03807645887501,0.0,15.55576373863878,5.431908602744903,70.03807645887501,0.0,15.550400140836317,5.4312720922511595,70.03807645887501,0.0,15.549379496191442,5.431259437563543,70.03807645887501
192.116,11.857341294464913,10.616195248609982,100.36470977550108,0.0,11.280600817845492,10.498702385094962,100.25830726079496,200.0,11.380359065497803,10.498702385094967,100.25830726079496,37.706001432132624,3.341293409949433,1.2300984937037556,1.6790033617533717,0.18153852061632966,-0.011237402928525063,-0.002786160778848071,-0.002543486407303254,200.0,49.662792278472665,29.317376584631642,126.85893593717574,200.0,11.380359065497796,10.498702385094967,100.25830726079496,200.0,11.380359065497807,10.498702385094967,100.25830726079496,200.0,11.380359065497798,10.498702385094967,100.25830726079496,200.0,11.380359065497807,10.498702385094964,100.25830726079496,200.0,11.380359065497807,10.498702385094967,100.25830726079496
80.232,31.457713038601117,36.25137411664729,129.21832342473266,0.0,30.72516825563939,32.34915792881821,128.9222083218767,84.0,30.72516825563939,36.248362333298616,128.9222083218767,12.164299239989223,2.391870700921652,0.41131278604850396,2.0728057199881933,0.08270340325445188,-0.015770290357942147,-8.698203057246672e-05,-0.006964738654979212,84.0,47.72609702586381,37.16092784707162,143.72796346464946,83.0,30.83996981147027,36.235909170164604,128.9222083218767,84.0,30.76798767641139,36.23639287399679,128.9222083218767,84.0,30.74959535716043,36.239374990130116,128.9222083218767,84.0,30.73635825139958,36.24375525936059,128.9222083218767,84.0,30.730471077878683,36.2460878586,128.9222083218767
188.072,19.158480755902048,14.5028429379725,108.98051893635049,0.0,18.566598149554036,14.256500151813237,108.73301850079831,197.0,18.568218365577607,14.317257814763455,108.73301850079831,37.74285119065568,3.1268829935237146,1.3793888482571566,3.905490997812119,0.203840445447127,-0.013689041510190762,-0.00438294840543608,-0.005916345072953057,197.0,50.45428882594143,34.40913774948827,170.60812738876288,197.0,18.58356177025767,14.302184839879892,108.73301850079831,197.0,18.56667765008561,14.314232227339343,108.73301850079831,197.0,18.56723211357783,14.316384519427409,108.73301850079831,197.0,18.56791906189663,14.317025815376448,108.73301850079831,197.0,18.56810427768166,14.317171054348313,108.73301850079831
181.324,11.776940272184461,10.7911583654181,70.54067021824851,0.0,10.234976782186203,9.421992679426678,70.16945613824431,193.0,10.234976782186203,9.421992679426678,70.16945613824431,34.31831907305491,3.6613268769856764,1.8216910566538294,3.682421061776391,0.2330798252772045,-0.023880963250167243,-0.01804172853729179,-0.00881850957073761,193.0,49.99853220282673,28.443160523629437,124.18522092278376,187.0,11.773253376664872,11.506879657958677,70.16945613824431,190.0,11.206115742760572,10.590019230554146,70.16945613824431,192.0,10.81059009411764,10.031049329853127,70.16945613824431,193.0,10.492033565318458,9.667339403067517,70.16945613824431,193.0,10.354248869350643,9.52879731040335,70.16945613824431
192.832,18.713984663684283,11.327083954513396,84.51300222080802,0.0,17.724048361420607,11.204852916380254,83.88685329543446,200.0,18.34885625676939,11.20485291638026,83.88685329543446,35.99794127446765,2.728392808517955,1.225181098436195,4.29975184852387,0.1656656266500265,-0.008624608363446803,-0.0028932161870451082,-0.01471691619717299,200.0,49.356686239310335,29.970876513307555,138.90173160224174,200.0,18.348856256769402,11.20485291638026,83.88685329543446,200.0,18.34885625676939,11.20485291638026,83.88685329543446,200.0,18.348856256769395,11.20485291638026,83.88685329543446,200.0,18.348856256769402,11.20485291638026,83.88685329543446,200.0,18.3488562567694,11.20485291638026,83.88685329543446
0.032,34.311157299351315,8.771785987238177,95.99208664130924,0.0,34.1249375137728,8.582648829887177,95.91651792367821,0.0,34.1249375137728,8.582648829887177,95.91651792367821,0.3987179454200689,1.20343347087998,1.3416438479892832,1.1924542507044142,-0.0007572601161618586,-0.00410017370920005,-0.004369705877392796,-0.001806423529033748,6.0,51.56399524808692,27.640674615810525,114.80869733148769,0.0,34.19399275289691,8.591189450824375,95.91651792367821,0.0,34.139205861081265,8.585731380593128,95.91651792367821,0.0,34.12920412051882,8.58402714422672,95.91651792367821,0.0,34.12609433954422,8.58309745661828,95.91651792367821,0.0,34.125376582773704,8.582827966042663,95.91651792367821
194.256,10.926151242916005,9.486813941792885,104.32946226107366,0.0,10.564796094964946,9.372445839731736,104.29583711858817,200.0,10.577486784993539,9.372445839731743,104.29583711858817,32.278018278698504,2.8745881462752716,1.282772602989198,0.530595798683174,0.13375394806316857,-0.008255250210171492,-0.0027203923995591708,-0.0008037882665781359,200.0,47.490820477348514,28.961302746525117,112.70212273988639,200.0,10.577486784993523,9.372445839731741,104.29583711858817,200.0,10.577486784993528,9.372445839731741,104.29583711858817,200.0,10.57748678499353,9.372445839731743,104.29583711858817,200.0,10.577486784993528,9.37244583973174,104.29583711858817,200.0,10.57748678499353,9.37244583973174,104.29583711858817
195.232,11.305666110652009,8.271246621347402,60.3863243525459,0.0,10.97684488067891,8.129357169118554,59.76885679549348,200.0,10.976844880678925,8.129357169118556,59.76885679549348,29.780164136552294,3.0030791708910396,1.3607132772860797,5.965580805670275,0.11165132242115919,-0.0078047391790667196,-0.003366114879265933,-0.014659402457862668,200.0,50.639539710010474,28.179536641035742,146.7254270141168,200.0,10.97684488067892,8.129357169118558,59.76885679549348,200.0,10.976844880678918,8.129357169118558,59.76885679549348,200.0,10.976844880678923,8.12935716911856,59.76885679549348,200.0,10.976844880678916,8.129357169118558,59.76885679549348,200.0,10.976844880678915,8.129357169118558,59.76885679549348
192.88,11.490336433302854,9.296698378797755,77.28675119480715,0.0,11.005356037804251,9.137459357727495,76.9471042444118,200.0,11.005356037804264,9.1374593577275,76.9471042444118,36.16873788232013,3.3962009328780822,1.4015629331141957,3.177007806877414,0.16459501752028036,-0.011426459487969531,-0.0037627833241285053,-0.008067632777563867,200.0,49.671063616451704,29.68177352205868,118.70978222082194,200.0,11.005356037804264,9.137459357727499,76.9471042444118,200.0,11.005356037804258,9.1374593577275,76.9471042444118,200.0,11.005356037804267,9.137459357727499,76.9471042444118,200.0,11.005356037804265,9.137459357727497,76.9471042444118,200.0,11.005356037804264,9.1374593577275,76.9471042444118
190.828,11.826335166492877,9.048513553541296,53.033885485205175,0.0,11.135897727085778,8.517708264364156,49.567171195337785,200.0,11.135897727085789,8.51770826436416,49.567171195337785,37.586359440627085,3.4921065298503433,2.1934165767034735,8.975349774530127,0.20831757308116952,-0.01590973230336384,-0.01188991710566223,-0.07274883291175223,200.0,49.14055006867814,33.037688127053855,125.30231134816339,199.0,11.154057548309062,8.582108430839604,51.156358806057966,200.0,11.135897727085789,8.517708264364158,49.567171195337785,200.0,11.135897727085796,8.517708264364158,49.567171195337785,200.0,11.135897727085785,8.517708264364156,49.567171195337785,200.0,11.135897727085792,8.517708264364158,49.567171195337785
0.016,36.060165076575004,8.871387837624622,88.55846007190095,0.0,35.88190478184032,8.646496934378899,88.38685679886046,0.0,35.88190478184032,8.646531882999895,88.38685679886046,0.2524757414089525,1.0291385626816891,1.3787684823884967,2.7078539743126857,-0.0003793980703691257,-0.003631992812895988,-0.005009041380360238,-0.004102070271875126,4.0,51.760500372908865,28.515021664238958,131.28767505888618,0.0,36.01621206503549,8.735593735126907,88.38685679886046,0.0,35.92217133663205,8.65480416241212,88.38685679886046,0.0,35.8940947876353,8.647092969928469,88.38685679886046,0.0,35.88494912409647,8.646500441850877,88.38685679886046,0.0,35.88300608137452,8.646506329368611,88.38685679886046
192.488,12.963120071962818,10.234224824276748,97.02218248346203,0.0,12.269276630188058,10.096529503619768,96.92669305398735,200.0,12.560561496553378,10.096529503619772,96.92669305398735,36.87776912992412,2.9471234095811143,1.3414596619879722,1.5067977814532096,0.17326587625401987,-0.009499811771563374,-0.0032603292299484827,-0.0022826158440080214,200.0,47.23547512221826,30.2938836347536,120.79905042257174,200.0,12.560561496553378,10.096529503619774,96.92669305398735,200.0,12.560561496553387,10.096529503619774,96.92669305398735,200.0,12.560561496553387,10.096529503619776,96.92669305398735,200.0,12.560561496553387,10.096529503619776,96.92669305398735,200.0,12.56056149655338,10.096529503619774,96.92669305398735
193.472,11.334228754452887,14.073255877324392,102.90133495829997,0.0,10.819300633054532,13.967729289245534,102.80755637394236,200.0,10.819300633054542,13.967729289245536,102.80755637394236,34.73455363179404,3.7434514890644435,1.131973836554223,1.4798011008659673,0.15147122353957646,-0.012149629100303755,-0.0025029359383761623,-0.0022417191479800424,200.0,51.27882688499458,31.398925526477715,126.25220246323212,200.0,10.81930063305454,13.967729289245538,102.80755637394236,200.0,10.819300633054539,13.967729289245542,102.80755637394236,200.0,10.819300633054548,13.967729289245542,102.80755637394236,200.0,10.819300633054546,13.967729289245542,102.80755637394236,200.0,10.819300633054533,13.967729289245545,102.80755637394236
0.288,17.558369020076416,6.33512639035965,77.46332526940813,0.0,17.122385608706207,6.048487478474842,77.14499408471434,0.0,17.122385608706207,6.048488402380424,77.14499408471434,1.7427151230192495,2.81053427774841,1.7759262812673289,3.1738942464682243,-0.006682474919598721,-0.009906017866851287,-0.00641348266981111,-0.007568969202793543,12.0,50.54694200169631,31.05771067771598,121.71291481332459,0.0,17.198314126458836,6.149399963530778,77.14499408471434,0.0,17.14870365016855,6.061092915328252,77.14499408471434,0.0,17.131412784964922,6.049845870085212,77.14499408471434,0.0,17.124822645324713,6.048570686660186,77.14499408471434,0.0,17.123290564534624,6.048495151075132,77.14499408471434
0.02,39.75530389539718,14.503885908684332,103.31954207871243,0.0,39.62488607380805,14.394444804714457,103.250728815258,0.0,39.6289535877818,14.426648075770073,103.250728815258,0.3155946767611885,0.6956138795966685,0.9059245182797968,1.0858549818346255,-0.0004742475879614081,-0.002797928284394346,-0.001861761076933868,-0.0016449385686250957,5.0,50.08310286468737,28.484150186159997,120.45404467879364,0.0,39.69687579243922,14.400320739746318,103.250728815258,0.0,39.62849423425587,14.42485244901404,103.250728815258,0.0,39.625108228455595,14.42820049726716,103.250728815258,0.0,39.62716096729974,14.427508605567114,103.250728815258,0.0,39.62815330960555,14.427041030260352,103.250728815258
192.18,11.99480918276639,9.186636367487212,94.99418516248295,0.0,11.43298263735493,9.016502929374944,94.25212296570066,200.0,11.493786854665515,9.016502929374948,94.25212296570066,37.82448413395773,3.3898825674652637,1.5276533947300963,4.024434497187976,0.1800731531704506,-0.011789991463162593,-0.004021483258218516,-0.017288092445510543,200.0,48.89249174189252,31.427685606304134,126.88374112667124,200.0,11.493786854665512,9.016502929374948,94.25212296570066,200.0,11.493786854665512,9.016502929374946,94.25212296570066,200.0,11.493786854665514,9.016502929374946,94.25212296570066,200.0,11.493786854665508,9.01650292937495,94.25212296570066,200.0,11.493786854665515,9.016502929374948,94.25212296570066
0.032,27.979664078806877,12.716137508934077,94.54553726862234,0.0,27.76667473544695,12.585793817565888,94.40377867455437,0.0,27.76667473544695,12.586725639748762,94.40377867455437,0.3885563022265898,1.4934855021985587,1.0568520462769646,2.2369128836536785,-0.0007564921038736628,-0.0042483987785832825,-0.0028056040105368424,-0.003388651651032653,6.0,50.57622084421958,29.061126350078467,129.84342719160395,0.0,27.878461309792083,12.662236374855453,94.40377867455437,0.0,27.830108157441558,12.607648034974323,94.40377867455437,0.0,27.800142649632516,12.589866415473054,94.40377867455437,0.0,27.780047259736637,12.585845331293331,94.40377867455437,0.0,27.772589079508005,12.585985676404901,94.40377867455437
