random-seed,vicinity,K
79102.59362951628,34.0,0.5629303026200875
24661.650985281172,5.0,0.1619639138247905
24566.691213469694,43.0,0.3472556577818925
63531.96076985332,31.0,0.7152851817161591
35964.70928993246,20.0,0.711630457426625
6128.375026656497,36.0,0.5979292720916738
52013.668237792124,37.0,0.4849125355763836
50711.30201998848,48.0,0.22547673785738526
51374.24807432408,7.0,0.19090744234921297
73420.7985622776,41.0,0.3722968761737816
38058.45658427995,19.0,0.8565418108414059
15320.67675370533,8.0,0.860166118036014
70294.96950325182,5.0,0.7468828935529856
60538.57764643591,18.0,0.2577994707377662
71157.38548784785,10.0,0.21604501030317752
66415.07483601566,44.0,0.33529943147905367
53928.3208629228,20.0,0.2719852458638317
93196.78830635667,4.0,0.8884815024831797
94366.05748025261,22.0,0.12239539596920546
44027.45948647667,2.0,0.7593883886061432
43393.20229474212,48.0,0.8080205895290336
64703.89662572761,41.0,0.7068781167937231
25743.928567950326,7.0,0.7266755159605256
90536.10745673954,14.0,0.1347652880583602
83523.30862673157,32.0,0.6237798015237218
59437.80489320951,20.0,0.4768860555857011
37813.07678439738,5.0,0.45924880748433006
94390.03065654842,34.0,0.5816129524657057
12153.229945687102,29.0,0.7115224988062399
8736.830156866476,40.0,0.7226032709082378
50895.25713302734,35.0,0.7066794623808512
42089.118515658294,43.0,0.12779694490238286
30363.939396551777,9.0,0.8480139896999267
97094.32929600749,38.0,0.48667179308243347
60038.60019456269,23.0,0.4505113661586382
70319.54867299837,16.0,0.5086900292989828
10283.96230390329,15.0,0.1292064360552736
4007.5193157128715,4.0,0.8283635791272874
52463.06572453293,27.0,0.5484302066369618
28283.534620172926,39.0,0.2579312049318747
53126.84075332205,40.0,0.5978898529448999
57422.78191949279,16.0,0.2140037508477297
19400.499293203364,31.0,0.5299726534270078
74854.23093162832,33.0,0.20497072423299312
93743.64801326231,26.0,0.4618770349457544
674.1796483494954,38.0,0.4404853254834541
412.40653774626526,14.0,0.7093154667779912
62378.584091068355,44.0,0.38123634055101385
82997.92812065028,25.0,0.3195291470766709
18988.298467977664,33.0,0.5376166809411762
90249.69579061159,24.0,0.19750529567554942
67871.82325991934,4.0,0.2897527174010402
23282.88865552215,27.0,0.32366649701282546
422.7413624501642,31.0,0.257567277725416
27696.017635341974,43.0,0.2163657103810487
43970.405117442555,40.0,0.891240101995022
99579.32721687661,19.0,0.25904130722272045
75552.50128427928,30.0,0.7980448712009054
53295.40240873736,32.0,0.7821587400446574
3950.2467125775406,22.0,0.3700499602192079
96600.42331815333,37.0,0.24727540353002217
50156.05881662821,19.0,0.8060391817039646
92963.85757532815,2.0,0.409381948364795
85514.46871821758,22.0,0.8390499695952054
49247.94550144658,44.0,0.5763418528847807
60627.9074540207,10.0,0.7956228782487549
41145.626420067696,28.0,0.8288357217175888
29995.632691248782,26.0,0.5574691804661044
21456.995743078736,42.0,0.17422367923292947
43694.14016701176,13.0,0.38233098325557824
49612.473899781995,47.0,0.33796966267225326
51231.95244850046,28.0,0.27165316167926745
67054.49431958758,4.0,0.7165794121896645
92503.6094289493,49.0,0.4912004222370383
24044.68054624324,25.0,0.39324779980749536
82497.62872590536,37.0,0.6097466264409005
91269.75025419402,15.0,0.8344606941509357
13513.553912656182,9.0,0.558283863938257
72441.81919158607,40.0,0.4042105952305638
7384.463650805264,22.0,0.3572433452819076
71420.01980470974,33.0,0.34231904476757374
3381.4560101723246,45.0,0.7830835055852104
50786.01909042989,35.0,0.4028926404340861
20968.516504541265,9.0,0.6238519537748687
72513.78740031496,18.0,0.23848132632668514
42886.922923164755,34.0,0.42870519714220323
83277.45939267111,29.0,0.2166073378604484
10608.572402161903,20.0,0.5930134582608452
49395.57289893763,6.0,0.2776374196413631
32484.64340218609,34.0,0.8481588316581097
33365.59997447575,6.0,0.6559097427184108
12245.27985579356,18.0,0.7044382398291213
95485.53087525118,5.0,0.48785224987318343
49717.26781612266,9.0,0.34621227202288685
36583.031233430855,10.0,0.13179839219045375
89146.41771868123,21.0,0.8212764805392639
34450.36269411113,33.0,0.7719221671550981
43233.500341775034,12.0,0.3033513765897955
17864.259767115072,28.0,0.16696871049058606
12120.775912597896,17.0,0.38187452503560715
57127.85027089622,25.0,0.3656793407356598
79099.61835337017,35.0,0.548160689241682
25626.725360942957,24.0,0.22886296814273993
29347.681847454307,30.0,0.45349365468353564
56805.805559323046,8.0,0.22814598232936928
21361.247138292027,18.0,0.13245246044366965
89504.61761821127,12.0,0.48588473150503786
55499.36751504502,47.0,0.824246584495498
70144.69214889819,25.0,0.24975892464240002
70929.5369354965,4.0,0.5219956062307758
31638.5063295879,21.0,0.6908980501021815
48898.901150724276,46.0,0.7515067361097024
93972.13328779073,17.0,0.8233529674043718
22557.76176504172,6.0,0.8895858653242311
91053.79765434995,42.0,0.2774321323743555
93400.96557059721,31.0,0.43099064360805606
97896.19125216304,28.0,0.1294895760575087
57576.64417948148,27.0,0.8407710458333567
19158.605614692988,42.0,0.5747887066508687
63643.28147310117,2.0,0.5921339783789239
55021.46402667169,41.0,0.638845484309673
98395.1807404355,11.0,0.17302506362951153
8596.544018295752,48.0,0.1617465381392801
17372.903761462912,14.0,0.6504090592240322
20276.367507595558,16.0,0.6662834174418998
27722.45505971542,40.0,0.23474134191094073
51782.75634718443,40.0,0.30826425955091824
71468.32519894833,36.0,0.5469201781307742
90412.63027393882,38.0,0.7651690564336966
82401.63668773013,14.0,0.5483438827463182
2185.1901798089802,25.0,0.7777922474767618
61324.99012018939,49.0,0.5595581212631161
81938.45697575936,29.0,0.7539043009193608
45938.58674625128,46.0,0.2921891146336437
38605.335614745716,38.0,0.5980438128916069
13227.165388927899,34.0,0.7558868223036198
17666.991564949374,17.0,0.5835025100746353
35330.39343093537,13.0,0.8353011773862246
9265.355450256397,38.0,0.886987165069791
22948.412810856797,43.0,0.42952084855208295
44002.46030393033,33.0,0.19452494916242574
60794.559381487576,12.0,0.2236184472509101
60955.128807523615,50.0,0.429330853716567
57736.4490841736,10.0,0.6507717910250042
54820.204956616304,27.0,0.4570978884928484
4590.725911477961,43.0,0.5102502987875317
53500.09923274597,18.0,0.17653402444090238
34444.30441693138,24.0,0.4622675947751247
22815.94246014883,35.0,0.21902343027441287
7570.358459962601,29.0,0.17587428681103204
10581.956272797768,17.0,0.7123867407958018
14905.800622833412,13.0,0.7719195827139244
27663.764462325613,28.0,0.15861481840126218
20053.010142389972,21.0,0.5410855061195139
94232.80667309735,10.0,0.6908086946418435
56673.58980712726,14.0,0.1317279595353701
39439.74765895313,46.0,0.8589846671669226
12854.62143474884,16.0,0.59938915023954
51736.904791516514,13.0,0.2605100884648418
76739.78941909998,26.0,0.2902638661901838
89635.07361167592,17.0,0.8887424600897645
7864.3389442433345,11.0,0.5465008607189882
95927.2450915765,29.0,0.5955437481565659
51269.90582248231,13.0,0.41440662504995707
71542.34075255439,18.0,0.5468316774046258
49322.28158817137,34.0,0.5268400772879313
98513.9196321435,3.0,0.32006248201876397
41051.36161899909,26.0,0.5484855892704963
90311.07332917722,7.0,0.43535671490005046
90482.73946709023,33.0,0.42417528417992134
9359.453620584207,25.0,0.4122532986742061
93393.66764907932,11.0,0.15459345318549778
1539.2787071645953,49.0,0.5769454226332265
43177.87725723368,42.0,0.19293646172155132
57353.36112158835,48.0,0.4806928321337727
430.03387433928236,35.0,0.4473241862288586
63683.94382014382,10.0,0.47540441514230614
6162.130979131463,3.0,0.8057604725114776
97972.21078786645,20.0,0.15801338456905267
75887.89278985368,32.0,0.6403079011680216
98026.31013805956,32.0,0.6732710260762909
87545.61695612829,36.0,0.8124324128336805
76144.8358466156,38.0,0.4091387830573018
56405.76010816224,42.0,0.3944952419683587
38964.688418366364,29.0,0.3320288414474411
24476.921169131885,35.0,0.47705558249559166
65344.17363764096,16.0,0.5408140618666535
27936.63401581771,48.0,0.24027443361126394
80931.79804859133,27.0,0.784339176648324
96785.45926776351,47.0,0.4844479047254795
18569.15203091918,3.0,0.8460154548311657
15103.810381023055,41.0,0.37163074923483974
57985.16762451071,27.0,0.15548639120174565
16899.514337185676,36.0,0.3973759838357609
66066.0561449183,20.0,0.8108793050022655
77436.41206652037,28.0,0.8513166313678033
45640.728201924016,46.0,0.7377730281133171
52889.65004364649,6.0,0.43487196016795726
28101.36349332892,3.0,0.14451364446018183
35235.34965313893,24.0,0.2883200550938191
51046.21541984943,15.0,0.13174337237942677
69300.21091686357,5.0,0.11877573819064402
49786.04223754176,43.0,0.3520962637519309
83772.01695982287,35.0,0.5812061283900011
8144.236545333946,10.0,0.2565336407665961
11263.740006989086,34.0,0.26158137044144186
58847.30598490218,26.0,0.7092728167867491
27554.98184208201,4.0,0.8189761439218642
94763.52726141822,12.0,0.39044836008805006
9519.729920591177,38.0,0.8803548171636912
76234.02999869228,2.0,0.3097198660734086
68731.65334824058,48.0,0.894086831202969
45242.40994129656,25.0,0.5303114144698577
8537.289155021523,9.0,0.8530319502556439
29252.261228139858,32.0,0.2794871479598279
67235.48352955618,13.0,0.8798332219516317
83519.17755610902,20.0,0.20365107898053056
66683.79675844952,49.0,0.2077508529022131
41167.74468636178,36.0,0.4399505106618765
37457.64061216894,21.0,0.6532510932392086
26098.17927479903,17.0,0.504095351463677
83210.26444718191,47.0,0.2822268682759427
87033.37112037484,14.0,0.8638320804369511
62845.11844840488,22.0,0.3642671622917022
33809.37877941803,27.0,0.5210420081676086
69528.12263302946,22.0,0.6396855461073281
62144.7305437507,32.0,0.35653399662795393
83924.14225352954,15.0,0.5741583981299285
50887.65804396445,34.0,0.8873974328726318
77838.03335853301,15.0,0.3350769905236713
46623.61386686537,2.0,0.8304979109881433
40223.830760042234,45.0,0.718484731482415
59095.664700953705,4.0,0.4604704880796521
24328.82057347497,3.0,0.4124415241307514
47046.91318134571,27.0,0.7956857978399695
55490.55092566585,16.0,0.859408238525271
60483.62656663494,8.0,0.17580788041275977
76072.02944183763,28.0,0.8957697530105623
20202.594556520507,35.0,0.5332689649685295
34921.7468349274,46.0,0.8615427990543507
12390.846485161586,37.0,0.41738184385520427
50124.18934331051,42.0,0.8558281870194978
77753.20977533159,37.0,0.7307338029266218
83985.46757629461,28.0,0.6012991305160333
40215.50814114374,8.0,0.6031684365164665
98006.91701497055,12.0,0.7123460338837996
89288.4773219362,27.0,0.6054575285682275
88433.53135962739,5.0,0.4453553162533058
46430.269505910896,40.0,0.7909631065553379
78959.13553815139,41.0,0.497114346608136
94201.9639664003,38.0,0.40070155858756196
97713.38255192136,18.0,0.4752415327211018
18788.656497089327,46.0,0.8446478010407367
54954.04490574887,38.0,0.16096148211524586
23446.596627269195,27.0,0.11944363683917247
61146.255176916144,17.0,0.3848663270981263
9018.755622557213,22.0,0.537984444494589
84015.80930946198,10.0,0.830150715844909
79586.22223353476,48.0,0.5902919010061701
4969.970294493088,17.0,0.36888813779695073
83615.30737656605,40.0,0.6949215543212549
19779.73942241246,4.0,0.7024806147663146
12073.916143866334,46.0,0.14058329839885397
58298.501777728474,39.0,0.21150708470349563
5844.015979113841,9.0,0.7186524109066348
45446.77338251298,38.0,0.7559645682162234
54248.20157818998,39.0,0.5577488538064417
21832.78397098789,16.0,0.4893741530342668
66175.80529811281,24.0,0.5875269791404185
84664.54339511645,22.0,0.5062873884300013
89909.70799380854,24.0,0.25249068741272096
26387.07183836779,34.0,0.6421641235439847
29996.614587046763,9.0,0.23585371685563405
71857.03684249031,6.0,0.6864321161950533
58248.0633830833,19.0,0.7934159459711204
85706.03500537449,9.0,0.22540566404814877
4510.58818032209,49.0,0.14983355831702916
12897.607492882025,33.0,0.12131598824416603
89684.45670583713,44.0,0.6308913438282706
46014.9013985528,47.0,0.2328974611153723
25775.670774861992,24.0,0.44274059013334177
59531.00088426888,29.0,0.3840736832517698
76565.49299645737,14.0,0.8419393272276968
25100.109359386643,24.0,0.31560149930084624
69353.50424941911,27.0,0.31134458557275646
5275.554926368295,16.0,0.17117568424547625
78633.18411366707,49.0,0.5708761876608889
95041.88353278549,46.0,0.7117831230629735
98815.2788209855,13.0,0.6961464448286988
86276.02945893923,6.0,0.8575585641537851
75043.90970065714,49.0,0.27530096614105826
49900.97705810308,13.0,0.21075702622521578
44360.160573826004,39.0,0.6993201436345923
43362.03800257618,42.0,0.5618559255765962
57183.56409129347,20.0,0.2659963000948943
90376.06872119488,36.0,0.5242845250900572
13119.276483799407,26.0,0.642803852997879
79706.1315861977,36.0,0.555718910604161
46288.595101937746,7.0,0.3694964953286405
77139.5604732224,2.0,0.5805077220874165
19194.471428321966,48.0,0.8872905695422123
1648.2168790880478,29.0,0.871662351530479
51101.68497879381,9.0,0.49441120988969545
51254.9011197402,39.0,0.794884298911535
48207.201163536425,3.0,0.8886127159670352
46841.68709966359,47.0,0.6758773237821962
45410.845724015664,41.0,0.8250240482319936
63330.695529397315,45.0,0.4915775375967445
71997.75343389824,7.0,0.5099423789049539
70620.4507900036,18.0,0.3385072681178497
10778.168795566744,8.0,0.8554897388997159
3179.4881517308772,24.0,0.5814084856304707
87302.63586950417,28.0,0.5634128516041794
2060.8561024959176,15.0,0.15493259725030273
48446.29026414267,35.0,0.5237152426785647
28009.821920300496,4.0,0.469479440283622
12381.730616605317,44.0,0.6942391474684375
84360.17030177703,2.0,0.11427313953898716
74947.46995340823,23.0,0.7281463243948297
39731.07664539828,46.0,0.484999069890931
71918.0714321593,14.0,0.5869543648170265
22853.87722468263,48.0,0.12065403707847473
75652.08075533941,22.0,0.6566451089506555
63550.147269827685,27.0,0.8337986360762458
71944.10041607289,10.0,0.838181752526645
52559.675957432715,24.0,0.8287691481584497
71877.73537190515,13.0,0.450675030209324
11419.46651743339,7.0,0.1654890887672548
58770.340317679125,45.0,0.11459445254566347
22817.78963160192,36.0,0.7842061832363723
69491.00293309159,43.0,0.23079460427764956
62392.00960278312,36.0,0.6050144731714977
1514.924572222733,26.0,0.4392308683319224
32175.34726260603,32.0,0.28277635866242823
55736.9988971317,30.0,0.43053737191349695
9377.475509279873,46.0,0.4808863640511317
49234.462151754546,12.0,0.8573476537287378
6134.551105849992,48.0,0.24079386436492678
31835.050876394133,45.0,0.2032036198780106
72731.77218592548,42.0,0.1774284366239412
28944.842706815944,12.0,0.4639780065013479
18262.55360419813,43.0,0.15740229621468782
16161.73218611375,36.0,0.6040142129133388
50111.57956913981,34.0,0.339941894356229
79593.18867450446,9.0,0.4656727971983968
84804.2370456469,8.0,0.8519996706901533
84688.4494453676,7.0,0.4345622013059577
64695.95778742692,14.0,0.38572449874594994
19671.94473759159,16.0,0.4060393845353978
76787.7919367404,14.0,0.7745371995638793
47639.88183670132,13.0,0.7091216464498606
56617.30962043021,7.0,0.17724595333548632
11393.257076948434,46.0,0.35507378066440987
12130.377037291057,31.0,0.42656670181343537
18907.24369586772,46.0,0.6260413292948784
56764.08562306685,37.0,0.21873173434692827
59940.66566589561,48.0,0.5388846920053492
54743.93248361265,19.0,0.18452539505366003
17905.747314102937,31.0,0.8330069804160062
138.98147294257362,8.0,0.586816371339885
6371.5871152290165,8.0,0.13408028861412352
51218.33519945827,29.0,0.156749509659661
31640.17968818117,10.0,0.2804254614166424
30214.84007778508,41.0,0.7221160032882271
47238.39850124487,6.0,0.44235532095595376
69756.91872654067,21.0,0.43315262703910307
89432.33249796725,12.0,0.28324692181666555
69899.80655959083,49.0,0.556818882159964
2376.6552174830117,31.0,0.4140438436565824
40207.434337063074,48.0,0.7232906909550264
64098.382832793905,28.0,0.6534745411399234
6147.383973312834,38.0,0.47636332374903234
31704.613765093403,36.0,0.7621765426806574
47550.311151488335,49.0,0.8597116345049309
5667.364855481832,37.0,0.5891210230678198
41172.52431069571,12.0,0.8645936507921247
35319.64450956665,25.0,0.749808224780263
71643.0237848517,49.0,0.7630786724808052
25035.248960250876,7.0,0.5806025099143499
30386.919119298153,25.0,0.5960677979620639
98422.33286668707,14.0,0.26774874525912146
4917.460287490646,29.0,0.4518605606679449
33266.0188635613,21.0,0.5973869883113546
20072.725355517963,11.0,0.19541621077043728
81173.00700184329,13.0,0.7457891097874133
86552.9628757527,6.0,0.7446982402747341
67027.96482467062,4.0,0.4436137844551705
90085.32894079205,21.0,0.8269161098948397
4442.869029245724,17.0,0.3583033496146317
79401.66063281316,47.0,0.7600335945747091
22452.859675977586,42.0,0.6170973805742644
78234.12615010694,25.0,0.19026483221071305
17328.098079742373,34.0,0.36694055335580145
16133.542116374025,28.0,0.6838305768769113
91210.73137661022,10.0,0.8555217404402863
58110.46167955453,47.0,0.7407769282510659
67768.44593488672,29.0,0.6337878984683243
55206.746091037814,21.0,0.8957031544183832
93733.29780514938,12.0,0.3997804556195027
22594.95459883098,6.0,0.8690352765659329
97135.95894228207,34.0,0.4753052078974912
17101.038324165012,34.0,0.6672021952512684
65630.85795800308,22.0,0.6386817316412128
86723.56184873519,41.0,0.4221515614804797
39052.2121990492,10.0,0.43037970420963456
25416.560706479515,24.0,0.3043596811174001
22830.087370602094,43.0,0.6569695060462521
64497.81365805981,16.0,0.17860966536843295
62329.76203099203,25.0,0.10754244792545614
23859.253092225998,13.0,0.7074295824032183
67340.54715348218,37.0,0.2932247265002353
22262.70428469765,6.0,0.34957515166688224
93744.94309486035,49.0,0.1941429970141112
66803.23679711009,8.0,0.8395355891719186
97290.50686530322,5.0,0.7498238380929242
61422.176881225976,6.0,0.132604275151591
89974.08354687954,25.0,0.6928843107297299
80866.01179867332,41.0,0.14359417760217674
55737.635080853004,33.0,0.8095903354803157
35500.342816089,3.0,0.6564470691146609
22295.037403764247,8.0,0.6677026331103477
41591.9491331212,47.0,0.4058550453041736
81540.55585270193,23.0,0.6350919095010004
19538.52423727931,10.0,0.39380833516070657
25889.852209148376,42.0,0.33669130418123505
31975.7486795343,20.0,0.3111814103405737
82828.3538009228,20.0,0.6005047129803411
57144.334637116735,40.0,0.11636571784298316
90311.33924627237,22.0,0.7010266879447451
26443.802759301303,44.0,0.46564920528042686
39047.84326113173,17.0,0.6397220257596528
79564.23615902495,42.0,0.22613821644336074
36796.42356932398,3.0,0.1834092140663799
45701.493094431054,6.0,0.676953091833052
85395.75741648221,29.0,0.8890485851635174
55686.85515083917,5.0,0.36438575785898275
60074.62671060955,22.0,0.6301738234941795
28381.140039814265,3.0,0.5460890076597423
80273.29648446976,10.0,0.6854870586470615
44483.90331941723,12.0,0.5227743099828754
43518.56148853408,29.0,0.8895955491766804
93068.25319159857,12.0,0.3087312083764382
92099.35769481848,20.0,0.4065546888583045
37803.529044482224,7.0,0.15320425500284368
23780.04749617394,25.0,0.8227542943701486
24238.76837823556,9.0,0.5570708039917854
56025.0894431999,37.0,0.7553424760505049
61237.92223980585,42.0,0.2972582165906873
79430.193130448,46.0,0.48351620861354516
62125.05276904011,21.0,0.1318998006812164
68559.17933121782,11.0,0.5226480257047579
48305.68806766313,17.0,0.7431439578784206
34137.66024736302,23.0,0.13440480360112828
76385.7174270512,17.0,0.17759904500123735
7986.067059851116,43.0,0.6024738311799708
59717.49226842841,6.0,0.7747565808926964
80274.37349468959,48.0,0.5685005856255939
41695.035712840516,18.0,0.6440195871795574
5660.681023747828,9.0,0.7025366522557619
14711.779141035604,20.0,0.35628506350665645
4765.244103755011,31.0,0.1901218243327202
12882.764262297167,45.0,0.3226270217910481
45199.87708907036,44.0,0.5071655966042731
53691.437002430284,45.0,0.16459237336837002
5928.2925562508035,2.0,0.6129266277937032
25151.795571797196,31.0,0.8534212134632537
9220.705149025323,30.0,0.41203683929340584
25006.521638253766,3.0,0.8696784339208004
69822.92603426495,27.0,0.7797748171598207
75412.5777175533,46.0,0.756879669823593
61822.97781672366,23.0,0.6841787120840266
70874.19291380099,46.0,0.5117526275997489
88276.25341602848,16.0,0.8332609619337331
41456.48002234815,23.0,0.3965898921038855
40115.52843538086,29.0,0.251529466136135
54234.60064779492,5.0,0.8861826294544127
79292.10008044467,23.0,0.8992651916847945
38744.10944197544,37.0,0.19890625163180609
24069.672261777487,26.0,0.4078560684090301
67849.81781234799,49.0,0.12664792605533703
31903.395297042734,27.0,0.6202322062877242
90675.04801526263,42.0,0.8933259219926656
56462.657192561106,6.0,0.6988840284574753
77258.29256428259,25.0,0.7093953585098299
25288.896988527056,39.0,0.5092942912792208
31621.327120566606,4.0,0.40681542875963783
77617.72925866632,31.0,0.7237372493156048
59088.85026562749,40.0,0.3238037723998832
35980.39636804925,38.0,0.8986385511959152
75871.38994156591,17.0,0.10692590215817033
11261.678107728281,22.0,0.5754620582787955
95620.71435705078,34.0,0.5242766003815306
25373.18203988745,41.0,0.24223668333989537
67677.03792651348,12.0,0.4591709059039619
25110.348195672137,37.0,0.7906679976351626
37845.22363194394,44.0,0.6150505592800475
50737.90492575915,8.0,0.8848409211137269
72495.7341295257,12.0,0.4158397849302463
59597.76245874891,13.0,0.7847433671294747
30911.36722860809,15.0,0.48698517317721535
298.4567477083811,47.0,0.7788927409432367
94237.77411470152,39.0,0.6087361536835079
18579.98449465202,21.0,0.7300381201375635
10293.311947499698,30.0,0.25308878217399045
18957.337134940273,8.0,0.39271813482752627
73659.26532113529,6.0,0.20821589920204542
40769.55576430672,17.0,0.35792375688688916
83513.31541929646,31.0,0.1867723341958165
19065.55777280603,39.0,0.20751178463158615
99516.65744760622,18.0,0.40463311831471704
31776.550620184,50.0,0.3789078868221881
87960.66804490212,16.0,0.7155319201047072
2983.750528659124,4.0,0.3515501813744545
95587.58787284218,4.0,0.10645128705912975
23051.690521266064,31.0,0.6863752615540437
62612.41291975706,44.0,0.6877883771157286
72896.02531855002,47.0,0.3212613774145151
75785.54254694734,42.0,0.12296054457210773
10107.692464975222,27.0,0.5331549994906489
63024.31436830345,25.0,0.2590407645815616
51874.322908511655,18.0,0.24471093122804072
28801.436009675643,11.0,0.20475671528500508
9538.654033894072,45.0,0.2729114444309403
31440.157560739164,20.0,0.31308764392430605
54771.103319508984,9.0,0.7322978042668276
94130.63057627325,4.0,0.5462542038344629
25127.347283862648,19.0,0.7005231452006103
16368.462868636776,16.0,0.5606340883547082
76192.79120559781,40.0,0.5701169794963067
84867.38253515126,45.0,0.8793435368991417
66924.89813881258,12.0,0.19331552110852562
93635.03180985742,34.0,0.4292552628498647
91575.10807092121,12.0,0.605529772545484
1446.2861307919547,18.0,0.3526522841802342
59168.044025022384,13.0,0.6316599146264241
82571.78862157134,18.0,0.769086941304536
20291.350796791237,50.0,0.7998880930841599
53624.32475437548,22.0,0.6265531310263956
49705.51714555067,3.0,0.8442475068499178
2161.688317516587,35.0,0.6204083861037526
99318.28073893869,27.0,0.28861519988348017
90195.6682230123,38.0,0.7517458599421398
56443.42650968008,11.0,0.34142406337408887
96971.27414171983,6.0,0.44639964294718537
12654.456557152947,14.0,0.27872679130234357
39434.5822566444,46.0,0.5837087445856187
50445.849874952786,5.0,0.8351589500343826
29639.40847511811,36.0,0.2141279258031098
79570.14009382698,21.0,0.32471345570304133
64211.75059067139,24.0,0.5454365911001048
70598.4555586921,33.0,0.7157641566531783
42046.89243066348,32.0,0.7557157200942138
87011.37061347197,44.0,0.6218457905367832
72246.79335605638,9.0,0.6771131356786533
8460.057997078868,12.0,0.8252807574141375
40483.26281852043,44.0,0.11695714693316593
41765.51514403181,16.0,0.5970681202042525
25651.936685536926,18.0,0.5937185487693998
94957.71377548954,22.0,0.6951458389169469
54793.66540484105,6.0,0.8255455195309703
67084.86420322822,17.0,0.4133688415070803
8154.860228897648,45.0,0.85989119555088
49142.531898127556,34.0,0.2930876475998382
698.8483090122211,14.0,0.31348736626168583
96304.70158003946,12.0,0.3846424111623882
16091.503528407144,48.0,0.8099699808789701
60608.74915745066,8.0,0.5622543073334513
55015.458867212066,37.0,0.6106155750111931
8461.867188982631,50.0,0.21420859508988102
47970.92243407388,35.0,0.8969326043476544
95238.46459511228,40.0,0.6096559763665199
3145.135725874399,41.0,0.21602630754667615
41295.07488607118,9.0,0.8772238632076159
19362.578391237355,41.0,0.8982744143017539
73417.82245843986,27.0,0.45548104867690387
95265.17125723926,13.0,0.43954704687767154
22672.911049778366,5.0,0.13450039378285095
87741.04030441858,38.0,0.8660579169415594
91551.6829248747,14.0,0.11167589073424136
22507.076324548114,3.0,0.5606900159023089
53129.853266202364,10.0,0.8293808435653299
75306.20237668448,8.0,0.6524487295846793
85294.35392180318,48.0,0.4433817950988067
21512.300193785642,12.0,0.24599783681599147
15171.763481769809,49.0,0.7164738422118371
74216.77030882228,27.0,0.3642252433500667
9914.179517834133,39.0,0.7085549321011427
78873.61298173029,9.0,0.7965221785299439
61908.57234391578,42.0,0.5290895759803441
93971.10677241687,16.0,0.3709561767116142
49108.83451305951,24.0,0.21821286386818556
20409.66881073098,41.0,0.686686247326724
69903.57805531619,8.0,0.734356262248417
28071.638947922595,24.0,0.2655454130433575
32276.357606098518,10.0,0.4360595094854415
21365.618389472613,45.0,0.8571521145778446
75584.33768035292,26.0,0.42583251633271224
81502.56279504346,11.0,0.710536267977988
32136.142093619306,10.0,0.2509145150225055
55716.633426389715,28.0,0.5459319756716215
86111.07234643922,28.0,0.791451800373251
49157.278984178854,33.0,0.17193452949373683
19074.774473916776,50.0,0.4966648963205008
24483.858677847777,46.0,0.1936742409049229
66271.2464265879,32.0,0.10394274056035312
79247.62241417315,3.0,0.36520838334576655
90447.75842126325,9.0,0.35720569866661633
68696.89089046729,24.0,0.24069026141511066
69905.79050546225,39.0,0.42531259283159784
2873.402653320667,16.0,0.39285728896132255
97012.56192273102,19.0,0.6849840260901374
34463.794742944985,25.0,0.3958315175450434
28502.05281718767,22.0,0.548696550015014
18849.516634951455,11.0,0.606911089815856
44617.90185448281,36.0,0.10550662715369655
50788.013076128846,15.0,0.3624023233006277
93089.14384113572,48.0,0.15246547923562073
1923.2316744206644,34.0,0.264008325602245
75477.04140586607,42.0,0.16931369397484336
63587.149376442554,3.0,0.8405730174113332
88311.07518790381,5.0,0.8862642136911791
19557.6426289743,23.0,0.5893447324449399
22692.75953341277,3.0,0.6645525267430138
70335.12666224867,7.0,0.5970483152467375
43169.14866365517,21.0,0.18013907369946347
6169.386639437012,2.0,0.5937548168303486
24185.973564742042,23.0,0.20070473818402307
37230.76042755773,29.0,0.6925691253167781
98059.49960517595,31.0,0.3776863551125481
79408.94001160112,15.0,0.8734591526897751
66221.83285670064,25.0,0.2504840929829826
67341.91944497854,23.0,0.7423991484465563
2980.521608718319,34.0,0.8622585995014429
63910.96689133121,36.0,0.7386596962666435
87194.67859523743,17.0,0.49369896556107296
5623.2065017953555,47.0,0.7128993799669127
31698.907719260435,5.0,0.7336558682993454
79242.06755743956,5.0,0.5997634271526733
81831.59424038835,25.0,0.21291507239559967
59547.64909339051,43.0,0.6656382909268406
71057.30298807526,12.0,0.26307231304478695
85365.01343093374,22.0,0.2264627552954159
83766.21308211536,49.0,0.712797393757153
28834.219807635196,26.0,0.7236575350991097
3742.867363186673,8.0,0.7056249376876687
87871.65164271469,19.0,0.4011366447161464
65817.9967725318,29.0,0.5213141738119137
55027.11218153259,46.0,0.8950123379010758
29127.28771728084,21.0,0.8731100077552295
95464.67650138523,18.0,0.4396208746384336
26110.701810404324,35.0,0.2840591882463369
77299.05162096478,40.0,0.3571004368388523
35511.12554772386,16.0,0.1635349609320115
74023.06957984007,21.0,0.47958620448762856
59864.965467725604,34.0,0.7969944969260185
8288.30265299291,20.0,0.8704298835647067
49107.61016143166,11.0,0.28218009001395605
93572.66077548827,25.0,0.8845304385463721
12964.26678672104,45.0,0.7094632408280885
62395.56942841912,43.0,0.16214136536044538
69963.51081216578,47.0,0.7856966697985801
24646.509701762836,38.0,0.7795942545771117
50227.81747767071,20.0,0.7843399377292644
20994.460339853144,17.0,0.46950290970402686
19619.713678050975,5.0,0.39850106856427536
10711.942771518834,26.0,0.8330116901340158
31724.112209641553,14.0,0.8825185809252701
