mean_count sheep,mean_count wolves,mean_grass,min_count sheep,min_count wolves,min_grass,last_count sheep,last_count wolves,last_grass,sd_count sheep,sd_count wolves,sd_grass,trend_count sheep,trend_count wolves,trend_grass,max_count sheep,max_count wolves,max_grass,snap_10_count sheep,snap_10_count wolves,snap_10_grass,snap_50_count sheep,snap_50_count wolves,snap_50_grass,snap_100_count sheep,snap_100_count wolves,snap_100_grass,snap_150_count sheep,snap_150_count wolves,snap_150_grass,snap_199_count sheep,snap_199_count wolves,snap_199_grass
69.525,341.415,1300.545,0.0,108.0,166.0,0.0,108.0,2601.0,108.32810980996568,164.91807898165683,906.8853885552459,-1.1675819395484885,0.4029123228080709,11.935755643891095,344.0,625.0,2601.0,43.0,156.0,1307.0,333.0,251.0,196.0,5.0,598.0,527.0,0.0,371.0,2383.0,0.0,108.0,2601.0
41.395,76.325,1278.805,4.0,0.0,545.0,96.0,0.0,762.0,50.00258968293546,146.86772747952537,503.13300127799215,-0.12935648391209756,-1.6991352283807093,3.7617287932198304,239.0,509.0,2170.0,167.0,258.0,727.0,4.0,60.0,863.0,13.0,0.0,1984.0,34.0,0.0,1646.0,96.0,0.0,762.0
71.725,527.37,1753.265,0.0,0.0,97.0,0.0,0.0,2601.0,174.67964785572468,798.5451102473791,996.2140807953886,-1.7182487062176555,-6.617758943973595,14.850042001050024,702.0,2574.0,2601.0,341.0,96.0,830.0,0.0,2365.0,421.0,0.0,157.0,2541.0,0.0,2.0,2601.0,0.0,0.0,2601.0
36.675,399.74,2483.27,0.0,0.0,1335.0,0.0,0.0,2601.0,73.15161908666153,616.8991995455975,226.78967591140517,-0.8101485037125927,-4.619660991524787,2.6551038775969444,255.0,2106.0,2601.0,103.0,89.0,2332.0,12.0,1473.0,2515.0,0.0,198.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
0.675,88.095,2188.435,0.0,0.0,1301.0,0.0,0.0,2352.0,4.110884941226166,216.0427179402268,308.00023664763603,-0.019750243756093883,-2.2266339158478954,3.9471424285607206,38.0,974.0,2352.0,1.0,872.0,1423.0,0.0,7.0,2204.0,0.0,0.0,2352.0,0.0,0.0,2352.0,0.0,0.0,2352.0
101.78,510.775,1205.095,0.0,0.0,56.0,0.0,0.0,1955.0,220.6715242164253,985.242195795025,701.0768759380087,-0.755510387759694,-0.7681504537613433,2.8282644566114206,893.0,3935.0,1955.0,21.0,413.0,1412.0,61.0,46.0,1592.0,0.0,3638.0,102.0,0.0,0.0,1955.0,0.0,0.0,1955.0
632.01,171.2,358.99,3.0,0.0,16.0,116.0,0.0,1845.0,862.9077354503199,236.35665846343304,434.93070700974886,-1.8776194404860107,-0.7633735843396089,0.963610590264757,3150.0,871.0,1859.0,328.0,47.0,817.0,65.0,866.0,142.0,799.0,3.0,488.0,27.0,505.0,29.0,116.0,0.0,1845.0
6.25,82.085,2313.6,1.0,0.0,1243.0,4.0,0.0,2491.0,16.20023147982769,162.8408664156509,431.26643736789833,-0.12503112577814454,-1.9309975249381226,5.54750318757969,87.0,569.0,2565.0,46.0,449.0,1267.0,1.0,33.0,2327.0,1.0,0.0,2557.0,1.0,0.0,2559.0,4.0,0.0,2491.0
76.18,85.585,690.19,0.0,0.0,55.0,0.0,0.0,203.0,135.35090542733698,188.56140319535248,641.3174829209016,-0.5509847746193653,-2.0788112202805062,-6.719600990024753,537.0,685.0,2247.0,181.0,500.0,740.0,2.0,6.0,1246.0,537.0,0.0,200.0,0.0,0.0,203.0,0.0,0.0,203.0
109.825,1377.935,2452.12,0.0,157.0,1301.0,0.0,177.0,2601.0,204.66715509577932,1033.7425456925914,262.1887404142291,-2.3597622440561015,-0.41982974574364135,3.2307147678691988,680.0,3198.0,2601.0,272.0,233.0,2233.0,137.0,1155.0,2328.0,0.0,3198.0,2601.0,0.0,1025.0,2601.0,0.0,177.0,2601.0
19.355,148.12,2468.615,0.0,0.0,1321.0,0.0,0.0,2601.0,44.09420568510105,154.91890007355465,276.6887724050263,-0.4960376509412733,-2.0594629865746636,3.3032888322208045,180.0,441.0,2601.0,139.0,153.0,1821.0,6.0,439.0,2527.0,0.0,95.0,2601.0,0.0,5.0,2601.0,0.0,0.0,2601.0
19.49,182.81,1492.005,0.0,0.0,518.0,0.0,0.0,1853.0,60.948912213427086,338.35688835902346,478.44004323948354,-0.5340508512712818,-3.838835970899271,7.104803870096755,275.0,1201.0,1853.0,216.0,379.0,667.0,0.0,264.0,1006.0,0.0,0.0,1853.0,0.0,0.0,1853.0,0.0,0.0,1853.0
392.745,2883.605,2138.66,0.0,0.0,353.0,0.0,0.0,2601.0,914.7751854827482,4047.846348241868,794.723923384719,-8.314746118652966,-17.126462911572784,9.929153228830717,3581.0,12830.0,2601.0,485.0,77.0,1449.0,65.0,3052.0,1599.0,0.0,5997.0,2601.0,0.0,64.0,2601.0,0.0,0.0,2601.0
626.425,58.3,455.34,34.0,0.0,3.0,473.0,0.0,10.0,583.7093920565269,131.09877955190922,488.61059587364645,1.800492762319058,-1.3393744843621094,0.1338993474836873,1996.0,565.0,1766.0,775.0,143.0,425.0,177.0,9.0,892.0,66.0,0.0,432.0,55.0,0.0,115.0,473.0,0.0,10.0
53.265,336.135,2087.295,0.0,0.0,329.0,0.0,0.0,2601.0,120.72126894213861,622.2031876927338,755.6717064803989,-1.0750161254031347,-4.9475024375609395,9.77871521788045,467.0,2405.0,2601.0,59.0,285.0,1548.0,22.0,1980.0,491.0,0.0,6.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
80.745,79.895,1995.35,3.0,1.0,445.0,691.0,67.0,445.0,146.41622169349955,97.01404009214336,605.4018975028077,1.6890909772744316,-1.3843328583214578,-5.799975999399979,691.0,309.0,2529.0,27.0,252.0,1744.0,6.0,173.0,2390.0,7.0,8.0,2509.0,62.0,2.0,1929.0,691.0,67.0,445.0
47.73,627.81,1572.15,0.0,0.0,157.0,0.0,0.0,2601.0,130.05436209524112,1110.2007583766128,991.1324520466463,-1.2531148278706965,-11.116542413560333,15.637505437635943,530.0,3940.0,2601.0,489.0,379.0,471.0,0.0,2744.0,489.0,0.0,4.0,1544.0,0.0,0.0,2601.0,0.0,0.0,2601.0
139.99,307.695,1148.21,7.0,7.0,288.0,84.0,7.0,1951.0,125.70600582311098,219.28992675223373,596.6440277921165,-0.6060061501537535,-0.3630758268956725,5.898234455861397,477.0,883.0,2294.0,208.0,291.0,868.0,86.0,382.0,1129.0,301.0,139.0,725.0,14.0,735.0,1381.0,84.0,7.0,1951.0
30.18,333.275,2325.04,0.0,0.0,1161.0,0.0,0.0,2601.0,65.80788402615576,635.0778608761264,467.31074072826465,-0.648707717692942,-5.094606615165377,5.896140403510088,258.0,2372.0,2601.0,61.0,189.0,1913.0,6.0,2314.0,1906.0,0.0,2.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
0.155,75.44,2173.955,0.0,0.0,1267.0,0.0,0.0,2387.0,0.8949720666031955,147.8380411125632,344.34406191337064,-0.004526363159078975,-1.7940703517587933,4.81807920198005,8.0,501.0,2387.0,0.0,423.0,1405.0,0.0,38.0,2029.0,0.0,0.0,2387.0,0.0,0.0,2387.0,0.0,0.0,2387.0
42.825,104.675,1838.05,14.0,29.0,1199.0,43.0,134.0,2001.0,22.294716302299054,28.700163327061397,245.2467481945477,-0.08691742293557331,0.44689642241056027,1.498217955448893,186.0,158.0,2266.0,45.0,44.0,1276.0,32.0,96.0,2200.0,46.0,106.0,1764.0,36.0,126.0,1818.0,43.0,134.0,2001.0
29.98,594.93,2316.03,0.0,0.0,1116.0,0.0,0.0,2601.0,64.57460491555454,681.3199799653607,498.9584242198938,-0.7227600690017251,-7.514865371634288,6.538334958373958,223.0,2114.0,2601.0,173.0,401.0,1461.0,1.0,1979.0,2299.0,0.0,404.0,2601.0,0.0,7.0,2601.0,0.0,0.0,2601.0
10.365,132.88,2516.245,0.0,0.0,1332.0,0.0,0.0,2601.0,38.44452854438443,291.1341024339125,258.9625744678185,-0.29139203480086995,-3.212861321533038,2.3194802370059273,221.0,1085.0,2601.0,76.0,831.0,1817.0,0.0,32.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
541.22,48.045,770.935,14.0,0.0,59.0,2242.0,0.0,87.0,669.0860121090561,121.92097020201275,598.4310493072696,10.105097127428184,-1.24492837320933,-9.325417385434633,2242.0,524.0,1618.0,47.0,524.0,1202.0,35.0,2.0,1566.0,180.0,0.0,605.0,880.0,0.0,176.0,2242.0,0.0,87.0
3.59,26.21,2328.135,0.0,0.0,1154.0,0.0,0.0,2601.0,22.352447293305417,32.537300133846436,463.61036094440226,-0.10517512937823452,-0.4977604440111003,6.306164404110102,209.0,92.0,2601.0,2.0,74.0,1235.0,0.0,58.0,2144.0,0.0,6.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
302.965,73.06,1086.655,8.0,0.0,156.0,816.0,0.0,214.0,334.20479316580725,124.6808581940311,732.0878676600236,5.084425860646516,-1.6221270531763292,-9.016816170404255,903.0,379.0,2267.0,92.0,278.0,1123.0,10.0,70.0,1962.0,93.0,0.0,1561.0,653.0,0.0,269.0,816.0,0.0,214.0
31.81,414.105,2175.31,0.0,0.0,608.0,0.0,0.0,2601.0,76.72270785106582,558.0538808887546,712.5533761761282,-0.8206060151503786,-6.258635715892897,9.548158703967601,268.0,1758.0,2601.0,255.0,289.0,828.0,0.0,1741.0,1967.0,0.0,88.0,2601.0,0.0,2.0,2601.0,0.0,0.0,2601.0
7.625,100.62,1514.75,0.0,0.0,1007.0,0.0,0.0,1615.0,25.753725458659375,224.95814188421946,193.5243589318926,-0.21224105602640064,-2.4816410410260255,2.400541513537838,129.0,806.0,1615.0,70.0,705.0,1025.0,0.0,1.0,1594.0,0.0,0.0,1615.0,0.0,0.0,1615.0,0.0,0.0,1615.0
227.58,764.39,1327.49,0.0,72.0,40.0,0.0,1058.0,2601.0,363.4441959916259,484.5405843683272,1050.8865494904765,-4.604255606390159,7.8164509112727805,16.35934298357459,1215.0,1383.0,2601.0,496.0,96.0,482.0,491.0,256.0,68.0,4.0,843.0,1545.0,0.0,1351.0,2439.0,0.0,1058.0,2601.0
457.71,103.595,1101.625,2.0,0.0,68.0,2869.0,0.0,68.0,756.2474700122971,214.0036704708583,803.3138268292163,9.75657541438536,-2.4732985824645626,-6.976402160054002,2869.0,764.0,2431.0,140.0,610.0,803.0,4.0,28.0,1380.0,36.0,0.0,2188.0,492.0,0.0,182.0,2869.0,0.0,68.0
3316.18,671.825,1206.455,0.0,43.0,302.0,0.0,833.0,2601.0,3572.796558383918,581.8927000530252,962.601053383488,-37.96354608865219,8.912328058201455,12.841091277281931,10438.0,1741.0,2601.0,712.0,46.0,1176.0,9727.0,118.0,331.0,4081.0,483.0,398.0,0.0,1637.0,2549.0,0.0,833.0,2601.0
277.67,704.02,972.555,0.0,69.0,39.0,0.0,1531.0,2601.0,377.14611372782247,561.676730513202,874.0563866107266,-4.708803720093001,9.407866196654915,12.0140021000525,1370.0,1591.0,2601.0,358.0,79.0,777.0,495.0,175.0,94.0,218.0,511.0,457.0,0.0,1312.0,1649.0,0.0,1531.0,2601.0
334.19,917.365,1922.79,0.0,0.0,314.0,0.0,0.0,2601.0,705.4014629273184,1392.686361595819,765.6147372536676,-1.9430555763894086,0.3786072151803808,7.201251031275783,2900.0,5431.0,2601.0,246.0,503.0,1362.0,34.0,192.0,2311.0,1082.0,1875.0,578.0,0.0,177.0,2601.0,0.0,0.0,2601.0
220.09,78.56,517.51,50.0,6.0,154.0,478.0,100.0,234.0,132.14576005305656,77.09524239536448,385.58447829237116,0.7829190729768247,-0.6326378159453983,-0.7538528463211597,500.0,272.0,1294.0,253.0,65.0,638.0,203.0,208.0,178.0,62.0,42.0,1277.0,240.0,6.0,339.0,478.0,100.0,234.0
4.45,70.645,1578.74,0.0,0.0,1009.0,0.0,0.0,1679.0,26.910732059904863,185.02902198033783,196.0258717618667,-0.13022425560639025,-1.8234433360834021,2.4426940673516877,242.0,805.0,1679.0,1.0,783.0,1055.0,0.0,7.0,1632.0,0.0,0.0,1679.0,0.0,0.0,1679.0,0.0,0.0,1679.0
36.785,357.1,1801.725,0.0,5.0,386.0,0.0,7.0,2601.0,81.27323529305339,343.9755805286184,909.4513452488801,-0.9274979374484364,-3.956867921698041,14.050951023775593,285.0,1013.0,2601.0,264.0,251.0,695.0,4.0,961.0,647.0,0.0,360.0,2464.0,0.0,38.0,2601.0,0.0,7.0,2601.0
14.38,227.505,2517.495,0.0,0.0,1292.0,0.0,0.0,2601.0,49.22647255288564,484.63957739231495,254.13468864954177,-0.4006255156378909,-5.276639165979146,2.2866414160354047,231.0,1833.0,2601.0,155.0,928.0,1741.0,0.0,80.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
15.735,401.72,2532.38,0.0,0.0,1266.0,0.0,0.0,2601.0,54.60379817375385,855.9465004309575,220.9869579862109,-0.4383342083552089,-8.932607815195382,1.893875346883678,248.0,3256.0,2601.0,193.0,1038.0,1848.0,0.0,182.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
2362.115,294.45,822.38,0.0,1.0,434.0,0.0,2608.0,2599.0,1307.1216514827531,576.195259872901,593.2972657951493,-10.174419110477757,7.02622365559139,4.602136053401335,4056.0,2608.0,2599.0,726.0,1.0,1202.0,3715.0,1.0,462.0,3303.0,25.0,512.0,2163.0,252.0,606.0,0.0,2608.0,2599.0
91.455,50.54,800.445,25.0,0.0,231.0,278.0,0.0,231.0,66.41361287416912,86.00004883719576,308.7665088298923,0.6412832820820523,-1.1434020850521263,-2.3634073351833793,278.0,279.0,1380.0,133.0,229.0,797.0,25.0,61.0,828.0,47.0,0.0,1177.0,108.0,0.0,676.0,278.0,0.0,231.0
1199.48,7.27,988.505,2.0,0.0,43.0,3786.0,0.0,72.0,1569.6085083867254,18.726641450083847,888.8999043621279,23.871656791419785,-0.18611565289132231,-13.28017625440636,4212.0,87.0,2400.0,3.0,65.0,1515.0,15.0,0.0,2394.0,197.0,0.0,776.0,2511.0,0.0,100.0,3786.0,0.0,72.0
26.225,596.915,1771.1,0.0,0.0,448.0,0.0,0.0,2601.0,65.3862705390053,789.9964163051623,863.9068178918372,-0.6769286732168301,-8.918781219530484,13.591074776869421,257.0,2476.0,2601.0,241.0,432.0,820.0,0.0,2476.0,756.0,0.0,156.0,2228.0,0.0,0.0,2601.0,0.0,0.0,2601.0
206.05,83.96,336.585,0.0,0.0,17.0,0.0,0.0,57.0,280.011477443336,153.0768382218554,316.84147893702294,-0.5354908872721819,-1.6328508212705306,-2.829144978624466,1075.0,572.0,1300.0,422.0,106.0,563.0,8.0,240.0,358.0,146.0,0.0,764.0,70.0,0.0,17.0,0.0,0.0,57.0
617.47,1.29,275.65,77.0,0.0,56.0,639.0,0.0,196.0,295.10691130503875,6.751733110839022,316.0638503530578,3.438931973299332,-0.03746793669841747,-3.744000600015002,1005.0,46.0,1288.0,102.0,0.0,1087.0,386.0,0.0,226.0,844.0,0.0,125.0,938.0,0.0,62.0,639.0,0.0,196.0
17.835,103.465,2491.41,0.0,0.0,1328.0,0.0,0.0,2601.0,45.38885077857798,163.83555406260285,255.04152975545,-0.4703465086627167,-2.0612052801320027,2.823957098927483,189.0,497.0,2601.0,148.0,205.0,1829.0,1.0,294.0,2584.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
1630.525,5.305,584.655,38.0,0.0,136.0,2112.0,0.0,194.0,1159.0645190734645,19.05208584381242,582.541171055746,16.532094052351308,-0.14866196654916364,-8.399765244131096,3224.0,102.0,1906.0,47.0,47.0,1702.0,293.0,0.0,977.0,2474.0,0.0,189.0,2645.0,0.0,198.0,2112.0,0.0,194.0
147.725,622.06,1944.85,0.0,0.0,76.0,0.0,0.0,2601.0,385.71817350884584,1349.025850901306,949.8212239679606,-3.344419860496513,-9.122139053476335,13.130444761119026,1736.0,5420.0,2601.0,290.0,41.0,989.0,0.0,5420.0,584.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
57.735,284.92,2274.505,0.0,1.0,1305.0,0.0,1.0,2601.0,97.10311413646811,258.5512591344316,487.63598100940214,-1.3080994524863119,-2.4141918547963694,7.004526363159085,287.0,796.0,2601.0,254.0,169.0,1490.0,82.0,540.0,1835.0,0.0,448.0,2601.0,0.0,42.0,2601.0,0.0,1.0,2601.0
2204.53,3.255,366.325,198.0,0.0,165.0,2543.0,0.0,231.0,954.9044764268315,20.492681010546235,282.88126373975325,11.10289357233931,-0.09547363684092103,-3.3461974049351206,3302.0,188.0,1290.0,279.0,0.0,1143.0,1699.0,0.0,312.0,3152.0,0.0,232.0,2586.0,0.0,238.0,2543.0,0.0,231.0
220.785,11.42,412.01,12.0,0.0,48.0,90.0,0.0,1711.0,221.56380294398284,20.340934098511827,377.34248356102177,-1.4329220730518264,-0.25061576539413477,1.358274956873922,802.0,74.0,1711.0,500.0,28.0,489.0,81.0,13.0,266.0,291.0,0.0,935.0,61.0,0.0,121.0,90.0,0.0,1711.0
112.04,399.44,685.05,0.0,81.0,98.0,0.0,681.0,440.0,125.51919534477588,337.6549664968664,360.1273906550292,0.48929573239330987,3.2313492837320923,-4.171578789469737,452.0,1326.0,1298.0,83.0,212.0,1135.0,64.0,426.0,623.0,36.0,126.0,1058.0,450.0,276.0,192.0,0.0,681.0,440.0
81.305,294.22,1370.24,0.0,0.0,122.0,0.0,0.0,2504.0,129.63248811544113,418.8603008163937,799.7029463494553,-0.6641318532963322,-1.2902887572189288,8.339005475136883,487.0,1738.0,2504.0,104.0,349.0,1111.0,41.0,85.0,1290.0,214.0,931.0,131.0,0.0,3.0,2426.0,0.0,0.0,2504.0
289.465,232.115,1762.46,0.0,0.0,31.0,0.0,0.0,2593.0,637.7460691960368,540.8132503692948,1003.1946014607522,-5.4884009600239985,-2.7507905197629943,14.449265731643289,2495.0,2368.0,2593.0,174.0,12.0,1103.0,1090.0,842.0,66.0,0.0,8.0,2466.0,0.0,0.0,2593.0,0.0,0.0,2593.0
133.815,83.745,763.6,27.0,0.0,237.0,122.0,0.0,1026.0,93.63007409481212,84.45999038006107,358.683565277251,-0.2105940148503711,-0.17243006075151904,0.1156213905347669,328.0,281.0,1334.0,60.0,214.0,1203.0,125.0,23.0,769.0,324.0,57.0,255.0,34.0,143.0,823.0,122.0,0.0,1026.0
62.78,617.56,1970.07,0.0,31.0,270.0,0.0,32.0,2601.0,130.3632294782543,470.22184806748385,885.315658451833,-1.5117167929198225,-3.1193324833120823,12.685016125403134,467.0,1456.0,2601.0,343.0,220.0,758.0,16.0,947.0,934.0,0.0,1104.0,2595.0,0.0,253.0,2601.0,0.0,32.0,2601.0
49.505,651.785,1907.04,0.0,14.0,300.0,0.0,15.0,2601.0,101.36779555164478,516.3749497942362,903.2161083594536,-1.2037853446336158,-4.207863946598662,13.367200180004499,336.0,1581.0,2601.0,272.0,290.0,715.0,5.0,1122.0,633.0,0.0,1087.0,2569.0,0.0,217.0,2601.0,0.0,15.0,2601.0
1067.755,184.235,739.26,3.0,0.0,15.0,3980.0,0.0,52.0,1195.7871570538798,383.998958038951,690.207840001836,12.407781444536111,-1.3406832670816768,-3.0963684092102315,3980.0,1527.0,2005.0,71.0,80.0,1365.0,1712.0,60.0,63.0,4.0,118.0,1643.0,1000.0,0.0,120.0,3980.0,0.0,52.0
30.315,90.425,1938.99,1.0,0.0,814.0,154.0,0.0,814.0,39.13458540728392,214.08896369266586,548.977513109599,0.44901597539938487,-2.2533750843771085,-2.3006765169129206,154.0,849.0,2556.0,31.0,754.0,1265.0,1.0,5.0,2227.0,5.0,0.0,2524.0,41.0,0.0,1880.0,154.0,0.0,814.0
318.215,240.66,557.93,0.0,18.0,33.0,0.0,23.0,2473.0,444.4766009308023,203.33225125395128,584.494640779537,-4.10173029325733,1.661911047776194,3.4503127578189448,1839.0,703.0,2473.0,148.0,19.0,1174.0,363.0,93.0,92.0,245.0,248.0,1042.0,0.0,633.0,281.0,0.0,23.0,2473.0
242.635,182.68,830.44,44.0,18.0,254.0,169.0,292.0,838.0,126.24025417829291,96.3962530392131,279.2006740679542,-0.46754293857346335,1.0984384609615239,-0.8657316432910795,613.0,348.0,1437.0,102.0,50.0,1397.0,445.0,114.0,350.0,173.0,124.0,1119.0,159.0,239.0,976.0,169.0,292.0,838.0
22.51,162.685,2298.0,0.0,0.0,809.0,0.0,0.0,2601.0,62.7076542377405,289.77506065049846,592.6274293348225,-0.6054721368034199,-3.5243583589589713,7.32552013800345,263.0,959.0,2601.0,223.0,487.0,860.0,0.0,226.0,2495.0,0.0,0.0,2601.0,0.0,0.0,2601.0,0.0,0.0,2601.0
9.2,211.69,1837.025,0.0,0.0,897.0,0.0,0.0,2051.0,35.14071712415687,477.0354954298455,373.6694854747978,-0.25988749718742965,-5.043616590414757,4.967188929723244,186.0,1824.0,2051.0,75.0,1093.0,908.0,0.0,26.0,1748.0,0.0,0.0,2051.0,0.0,0.0,2051.0,0.0,0.0,2051.0
21.88,279.15,2080.635,0.0,39.0,1335.0,0.0,39.0,2601.0,22.065031157920455,109.75539850048379,427.39060796302016,-0.33332333308332707,-1.0612330308257698,6.928499962499063,62.0,396.0,2601.0,51.0,220.0,1459.0,24.0,373.0,1810.0,19.0,383.0,1738.0,0.0,247.0,2600.0,0.0,39.0,2601.0
141.395,429.655,1664.405,0.0,59.0,486.0,0.0,148.0,2601.0,191.58653129852289,389.65405935906796,727.6601067634525,-0.06603840096002403,3.4394142353558834,3.013106577664445,620.0,1383.0,2601.0,50.0,338.0,1537.0,38.0,128.0,2128.0,497.0,158.0,555.0,0.0,1378.0,2063.0,0.0,148.0,2601.0
40.085,42.12,1316.93,7.0,0.0,474.0,40.0,0.0,1464.0,50.733004789781575,50.0781948556455,614.6621633873361,-0.5627863196579913,-0.6337838445961148,8.522023550588763,214.0,160.0,2127.0,169.0,44.0,775.0,25.0,155.0,552.0,11.0,19.0,1542.0,13.0,1.0,2042.0,40.0,0.0,1464.0
59.0,121.39,1446.51,1.0,15.0,420.0,31.0,34.0,421.0,59.436857252045215,81.67507514535875,562.2891870736979,0.21267231680792034,-1.1306442661066527,1.285338633465832,237.0,306.0,2419.0,89.0,191.0,1032.0,24.0,143.0,1627.0,55.0,144.0,735.0,11.0,30.0,2394.0,31.0,34.0,421.0
127.625,330.54,1395.545,0.0,14.0,67.0,0.0,15.0,2601.0,219.37038171776973,245.35080680527628,1057.9317832332106,-2.740030750768769,-1.6057751443786086,16.317776194404857,700.0,815.0,2601.0,375.0,163.0,643.0,211.0,436.0,103.0,0.0,632.0,1321.0,0.0,150.0,2575.0,0.0,15.0,2601.0
145.04,839.635,1697.7,0.0,63.0,85.0,0.0,166.0,2601.0,250.9500516039006,624.7805789035057,1008.9470501468327,-3.127797194929873,2.161370284257106,15.465965649141227,811.0,1967.0,2601.0,428.0,101.0,575.0,214.0,452.0,158.0,0.0,1942.0,2257.0,0.0,911.0,2601.0,0.0,166.0,2601.0
31.355,244.85,2422.6,0.0,0.0,1310.0,0.0,0.0,2601.0,64.87448631781228,275.98006721500786,336.2765677236508,-0.7786282157053924,-3.3583934598364937,4.29270081752044,219.0,820.0,2601.0,210.0,231.0,1687.0,4.0,787.0,2500.0,0.0,128.0,2601.0,0.0,1.0,2601.0,0.0,0.0,2601.0
90.025,66.675,1363.72,41.0,8.0,884.0,85.0,9.0,1411.0,42.585260067304965,39.11571774875161,293.33897047613715,-0.6196707417685439,-0.3506570164254102,4.352861321533036,166.0,135.0,1741.0,156.0,48.0,1036.0,139.0,89.0,1040.0,60.0,123.0,1406.0,45.0,29.0,1712.0,85.0,9.0,1411.0
57.63,365.05,2075.195,0.0,0.0,420.0,0.0,0.0,2601.0,117.93113710975548,507.08850065841534,668.0604291342228,-0.45188179704492587,-1.3534568364209103,5.082039300982528,427.0,1907.0,2601.0,7.0,476.0,1722.0,47.0,70.0,2224.0,7.0,1793.0,1423.0,0.0,24.0,2601.0,0.0,0.0,2601.0
15.56,7.07,963.14,0.0,0.0,676.0,0.0,0.0,1003.0,44.493891715605045,30.356137764873992,99.76647934050813,-0.41965649141228545,-0.20204155103877586,0.8874461861546564,237.0,184.0,1318.0,128.0,34.0,778.0,0.0,0.0,1003.0,0.0,0.0,1003.0,0.0,0.0,1003.0,0.0,0.0,1003.0
429.665,847.81,1772.23,0.0,1.0,347.0,0.0,3068.0,2601.0,723.6071190742945,1617.1793759196908,778.6481857039158,5.430451511287781,15.815184879621988,-5.191145278631964,2585.0,6093.0,2601.0,128.0,574.0,1691.0,9.0,47.0,2525.0,124.0,1.0,1927.0,2258.0,133.0,398.0,0.0,3068.0,2601.0
210.915,175.985,765.285,0.0,0.0,31.0,0.0,0.0,1091.0,413.14621839610163,293.9503440634152,450.04083567494183,-2.838892222305557,-1.49900772519313,2.221757293932348,1529.0,1129.0,1319.0,29.0,266.0,1296.0,1162.0,52.0,72.0,0.0,291.0,409.0,0.0,0.0,1091.0,0.0,0.0,1091.0
12.715,212.75,1967.41,0.0,0.0,767.0,0.0,0.0,2329.0,44.76900462373492,450.95552718644,556.2864477047794,-0.35576014400360007,-4.88307357683942,7.861446036150906,215.0,1705.0,2329.0,131.0,817.0,805.0,0.0,99.0,1502.0,0.0,0.0,2329.0,0.0,0.0,2329.0,0.0,0.0,2329.0
210.565,441.07,1045.585,0.0,18.0,49.0,0.0,341.0,2528.0,265.7733917738938,374.07644285626975,865.2445219560767,-2.8219207980199505,5.007066676666917,12.103924848121203,818.0,1073.0,2528.0,146.0,22.0,946.0,685.0,60.0,98.0,70.0,455.0,431.0,0.0,1030.0,1911.0,0.0,341.0,2528.0
35.435,395.06,1613.615,0.0,6.0,343.0,0.0,7.0,2601.0,75.45466039284804,357.2166799017091,919.9519915598846,-0.8855583889597233,-3.7090212255306363,14.635359633990847,250.0,1067.0,2601.0,246.0,212.0,695.0,6.0,918.0,546.0,0.0,513.0,1719.0,0.0,58.0,2594.0,0.0,7.0,2601.0
1.3,115.82,2162.6,0.0,0.0,1307.0,0.0,0.0,2324.0,4.989989979949823,257.76450027107967,306.682441623254,-0.03677491937298431,-2.819659491487286,3.9070156753918885,29.0,1002.0,2324.0,10.0,740.0,1399.0,0.0,27.0,2203.0,0.0,0.0,2324.0,0.0,0.0,2324.0,0.0,0.0,2324.0
13.8,211.185,1995.715,0.0,0.0,741.0,0.0,0.0,2601.0,41.844712927680625,294.7363411169377,729.2016619392749,-0.3775429385734642,-3.9543576089402244,11.324379359483986,208.0,928.0,2601.0,126.0,406.0,827.0,0.0,588.0,1212.0,0.0,15.0,2584.0,0.0,4.0,2601.0,0.0,0.0,2601.0
1013.96,213.765,736.89,120.0,14.0,234.0,2000.0,142.0,287.0,765.0842492170386,210.60083042333912,447.13349002283417,-1.285770644266103,0.580222755568889,0.45142728568214274,2454.0,688.0,1618.0,371.0,39.0,1179.0,1873.0,152.0,322.0,400.0,53.0,1127.0,249.0,648.0,924.0,2000.0,142.0,287.0
84.725,487.095,1005.655,0.0,25.0,104.0,0.0,25.0,2492.0,141.19521725256848,499.9220699018998,651.4804110447221,-0.3471769294232355,2.309876996924923,0.06325883147078695,520.0,1755.0,2492.0,33.0,289.0,1315.0,34.0,144.0,1482.0,482.0,436.0,123.0,0.0,921.0,498.0,0.0,25.0,2492.0
68.45,137.37,1310.33,4.0,1.0,265.0,398.0,2.0,265.0,80.52966844585913,139.9338168563982,641.5519628993429,0.19701792544813654,-1.9117767944198605,4.8822125553138855,398.0,397.0,2266.0,142.0,174.0,910.0,34.0,377.0,621.0,4.0,83.0,1865.0,24.0,2.0,2107.0,398.0,2.0,265.0
