mean_count turtles with [EEv <= .25 and District? != true],mean_count turtles with [EEv < .5 and District? != true] - count turtles with [EEv < .25 and District? != true],mean_count turtles with [EEv < .75 and District? != true] - count turtles with [EEv < .5 and District? != true],mean_count turtles with [EEv >= .75 and District? != true],mean_count turtles with [EEv <= .25 and District? = true],mean_count turtles with [EEv < .5 and District? = true] - count turtles with [EEv < .25 and District? = true],mean_count turtles with [EEv < .75 and District? = true] - count turtles with [EEv < .5 and District? = true],mean_count turtles with [EEv >= .75 and District? = true],mean_SdND,mean_SdD,min_count turtles with [EEv <= .25 and District? != true],min_count turtles with [EEv < .5 and District? != true] - count turtles with [EEv < .25 and District? != true],min_count turtles with [EEv < .75 and District? != true] - count turtles with [EEv < .5 and District? != true],min_count turtles with [EEv >= .75 and District? != true],min_count turtles with [EEv <= .25 and District? = true],min_count turtles with [EEv < .5 and District? = true] - count turtles with [EEv < .25 and District? = true],min_count turtles with [EEv < .75 and District? = true] - count turtles with [EEv < .5 and District? = true],min_count turtles with [EEv >= .75 and District? = true],min_SdND,min_SdD,last_count turtles with [EEv <= .25 and District? != true],last_count turtles with [EEv < .5 and District? != true] - count turtles with [EEv < .25 and District? != true],last_count turtles with [EEv < .75 and District? != true] - count turtles with [EEv < .5 and District? != true],last_count turtles with [EEv >= .75 and District? != true],last_count turtles with [EEv <= .25 and District? = true],last_count turtles with [EEv < .5 and District? = true] - count turtles with [EEv < .25 and District? = true],last_count turtles with [EEv < .75 and District? = true] - count turtles with [EEv < .5 and District? = true],last_count turtles with [EEv >= .75 and District? = true],last_SdND,last_SdD,sd_count turtles with [EEv <= .25 and District? != true],sd_count turtles with [EEv < .5 and District? != true] - count turtles with [EEv < .25 and District? != true],sd_count turtles with [EEv < .75 and District? != true] - count turtles with [EEv < .5 and District? != true],sd_count turtles with [EEv >= .75 and District? != true],sd_count turtles with [EEv <= .25 and District? = true],sd_count turtles with [EEv < .5 and District? = true] - count turtles with [EEv < .25 and District? = true],sd_count turtles with [EEv < .75 and District? = true] - count turtles with [EEv < .5 and District? = true],sd_count turtles with [EEv >= .75 and District? = true],sd_SdND,sd_SdD,trend_count turtles with [EEv <= .25 and District? != true],trend_count turtles with [EEv < .5 and District? != true] - count turtles with [EEv < .25 and District? != true],trend_count turtles with [EEv < .75 and District? != true] - count turtles with [EEv < .5 and District? != true],trend_count turtles with [EEv >= .75 and District? != true],trend_count turtles with [EEv <= .25 and District? = true],trend_count turtles with [EEv < .5 and District? = true] - count turtles with [EEv < .25 and District? = true],trend_count turtles with [EEv < .75 and District? = true] - count turtles with [EEv < .5 and District? = true],trend_count turtles with [EEv >= .75 and District? = true],trend_SdND,trend_SdD,max_count turtles with [EEv <= .25 and District? != true],max_count turtles with [EEv < .5 and District? != true] - count turtles with [EEv < .25 and District? != true],max_count turtles with [EEv < .75 and District? != true] - count turtles with [EEv < .5 and District? != true],max_count turtles with [EEv >= .75 and District? != true],max_count turtles with [EEv <= .25 and District? = true],max_count turtles with [EEv < .5 and District? = true] - count turtles with [EEv < .25 and District? = true],max_count turtles with [EEv < .75 and District? = true] - count turtles with [EEv < .5 and District? = true],max_count turtles with [EEv >= .75 and District? = true],max_SdND,max_SdD
329.37,214.25,323.16,357.22,88.01,56.91,421.67,657.41,0.3055945736690104,0.22955172948646854,182.0,166.0,242.0,276.0,38.0,29.0,239.0,312.0,0.2754253150309413,0.18456300539010262,182.0,166.0,388.0,488.0,39.0,40.0,429.0,716.0,0.27603772268481314,0.18456300539010262,68.85152939477817,33.47906062003533,48.8155139274391,47.89751141760916,50.627560675979645,49.104397970039315,35.796942606876364,86.65761305274917,0.012393853017199419,0.03541356126188534,-2.1219741974197426,-0.9952655265526548,1.527140714071406,1.590099009900989,-1.5438163816381651,-0.8808820882088212,0.0022982298229788445,2.4224002400240012,-0.00033764716114711746,-0.0011698344067561752,411.0,292.0,416.0,488.0,312.0,366.0,483.0,753.0,0.32114108588153717,0.2975192570312697
43.57,55.15,131.1,994.18,28.24,14.53,98.47,1082.76,0.14797152018024298,0.14563144443666784,0.0,0.0,42.0,299.0,1.0,0.0,38.0,312.0,0.07966289285655206,0.0845520611764767,0.0,1.0,46.0,1177.0,2.0,1.0,47.0,1174.0,0.08007010012306764,0.08551489076925514,87.46087753961777,81.65456202809497,90.15569865515994,250.6342107534404,40.037512410238485,37.93453703421202,74.82118082468362,140.40200283471745,0.0766134262484127,0.05803086714177598,-2.125394539453946,-2.2610201020102014,-2.846108610861086,7.232523252325232,-1.014893489348935,-0.6510351035103512,-2.1229462946294646,3.788874887488748,-0.002408395502596936,-0.0018893353967013098,350.0,292.0,320.0,1180.0,312.0,288.0,331.0,1181.0,0.3091546541532566,0.2945123607971419
832.69,204.34,143.1,43.87,32.34,45.2,640.83,505.63,0.19262315497319482,0.1600336089194329,312.0,5.0,0.0,0.0,13.0,19.0,209.0,312.0,0.036257069076404976,0.14035282424425857,1218.0,6.0,0.0,0.0,37.0,28.0,657.0,502.0,0.036257069076404976,0.15902066532764686,266.2201230185277,99.73858029869885,134.19854693699185,84.23581839099083,29.856731234346476,44.33080193274202,63.54589758591816,37.827147658791304,0.08431752539787067,0.022491181841846206,9.17806780678068,-2.707290729072908,-4.342838283828383,-2.1279387938793883,-0.3000660066006603,-0.17192919291929196,1.294347434743475,-0.8223522352235252,-0.0029066566946893565,-0.0003820962598171167,1219.0,337.0,356.0,312.0,312.0,398.0,688.0,586.0,0.31053521533017275,0.29451236079714194
86.0,121.66,211.24,805.1,36.19,24.95,165.01,997.85,0.22912794175626736,0.16358629834787966,0.0,3.0,34.0,286.0,1.0,0.0,1.0,312.0,0.10324167133175433,0.0787625270643512,0.0,3.0,35.0,1186.0,1.0,0.0,4.0,1219.0,0.10324167133175433,0.07922645424786098,111.20404668895823,101.5177048597928,93.10651105051677,286.2017994352935,50.951485748700215,71.18319675316641,191.29309945735102,272.56108948270656,0.07406198878947123,0.07059891185558607,-3.367572757275728,-3.4057365736573657,-3.032007200720071,9.805316531653165,-1.3967056705670566,-1.1943174317431742,-5.918661866186618,8.509684968496847,-0.002534317525287653,-0.0023683047155190935,371.0,292.0,327.0,1186.0,312.0,486.0,614.0,1221.0,0.3312386051868048,0.2945123607971419
37.78,62.49,147.17,976.56,3.62,11.42,118.45,1090.51,0.14290039725106393,0.1003694725608398,0.0,0.0,0.0,280.0,0.0,0.0,0.0,312.0,0.07039050161391396,0.06565903456135973,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,1224.0,0.0715642401173794,0.07433832347374576,90.17134578124026,106.96321750957193,159.61084267680553,320.3246890266188,31.013152048767903,68.9178032151344,218.33929444788433,249.5527797881642,0.07875005314913165,0.04018842906085465,-1.9617521752175222,-2.883426342634263,-5.014899489948995,9.860078007800778,-0.20945694569456974,-0.6626102610261025,-5.543756375637562,6.415823582358238,-0.002517699849611165,-0.0011719672982715055,358.0,311.0,417.0,1224.0,312.0,596.0,793.0,1224.0,0.3149694964333738,0.29451236079714216
964.15,126.49,98.0,35.36,86.45,282.68,552.54,302.33,0.13919417584063298,0.19590753962469137,312.0,0.0,0.0,0.0,61.0,43.0,221.0,268.0,0.011012697040914714,0.17606514801762174,1224.0,0.0,0.0,0.0,109.0,608.0,227.0,280.0,0.011664145225032556,0.20623024665309492,281.0205819864444,111.19410910655299,126.29576398280348,77.65339915290275,26.293107461842524,249.2514746195095,245.90044408255952,44.47989545851024,0.11223126369305393,0.015704902258136262,9.189024902490248,-3.5534653465346535,-3.8388358835883594,-1.7967236723672366,0.19449744974497424,6.149210921092109,-5.343582358235826,-1.0001260126012583,-0.003799972003975607,-4.9221211734298736e-05,1224.0,288.0,319.0,312.0,312.0,625.0,810.0,436.0,0.31209347965412315,0.2945123607971419
55.31,86.05,406.82,675.82,19.05,20.95,366.34,817.66,0.15671137813854719,0.13994764287698572,0.0,15.0,288.0,288.0,0.0,8.0,176.0,312.0,0.1036273901186281,0.11154928764507067,0.0,21.0,418.0,785.0,5.0,10.0,394.0,815.0,0.10563135936920102,0.12053590818742393,101.74052240872349,88.63874717074913,31.799176089955534,163.55894228075704,35.6068462518095,41.54259861876724,29.744989494030737,64.433255388813,0.06501228467634913,0.038339127180904785,-2.614683468346835,-2.651419141914191,0.4194779477947798,4.846624662466247,-0.7173537353735377,-0.4783018301830186,0.26345034503450254,0.9322052205220522,-0.001983853648417025,-0.0010335229095784699,366.0,292.0,452.0,811.0,312.0,325.0,450.0,864.0,0.30809136537735043,0.2945123607971422
65.67,102.35,323.53,732.45,42.6,23.73,306.94,850.73,0.18101371383510464,0.1646966432417369,0.0,2.0,226.0,286.0,0.0,0.0,223.0,312.0,0.1011605380243893,0.0933581237290401,2.0,3.0,261.0,958.0,2.0,2.0,233.0,987.0,0.10225992960168247,0.0998476354182383,99.48357201065916,96.50692980299398,46.644282607839514,207.4341039944975,51.16561345278679,55.87089671734293,78.4017627352855,157.4777352516857,0.07110115145983675,0.06010854009778052,-2.7927092709270935,-3.1495649564956505,-1.0138073807380754,6.956081608160814,-1.4895289528952902,-1.044206420642065,-2.338025802580258,4.8717611761176105,-0.002380093789924768,-0.0020100322245064878,358.0,290.0,415.0,989.0,312.0,418.0,543.0,997.0,0.3177834391511116,0.29451236079714205
1021.27,94.27,76.57,31.89,85.64,474.27,541.28,122.81,0.10691923160999714,0.17109394383466595,312.0,0.0,0.0,0.0,40.0,33.0,213.0,0.0,0.0011834614852186693,0.14715133373762831,1224.0,0.0,0.0,0.0,118.0,706.0,400.0,0.0,0.001364587775698216,0.1784295940352482,273.7588667057196,108.07218467302316,114.22007310451177,75.8187173460486,37.522132135580996,308.40586424385646,203.39734904860487,194.26042803412108,0.12041850646406635,0.020634080874261752,8.327782778277829,-3.39147314731473,-3.278721872187219,-1.6575877587758778,0.8240624062406237,8.853795379537953,-4.279363936393643,-5.398493849384938,-0.0038665120628394558,-4.672733916848741e-05,1224.0,289.0,312.0,312.0,312.0,740.0,1086.0,516.0,0.3107858699239776,0.294512360797142
60.1,110.51,423.8,629.59,68.79,46.64,397.24,711.33,0.17284752830978609,0.1972449860642486,0.0,16.0,286.0,287.0,10.0,10.0,222.0,312.0,0.10303576474244261,0.1327318200436947,0.0,16.0,436.0,772.0,10.0,15.0,412.0,787.0,0.10303576474244261,0.1327318200436947,93.41504161536305,89.87051741255303,46.946139351388624,138.22684941790433,61.452143168485186,49.14865613625668,45.27231383527908,74.05903793596023,0.0646473853594347,0.05579179397618826,-2.5830183018301835,-2.951305130513052,1.092277227722772,4.4420462046204605,-1.9079567956795682,-1.2548934893489347,1.1849744974497456,1.9778757875787578,-0.0021259480150442236,-0.0018541042442745711,359.0,292.0,481.0,772.0,312.0,329.0,460.0,794.0,0.310392690651667,0.30431008192064796
1026.76,94.23,72.14,30.87,565.07,243.1,304.8,111.03,0.1027666925644454,0.07500067261374603,312.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,0.0,0.0,270.3558810161159,111.37377204710273,109.89968334804239,74.66252808470921,563.2495051928584,385.4160998194027,407.47343471691437,230.58171891977827,0.12027355358283424,0.06431231524688061,8.164800480048005,-3.416999699969996,-3.136165616561655,-1.6116351635163524,17.35536153615362,-1.8438163816381647,-10.104098409840983,-5.407446744674466,-0.0038311961509115188,-0.0021081889589220676,1224.0,296.0,312.0,312.0,1224.0,1164.0,1171.0,640.0,0.30868108436316755,0.29451236079714216
68.33,74.86,191.63,889.18,27.72,14.62,142.26,1039.4,0.17863422904898052,0.14799861957386992,0.0,4.0,95.0,294.0,0.0,0.0,78.0,312.0,0.09653111717093614,0.089932288713896,0.0,6.0,104.0,1114.0,0.0,4.0,84.0,1136.0,0.09829643207836306,0.09546224020116478,107.95490308457511,83.25335068332083,72.50802093561788,252.52866688754366,42.827579898938964,39.781096013056235,71.63722775205639,137.89626535914596,0.077228823088002,0.059309180931467205,-3.006678667866788,-2.53974197419742,-2.42954095409541,7.975961596159617,-1.0999819981998205,-0.6218421842184217,-2.110867086708671,3.8326912691269133,-0.0025507267576419666,-0.0018918850092894102,369.0,289.0,318.0,1124.0,312.0,288.0,362.0,1143.0,0.31624626809613265,0.29451236079714194
259.22,310.89,500.24,153.65,57.65,86.66,753.16,326.53,0.23816893265300454,0.17707593736447388,132.0,238.0,266.0,97.0,24.0,38.0,264.0,256.0,0.1871252357039219,0.1472783037520681,132.0,332.0,649.0,111.0,41.0,82.0,839.0,262.0,0.1871252357039219,0.15779585137078958,79.56111864472496,33.16139170782794,106.43440421217191,61.636575991857285,41.42351385384873,59.225707256224496,98.52671921869724,38.977032980974826,0.034639063949369955,0.03334218363164371,-2.7010501050105016,0.9690429042904278,3.5218241824182432,-1.7898169816981706,-1.0146474647464745,-0.18234623462346314,2.345538553855385,-1.148544854485449,-0.0011665963102201454,-0.0009263554901268481,392.0,369.0,649.0,312.0,312.0,477.0,839.0,414.0,0.31115962921028756,0.2945123607971421
32.72,46.51,100.08,1044.69,17.66,10.37,69.71,1126.26,0.13657156145903587,0.12360422698762631,0.0,0.0,0.0,296.0,0.0,0.0,0.0,312.0,0.07224095701367014,0.07196459758102726,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,1224.0,0.07449005870819193,0.07197469588364608,79.53867989852489,79.61827616822659,110.9280559642149,256.46908956051595,37.205703863789466,39.78709715473097,99.39218228814578,155.6674416825818,0.07552841305109671,0.06008678850695407,-1.6965856585658572,-2.1095289528952894,-3.5302970297029703,7.336411641164114,-0.7922472247224726,-0.5441284128412849,-2.823312331233124,4.15968796879688,-0.0023379877761308043,-0.0018738572735263466,353.0,288.0,326.0,1224.0,312.0,288.0,370.0,1224.0,0.3164164230964742,0.2945123607971418
41.16,76.75,575.85,530.24,7.27,14.06,509.21,693.46,0.13217103882808992,0.11484705638967314,0.0,4.0,272.0,282.0,0.0,0.0,202.0,312.0,0.08929152762935433,0.09770184347555282,0.0,12.0,612.0,600.0,0.0,5.0,497.0,722.0,0.0948615230999575,0.10071744576931457,94.11096854246074,103.04226074771458,97.23994806662542,105.20894638765279,31.469939624981773,51.9741897483742,47.41967840464549,51.486390434754675,0.06365509611962526,0.029134781236150625,-2.107254725472548,-2.959057905790579,1.8895949594959518,3.1767176717671775,-0.37007500750075034,-0.4923252325232524,0.33199519951995443,0.5304050405040485,-0.0017583889074307018,-0.0006328920210757395,360.0,317.0,663.0,622.0,312.0,448.0,621.0,767.0,0.30808221327165414,0.2945123607971418
61.56,86.02,213.0,863.42,61.0,29.28,174.22,959.5,0.17682690975355542,0.19124761371924318,0.0,4.0,129.0,292.0,3.0,0.0,100.0,312.0,0.09336539336697017,0.09442446737284241,0.0,8.0,139.0,1077.0,3.0,3.0,102.0,1116.0,0.09372313369109869,0.09443846852535905,96.58885235885131,88.88542962713292,55.325401037859635,229.339014561413,55.4626000111787,47.06677809240823,61.590677866053724,153.6268531214514,0.07632519194175265,0.06546569734359342,-2.664602460246024,-2.796675667566758,-1.823558355835585,7.284836483648365,-1.7357335733573367,-1.111959195919592,-1.9262886288628849,4.773981398139812,-0.0025334273840936362,-0.0022338116071229657,360.0,290.0,312.0,1086.0,312.0,303.0,348.0,1118.0,0.32375880542416086,0.3047299375857148
542.12,171.69,337.06,173.13,33.72,58.2,775.73,356.35,0.3063031441190165,0.1540294120198694,312.0,120.0,272.0,75.0,9.0,24.0,276.0,296.0,0.2877412901543011,0.12599700858096213,637.0,134.0,361.0,92.0,18.0,59.0,829.0,318.0,0.2924650742170995,0.13478897622785685,73.63997284084236,41.68661535792994,32.970841663506256,64.76814880788241,36.75216456210437,71.7718607812282,93.4004127399874,41.011309415818474,0.008672750796699399,0.033513490131777214,2.418817881788178,-1.2565076507650759,1.0406720672067225,-2.2029822982298244,-0.8139093909390946,-0.46681068106810786,2.104092409240924,-0.8233723372337213,-0.00026737753781140935,-0.0009629784545361241,637.0,290.0,387.0,312.0,312.0,551.0,860.0,438.0,0.3202978146383236,0.294512360797142
49.09,62.66,105.94,1006.31,60.1,33.28,70.68,1059.94,0.17766236463338203,0.2137593640859421,0.0,0.0,2.0,293.0,6.0,2.0,0.0,312.0,0.07690135871300487,0.10910725085529739,0.0,1.0,2.0,1221.0,6.0,5.0,0.0,1213.0,0.07690135871300487,0.10910725085529739,90.95769291269438,81.1778565866333,99.52384839826084,263.806432635749,57.76339671452847,46.507650983467215,95.00872380997444,191.66281955559356,0.08864072692011897,0.0762655148910911,-2.298055805580559,-2.4307470747074715,-3.2649264926492654,7.9937293729372945,-1.7553195319531956,-1.183570357035703,-2.7821782178217838,5.721068106810684,-0.0029638806910298964,-0.0025621743305938678,356.0,288.0,314.0,1221.0,312.0,288.0,335.0,1213.0,0.33861269916376924,0.3463191245109583
758.44,208.23,202.95,54.38,232.5,191.32,338.65,461.53,0.2386714611166404,0.2946007602261784,312.0,115.0,79.0,0.0,172.0,79.0,215.0,312.0,0.18608040758703184,0.2819930449091572,1014.0,115.0,87.0,8.0,251.0,276.0,266.0,431.0,0.1876319419635636,0.29638754700390313,190.88998506993505,43.450168008881164,95.67082888738865,85.99427655373347,18.89576672167605,83.53405054227886,81.15964206426737,40.35578149410564,0.041713994971996224,0.005144676437124221,6.4904530453045295,-1.1972337233723374,-3.052955295529554,-2.2402640264026403,0.3833303330333021,1.705562556255625,-1.3238943894389432,-0.7649984998499851,-0.00141936290151745,7.782920326452369e-06,1019.0,291.0,346.0,312.0,312.0,305.0,478.0,552.0,0.30934524369314115,0.30758677236312904
293.38,377.28,505.73,47.61,27.85,38.17,457.66,700.32,0.22587152361029922,0.14570082679668453,151.0,256.0,283.0,0.0,12.0,8.0,140.0,312.0,0.1660829550762341,0.12353253935724252,151.0,504.0,569.0,0.0,20.0,38.0,474.0,692.0,0.1674704965260068,0.1345347177881455,81.87206849713768,82.90525676939912,88.82374175860865,88.90791809507185,31.253279827883667,38.05602580406944,49.91356929733636,49.00813809970749,0.040208970500072785,0.028043699295698936,-2.707074707470746,2.779597959795979,2.1974617461746164,-2.2699849984998512,-0.3667746774677472,-0.10471647164716545,0.7281848184818475,-0.2566936693669341,-0.0013644271844239712,-0.0004936685440140653,424.0,510.0,583.0,312.0,312.0,305.0,512.0,784.0,0.3039593357067165,0.2945123607971419
69.88,86.77,134.57,932.78,75.35,35.58,87.12,1025.95,0.21437462986601877,0.23572802883684008,0.0,2.0,20.0,299.0,10.0,1.0,0.0,312.0,0.09795983233334916,0.12167722629669336,0.0,4.0,20.0,1200.0,10.0,1.0,2.0,1211.0,0.09808150192929521,0.12167722629669336,99.92329858446433,87.31046386315903,93.22738385259986,273.81338827749096,59.13516297432516,50.50488689226024,103.67789349711924,205.89222301971492,0.08679365332650052,0.0736309715172803,-2.8846444644464433,-2.8159435943594358,-3.156621662166217,8.857209720972099,-1.9185058505850594,-1.3320252025202521,-3.194443444344436,6.444974497449745,-0.0029474572016068372,-0.002473425011408132,354.0,292.0,312.0,1200.0,312.0,289.0,360.0,1211.0,0.352034077069214,0.34732131624227364
1000.76,103.44,84.58,35.22,320.62,385.01,193.79,324.58,0.12472581985056991,0.2924592081856294,312.0,0.0,0.0,0.0,170.0,106.0,116.0,287.0,0.011048285382510408,0.27710384254606274,1224.0,0.0,0.0,0.0,395.0,384.0,145.0,300.0,0.012233183246956545,0.3039599513459756,276.7636218869814,106.00569041329811,115.36534835036055,78.17884368548818,62.32877024296245,85.87776138209475,92.17030921072144,49.383231971996324,0.11542752497808494,0.008557245015024154,8.689672967296726,-3.437035703570357,-3.4567776777677772,-1.795859585958596,1.9626162616261618,1.568226822682266,-2.4554275427542755,-1.0754155415541553,-0.003804762910944816,0.00023021576441074402,1224.0,290.0,312.0,312.0,395.0,490.0,470.0,476.0,0.3121201174891099,0.3046332662965007
803.37,185.93,171.09,63.61,389.32,397.07,352.05,85.56,0.22407982755852662,0.16335559179960193,312.0,35.0,2.0,0.0,54.0,7.0,16.0,18.0,0.08018533631113677,0.13781336374665604,1187.0,35.0,2.0,0.0,1174.0,12.0,20.0,18.0,0.08018533631113677,0.13781336374665604,226.5908936828662,53.382629197146144,117.40264860726094,91.50714671543425,434.70552975548856,339.2396867997611,335.60400399876033,85.84769303831054,0.07512239815676519,0.028731409906392974,7.808166816681664,-1.304776477647765,-3.805490549054904,-2.6978997899789983,12.499621962196219,0.16491449144914244,-10.147968796879695,-2.5165676567656776,-0.002552482454077476,-0.0008051517599436528,1187.0,289.0,312.0,312.0,1175.0,999.0,953.0,312.0,0.3156201566525268,0.29451236079714227
408.52,207.49,351.13,256.86,98.46,78.49,361.22,685.83,0.31002203309705356,0.24366796300141974,245.0,169.0,263.0,186.0,60.0,45.0,189.0,312.0,0.2857327178666046,0.21743495180061176,245.0,216.0,418.0,345.0,85.0,98.0,355.0,686.0,0.28598114899385824,0.2401812374141053,67.76200705410075,25.532134654196078,38.45429884941344,39.06200711689045,35.23845059022886,31.19919710505384,27.589338520522734,44.80827044196193,0.008505796245686028,0.02190640401268949,-1.7306690669066913,-0.1732553255325534,1.147188718871887,0.7567356735673572,-0.8588178817881789,0.016147614761475988,0.6279987998799875,0.21467146714671895,-0.0002106498975608731,-0.0005952714857278333,501.0,292.0,422.0,345.0,312.0,288.0,399.0,730.0,0.31987661345129237,0.294512360797142
50.8,81.83,199.6,891.77,29.81,18.99,170.96,1004.24,0.16456857805817887,0.14718422106718224,0.0,1.0,63.0,291.0,0.0,0.0,50.0,312.0,0.08627189899215479,0.08022819303473451,0.0,1.0,69.0,1154.0,0.0,0.0,56.0,1168.0,0.08695768613054113,0.08100689595621959,91.32053438301813,102.56978648705476,93.84540478893999,265.7441572264572,43.509469084326916,49.96328552046991,116.57014369039784,186.1778783851616,0.07351946452468183,0.0637640543641487,-2.336993699369937,-3.1147134713471343,-3.140738073807382,8.592445244524452,-1.1697869786978699,-0.9032043204320438,-3.6482328232823287,5.721224122412236,-0.0024384417764429333,-0.0021002143945969185,352.0,310.0,336.0,1158.0,312.0,385.0,510.0,1174.0,0.3144035526359174,0.2945123607971421
1066.53,69.62,59.22,28.63,959.86,147.2,75.14,41.8,0.08774392879881779,0.0970625137666846,312.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,0.0,0.0,252.78027830509265,95.46913427909578,99.5582824279328,71.5528692646215,376.14938574986405,201.51302687419476,108.54400213738205,93.50465229067477,0.11820976292654478,0.10838747042804336,7.089618961896188,-2.8677227722772285,-2.7149834983498367,-1.506912691269127,11.076075607560757,-5.820894089408941,-3.1217041704170425,-2.133477347734774,-0.0035869044611219645,-0.003493244091476964,1224.0,289.0,312.0,312.0,1224.0,554.0,312.0,344.0,0.31368363849691705,0.2945123607971419
67.77,96.1,391.87,668.26,15.0,14.03,364.83,830.14,0.17070661022580946,0.12999507495919893,0.0,1.0,279.0,290.0,0.0,0.0,229.0,312.0,0.10231775535965415,0.09924352455776242,0.0,5.0,333.0,886.0,0.0,0.0,283.0,941.0,0.10305997473039376,0.09935382670536932,110.05079327292461,105.86590574873485,50.31016895221084,190.1589135433835,36.66169663286193,54.318404799846725,83.99833986454733,127.66652027841911,0.07253143192747048,0.04346982412106363,-3.0288688868886893,-3.3545994599459945,0.07575757575757529,6.307710771077106,-0.7216561656165619,-0.6487788778877881,-2.1209060906090587,3.491341134113409,-0.0023446197176955675,-0.001210546405844706,384.0,288.0,486.0,892.0,312.0,467.0,646.0,943.0,0.3170568874619337,0.29451236079714177
996.74,102.58,88.47,36.21,142.73,326.21,368.98,386.08,0.1275789226977599,0.23662495043578924,312.0,0.0,0.0,0.0,88.0,50.0,152.0,312.0,0.004338033607792456,0.20669841001953895,1224.0,0.0,0.0,0.0,166.0,553.0,152.0,353.0,0.005154471826687556,0.24551817367219456,271.23095767260776,102.68662814602493,115.38695376861293,77.82227123388289,36.35157630694989,209.9191889751864,214.04121005077505,54.812713853630704,0.12002864012703883,0.01720902783966962,8.612301230123009,-3.2787158715871585,-3.505400540054007,-1.8281848184818483,0.8626522652265218,6.194929492949295,-5.825058505850586,-1.232523252325234,-0.003989496383732231,0.0002448073441927484,1224.0,299.0,312.0,312.0,312.0,553.0,691.0,528.0,0.31198862703467856,0.2945123607971418
76.75,95.47,136.11,915.67,77.26,32.45,101.26,1013.03,0.21704076287581905,0.22784823895745493,0.0,7.0,17.0,291.0,6.0,0.0,5.0,312.0,0.09555138950849881,0.10633348204509874,0.0,7.0,22.0,1195.0,6.0,3.0,6.0,1209.0,0.09555138950849881,0.10633348204509874,94.3753543039707,91.57100578239819,86.26840615196272,267.1179160969927,62.14573517145001,48.642034291341076,96.16065931554337,199.47027121854524,0.07898438622372171,0.07447069371946191,-2.8537833783378344,-2.932679267926793,-2.941656165616562,8.728118811881188,-2.031347134713472,-1.262472247224723,-3.1289768976897707,6.422796279627964,-0.0027023703030948643,-0.0025194332193855086,356.0,316.0,312.0,1198.0,312.0,288.0,342.0,1209.0,0.3348609828624972,0.33872336051577545
74.89,130.04,464.54,554.53,51.15,46.31,424.02,702.52,0.18456733784925755,0.18729829179976856,2.0,61.0,289.0,288.0,11.0,19.0,191.0,312.0,0.12509278991475017,0.14263312570930015,2.0,63.0,513.0,646.0,11.0,32.0,445.0,736.0,0.12509278991475017,0.14263312570930015,103.1180774646231,66.83515841232068,68.06282685871929,101.55416830440788,45.93547104362814,39.22644388674555,40.10859758206464,49.586586896054854,0.056932282186293225,0.03943898833704323,-2.906924692469246,-2.100942094209421,1.8974857485748573,3.110381038103808,-1.2603960396039606,-0.4305610561056109,1.026726672667268,0.6642304230423027,-0.0018315429717391796,-0.0012011989969880938,365.0,289.0,535.0,657.0,312.0,327.0,479.0,746.0,0.3100900552369445,0.29451236079714194
1008.46,106.08,77.59,31.87,113.0,552.13,446.9,111.97,0.11521539810031603,0.1909438371129572,312.0,0.0,0.0,0.0,54.0,43.0,227.0,6.0,0.012616293907721954,0.15789948927159378,1224.0,0.0,0.0,0.0,139.0,737.0,338.0,10.0,0.013050408050235007,0.2010095848543896,279.0655987397948,116.56514744982746,115.65907616784759,75.04514041561907,38.630040124234924,290.72938121215066,184.6980508830561,152.95584035923576,0.113214635408183,0.018940277391870528,8.63150315031503,-3.6468526852685272,-3.332475247524753,-1.6521752175217521,0.897149714971497,7.888994899489948,-4.411593159315933,-4.3745514551455145,-0.0036604826740166685,0.00010613570765376916,1224.0,289.0,312.0,312.0,312.0,760.0,852.0,462.0,0.30827408451942484,0.29451236079714194
28.38,53.69,622.31,519.62,4.57,9.0,482.79,727.64,0.11282280680531885,0.10355598318190298,0.0,1.0,287.0,288.0,0.0,0.0,174.0,312.0,0.08049840592963797,0.09056943425082478,0.0,4.0,641.0,579.0,0.0,1.0,521.0,702.0,0.08364655454927494,0.09557759948789851,78.69673182540691,97.21107910109824,95.97809072908254,92.41858903921873,31.070968765070763,48.44708453560441,48.01672521111784,53.70056238066787,0.05956628936490969,0.027087821979165174,-1.5261086108610873,-2.433045304530453,1.147188718871889,2.8119651965196497,-0.25693969396939725,-0.3826222622262227,0.9909930993099323,-0.35143114311431156,-0.0014397557934411533,-0.00042673610487915196,350.0,318.0,752.0,625.0,312.0,399.0,563.0,807.0,0.30495266596435655,0.2945123607971418
