run,seed,sigma,model,beta,delta,eta,mu,phi,acf1,acf2,acf3,acf4,acf5,acf6,acf7,acf8,acf9,acf10,acf11,ccYL1,ccYL2,ccYL3,ccYL4,ccYL5,ccYL6,ccYL7,ccYL8,ccYL9,ccYL10,ccYL11,ccYr1,ccYr2,ccYr3,ccYr4,ccYr5,ccYr6,ccYr7,ccYr8,ccYr9,ccYr10,ccYr11,ccYI1,ccYI2,ccYI3,ccYI4,ccYI5,ccYI6,ccYI7,ccYI8,ccYI9,ccYI10,ccYI11,ccYC1,ccYC2,ccYC3,ccYC4,ccYC5,ccYC6,ccYC7,ccYC8,ccYC9,ccYC10,ccYC11,cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15
844,844,0.0115619226216455,rbc,0.919536145598388,0.0230090304587531,1.8249048390408,0.289497871483667,0.936048346331611,0.795050131766825,0.825006568049348,0.863018496283041,0.904674978169561,0.95651157037276,1,0.95651157037276,0.904674978169561,0.863018496283041,0.825006568049348,0.795050131766825,0.0265704994622976,0.0763567995838132,0.155510642366309,0.259279484259568,0.399697429953346,0.543046395647285,0.518607715200797,0.469680247727578,0.438186597699494,0.41026667043246,0.396319696556931,-0.346275415858847,-0.302003726667155,-0.227052173691962,-0.124910302342959,0.0154579395044055,0.163233658220644,0.155168571243939,0.122294752471473,0.105070789557108,0.090315229622042,0.0881520502243194,0.235191900994528,0.284482921174428,0.360271323938777,0.457435894864392,0.587701895341693,0.718158548235519,0.686245382649975,0.631799491094242,0.594530911818536,0.561201146613125,0.541610939812903,0.886609144065785,0.906276010793411,0.926731071618035,0.944352364306852,0.963100430150266,0.9716349098205,0.929611659208889,0.885097078197596,0.847120882313649,0.812236784862323,0.782476468397801,0.263518399474593,0.227680720812233,0.705821519309883,0.0220166970163632,0.0279566784852422,0.208370076396988,0.466009725080677,-0.00896058862674459,0.015064074945971,3.66554181146933,0.40433359351686,0.18707520906709,0.0690357361705414,0.0241651258506445,0.0100574140245303
845,845,0.0278210889746272,rbc,0.990482809116252,0.0264934267603583,2.16490144169866,0.273845855253492,0.864019511945782,0.182395952788103,0.316668317797407,0.419778064702748,0.569277208548041,0.766618693932119,1,0.766618693932119,0.569277208548041,0.419778064702748,0.316668317797407,0.182395952788103,0.0347413545899436,0.174748128076556,0.289273963370526,0.45924119492875,0.68593902091872,0.967030344712777,0.761662346133417,0.583468361240398,0.449533784878024,0.359435513520637,0.230677779714094,-0.0792217059843327,0.0589792320774638,0.177148886948224,0.355208402596184,0.594265457417428,0.899293426258366,0.724309926668702,0.568551594588665,0.452373243131166,0.376154593161839,0.257272344429038,0.0849808236768347,0.224087848002375,0.335601162910308,0.499904137191461,0.718350986012227,0.985383184529444,0.76900519005625,0.583004400053923,0.442805035372105,0.347632244396974,0.216050129333381,0.435567354894878,0.53202721952107,0.59236166158373,0.672169054094166,0.772935545220967,0.866650789158944,0.62458344200893,0.428791450876767,0.278391276453197,0.170199975542039,0.0517017404279895,0.161450138258491,0.0506740830839327,0.469986093365245,0.143028619494556,0.0834149924878219,0.0211760572977019,0.132832646551253,0.0323238509188491,0.022212179296935,1.4090334404329,0.451366025566249,0.253878441410197,0.156676779104018,0.0833613132784329,0.0460860625025997
846,846,0.028132293077223,rbc,0.923763413201517,0.0251638400234748,1.89511220159014,0.310893178814999,0.941314801769318,0.607660939492053,0.696100934703216,0.779055681409115,0.852376254781282,0.929715278032535,1,0.929715278032535,0.852376254781282,0.779055681409115,0.696100934703216,0.607660939492053,-0.0177803038162627,0.105377746633175,0.2424516166058,0.387712248029405,0.55941303833669,0.744959440177376,0.748611166460029,0.743551519409946,0.743722935881117,0.729617099991399,0.705792374584432,-0.213136999375445,-0.0916908573919104,0.0483575213731506,0.20136970964977,0.385173611648931,0.587989301721947,0.614575808790095,0.63282382335322,0.656147583284565,0.665197599289871,0.664192833973791,0.107468090616677,0.228842452519375,0.36081286834963,0.49772622686775,0.657681323555522,0.827857340347499,0.816768415566115,0.79693338852738,0.782306449088644,0.753733604611506,0.715883588205759,0.80978416332281,0.864116338177655,0.904189722990675,0.92743093223483,0.942610599669525,0.941499179842349,0.847030138080573,0.747665507770079,0.650953897917374,0.548758643427779,0.44424455000482,0.400106970414304,0.285846151458868,1.64416506314831,0.184104293117034,0.086873335119016,0.230382076967468,0.889732342349375,0.066760897136627,0.0421697403057532,9.85833804312059,1.46172511478516,0.573600713849184,0.245026392371872,0.0892170424142677,0.0339884700665827
847,847,0.0195960036016232,rbc,0.911203853097429,0.026274828923443,2.15964873696081,0.27535136721076,0.927136955041464,0.67966823099124,0.734921903243696,0.791656332153283,0.854091198735363,0.922603072924099,1,0.922603072924099,0.854091198735363,0.791656332153283,0.734921903243696,0.67966823099124,-0.0330939515283615,0.0505920783672527,0.153908269306975,0.282120513223756,0.443429662937124,0.647847411397514,0.61563189821328,0.596903946177041,0.585950825074498,0.584352770477846,0.585302364508064,-0.303708106440923,-0.224165578711233,-0.121509528378557,0.00897690533618508,0.177043746716724,0.393682571983412,0.384844350645325,0.388833690409335,0.399846677406878,0.419936363380614,0.44252569089344,0.118113864810676,0.20089270482601,0.300620326667838,0.422665280526292,0.574056177835772,0.763878591512391,0.71994327137364,0.689344978695026,0.666640155879215,0.653086579614562,0.642009742563956,0.834982891387327,0.868795933791833,0.896657516033459,0.921593673525681,0.940825371622192,0.953799789497806,0.872908628543736,0.797442755815714,0.726259476705074,0.658280154288051,0.591086732608924,0.25453797788172,0.200757548347772,0.904212278474858,0.0692203124037408,0.0425708818443832,0.17405108411935,0.523374969206473,0.0144396483587222,0.0211400238797094,5.50477450311324,0.730977570720345,0.301458320638851,0.121456885869352,0.0433625487117265,0.0169639603183323
848,848,0.0110156926550274,rbc,0.933947490459924,0.0263656400627788,1.85228170102267,0.275300211309451,0.992125057460686,0.818220339374092,0.836426498120135,0.866176941699162,0.907264907875836,0.953641934319081,1,0.953641934319081,0.907264907875836,0.866176941699162,0.836426498120135,0.818220339374092,0.0659690398265907,0.104626269941462,0.170220761602718,0.264362658612539,0.383343018907377,0.522074478537324,0.507502559743309,0.49298091531756,0.485013037774364,0.500090917152941,0.539878176791916,-0.00279682094286036,0.0359254904097975,0.101730356966638,0.196315079389513,0.316340875310994,0.456966625282442,0.445826064980387,0.434739594590111,0.430025204967152,0.448353037314022,0.491439981745565,0.338700006022887,0.374880363277031,0.435870160906374,0.522836814157801,0.630795482828874,0.753960162236829,0.726425583504315,0.698923055760734,0.678329313537469,0.679474949982099,0.703714069170019,0.892522244313709,0.902571915215114,0.918354226827065,0.939214521537124,0.959404788631592,0.97436404349344,0.926654101656629,0.878909812678689,0.835318616115061,0.798256622300155,0.767514937627259,0.183748917591956,0.160994644774992,0.393747526561055,0.0483313592183559,0.0179242601347839,0.14857836428482,0.275584183736759,0.0233142328729859,0.00978069671585119,1.48427403223522,0.279213786232904,0.0930810011910184,0.060878544917809,0.019706781405222,0.00641494238550614
849,849,0.0182619652797142,rbc,0.966378695477462,0.0229878904548183,2.12989938682262,0.315388213408487,0.935145377766475,0.545464471349103,0.567391976817846,0.621690328272925,0.722875467070216,0.853557946846383,1,0.853557946846383,0.722875467070216,0.621690328272925,0.567391976817846,0.545464471349103,0.179665729359474,0.201970803206686,0.273187232096114,0.415274563511457,0.615647772333574,0.849601730762147,0.706873620505089,0.576334701040245,0.477440799007349,0.436710259919767,0.436105235077503,-0.0590247267078571,-0.0395515037821696,0.0318197712464065,0.178399800559357,0.392138042142541,0.645291559705805,0.524272040022843,0.411683681141299,0.327666188881806,0.300451505205307,0.312409223034825,0.288173273908092,0.311068929087361,0.379751223572783,0.514771897193811,0.701801353515823,0.91844769483162,0.770216219608696,0.635559020172543,0.532931278450995,0.487111890809629,0.480490197195411,0.700555120259269,0.71859789342117,0.752553076783367,0.809538498678359,0.871821151358647,0.935296695337449,0.810615096412637,0.701478603102876,0.615513462574648,0.56110441571116,0.528502453258621,0.130315071464847,0.0809683989594529,0.425497272334068,0.0634262048033532,0.0367128644114779,0.0575092438364897,0.221296503939009,0.0217571038172777,0.017453109316233,1.64698656783723,0.312682665529595,0.151920974879212,0.0741362876806408,0.0310009117194819,0.0143288427719439
850,850,0.0192525272196042,rbc,0.936991862627625,0.0237855798729882,1.93003669418506,0.292901106652168,0.960283555897247,0.39330583717447,0.490076126004155,0.585625996011467,0.723928165069715,0.850330724214747,1,0.850330724214747,0.723928165069715,0.585625996011467,0.490076126004155,0.39330583717447,-0.102054670536857,0.0105873924249622,0.13680145967477,0.336376426566647,0.545298503188769,0.812699047947019,0.715748589216406,0.635132957052484,0.52965089721918,0.468478342724982,0.399763868016905,-0.219278245804413,-0.109120460814738,0.0175093790537017,0.220917615622723,0.438417294588618,0.719805466098856,0.641481731323376,0.576838976519545,0.485527621905087,0.436384502400948,0.378559521540313,-0.00348485237428672,0.10942092810811,0.23328451106481,0.426516288277763,0.625022868686475,0.876603944020343,0.765790022867115,0.673246035205283,0.557721410061889,0.487572723164123,0.410944786434153,0.619086891417738,0.68974615854873,0.750626306652675,0.828734451923942,0.884401158809554,0.938444476165328,0.783353890443846,0.651623767995539,0.517734886835903,0.418296429097183,0.321595738917484,0.105904392763414,0.0699781949369773,0.451907454125029,0.065756006400233,0.0277930302671934,0.0525042346973836,0.238268860323266,0.0280256842771773,0.0135181103303673,2.50944796641395,0.429134480899711,0.165273929935323,0.0788000699711533,0.029188727108682,0.0110432861187571
851,851,0.0269398365849094,rbc,0.959287079237706,0.0261305651360238,2.06241308649429,0.302227524084491,0.88223199628769,0.592021016456626,0.673302290887188,0.742519233778001,0.807798189476103,0.889293148261971,1,0.889293148261971,0.807798189476103,0.742519233778001,0.673302290887188,0.592021016456626,0.0478698956695397,0.16312660801161,0.272848273811832,0.38691264357013,0.535399892931257,0.742533680737702,0.647695146778656,0.591620333771229,0.555911117034894,0.512720664750776,0.45496642181201,-0.309414193765261,-0.202336545289524,-0.0952278870722804,0.0203530043603864,0.173023092666882,0.387877881716203,0.327550408883959,0.302047278089528,0.294289389797459,0.278733041380235,0.250783423416119,0.196110146368574,0.308346010827391,0.413006522223768,0.52002126690809,0.658398405539873,0.850632230987487,0.746543694626064,0.680704981604196,0.63519450693915,0.582757155896472,0.515657409083481,0.786214149974975,0.824254321609468,0.849205422213728,0.865928904425225,0.882891020245802,0.902446423875819,0.810665876773573,0.734266685514935,0.667147376454958,0.599405273765142,0.524381133882935,0.240863088300219,0.157508971653245,0.765110160783737,0.0746632710163717,0.0630859154779919,0.126472902362411,0.352707110888833,-0.00656077841354162,0.0234894072251057,3.35887637519092,0.585513506634988,0.312124047812377,0.153834499990986,0.0614737921920092,0.0299683100775526
852,852,0.0268910800220002,rbc,0.990793380248196,0.0237081240420433,2.07320376048516,0.28102027131561,0.855381612947211,0.392905564169773,0.467945533106499,0.563727583402636,0.670962206768753,0.824510837133168,1,0.824510837133168,0.670962206768753,0.563727583402636,0.467945533106499,0.392905564169773,0.131579164897303,0.222031961065423,0.340914239027733,0.478703086813689,0.677114464849904,0.910435277964832,0.746895927248515,0.600504924120967,0.501629596679206,0.413060266793103,0.346206248661642,-0.0953720325625976,-0.0041873035196194,0.117941654747579,0.262531270524054,0.471431177035107,0.721164566040121,0.588297825754559,0.466519149893246,0.387100032930978,0.315737747254231,0.264075120618114,0.225411679914691,0.312370304757509,0.425669063316946,0.555668607725823,0.742561868478806,0.960568658383537,0.789466660609515,0.637539776137309,0.533696613668271,0.440773216695007,0.369676910300394,0.637985882458827,0.667740073373044,0.700887186812907,0.73138293570046,0.773481439635908,0.812349168382165,0.675102623062854,0.559665115539783,0.474308577718267,0.398425874394334,0.335401818160372,0.19714708729087,0.0764124391846775,0.543233064818684,0.1326862821916,0.0902744819130933,0.0448799413617921,0.166800372591569,0.0159626836517227,0.0235771584386336,1.6222777160961,0.467274582525294,0.281462419719021,0.171708947584707,0.0872753803233246,0.0498702435370463
853,853,0.0140050854705041,rbc,0.989179624557656,0.0257088641632843,1.96206959498329,0.298526340817243,0.912131541799458,0.694984179012341,0.7609873047317,0.817029961900812,0.878212842363761,0.933789864855626,1,0.933789864855626,0.878212842363761,0.817029961900812,0.7609873047317,0.694984179012341,0.384067722454201,0.480332048690844,0.569337768920064,0.669495791965331,0.767495538668115,0.882316570186283,0.841182914448762,0.811982982980953,0.774426487872024,0.741753304260572,0.695430722292269,0.0888814257536783,0.193162011043535,0.293356890458386,0.407532406736133,0.522497254012866,0.65636654289562,0.640614971079306,0.635933290003785,0.622105350042537,0.612209121534453,0.587983019889834,0.511831450418104,0.599463967251911,0.678616025362391,0.766978587742585,0.851825946902238,0.951647950931861,0.899920653617243,0.859977959615197,0.81247452804422,0.770089918881968,0.715053671327335,0.845029546004985,0.862141839942839,0.868995730310139,0.873322007658775,0.869839782966686,0.867727654950747,0.792021722851391,0.722847429365742,0.652410377781358,0.586066124586946,0.516212508047169,0.247058366353061,0.119132471133748,0.625678156033284,0.140734231683707,0.0937604965977955,0.0762946100354779,0.245918857358143,0.0231821075024742,0.0313970763368631,1.74964438309771,0.488650972525418,0.278336301382695,0.186083153149539,0.0861572678194128,0.0457079097762324
854,854,0.0227091965875495,rbc,0.96715279791967,0.0256682034137193,2.10518262349432,0.302124464086981,0.986925594204504,0.756823150746611,0.803568061399987,0.856816504357374,0.908737029357932,0.955513909697049,1,0.955513909697049,0.908737029357932,0.856816504357374,0.803568061399987,0.756823150746611,0.21607566801695,0.298123187093494,0.396271421338314,0.500512715110918,0.605455622271279,0.716001443969043,0.718414236981185,0.721129526696236,0.718679162713568,0.713521649345612,0.719227893829704,0.0927895290268343,0.176438329274531,0.27703917856608,0.384817617534271,0.494426681482916,0.610851167886255,0.622538159336669,0.635029129459794,0.642696391388222,0.64756052773602,0.663437242791903,0.43918148464494,0.513627367633082,0.601658089095885,0.693376103547687,0.783604020704407,0.876812226950504,0.861407081288958,0.845331429857454,0.823724454725167,0.799743409409368,0.785740117722159,0.859164641999569,0.883889947289772,0.910122344541218,0.932177362323339,0.947497962587895,0.957636897902252,0.900900484208162,0.841168924105027,0.777123300627887,0.712530543551708,0.651605218362549,0.486533109701617,0.371845337281745,1.11194661190928,0.232037513929501,0.0863694525654054,0.309892123148751,0.709687600727985,0.10821841422423,0.0466559926864323,3.30553893364741,0.907245822129717,0.302934248477234,0.296574078778943,0.0932459464632194,0.0299075017748809
855,855,0.0218056228657113,rbc,0.972939998142059,0.0254438376664015,2.02148672414161,0.278204182275783,0.937836713546019,0.768795927026365,0.805010469823505,0.846350923013336,0.897048486608811,0.952806698342653,1,0.952806698342653,0.897048486608811,0.846350923013336,0.805010469823505,0.768795927026365,0.311992674509925,0.378357164782568,0.457991154230505,0.55510492063988,0.667440059751369,0.775671438096688,0.760338870472001,0.730760217300963,0.706321993645303,0.693883561175302,0.686814001182772,-0.0156799675451447,0.0549295391702669,0.140885788091603,0.24554529940175,0.368284795233961,0.490331841656635,0.496568591887132,0.488107375095987,0.483805386944162,0.490639358914636,0.501910112232828,0.480765878280918,0.54054969370451,0.61158147152814,0.69829919422243,0.797646042192919,0.891185482527754,0.864418451451187,0.824554065151914,0.790072975479881,0.767339008963661,0.750174311275715,0.884471770921878,0.893635113474696,0.901657329014028,0.911838002689382,0.919558039647803,0.917819452244255,0.861122785251879,0.801347223886525,0.745452145513932,0.695162548553651,0.64870148056787,0.614601643388302,0.401280666716046,1.64156326571846,0.233150334676478,0.164356372246106,0.311019944698055,0.835810355086557,0.0351913182814259,0.0695427381714792,5.5205878661501,1.18615700004669,0.620804514324019,0.367873221586315,0.152520517651944,0.0730505981130424
856,856,0.0129354705962678,rbc,0.93974433539212,0.0258947932705976,1.97752701711003,0.273828173715721,0.890065672920451,0.627306603218485,0.688861799428583,0.765533191967341,0.839410978384424,0.912724306675111,1,0.912724306675111,0.839410978384424,0.765533191967341,0.688861799428583,0.627306603218485,0.0501850921131621,0.138466859692688,0.253879952407174,0.384551629179595,0.533898577681865,0.727121742660201,0.675077118575312,0.637825322816314,0.5930479810964,0.540217138123268,0.508172015550123,-0.286718104436135,-0.203826701832621,-0.0933180706254183,0.0390884280830757,0.196687190640315,0.404856498237701,0.384726902565498,0.376430860497224,0.358429468379744,0.331275914640553,0.323287698170827,0.187242977110896,0.273772818395533,0.386009572443854,0.510071261592013,0.64927107117362,0.827600186171019,0.7647045382248,0.717158403761946,0.66332750771038,0.602260612889883,0.561712199571075,0.800530382541777,0.834527169621086,0.873958470888547,0.901549253909656,0.918413254273339,0.930239489430062,0.842950409988568,0.766169236639454,0.6926661585203,0.619783352956681,0.555726918296672,0.180060374919255,0.126999117730942,0.639356112101757,0.0520004213031434,0.0418063643794786,0.103512718471588,0.330296280919213,0.00400048664992831,0.0185046685582278,3.31456342000079,0.467485589568548,0.243504743327443,0.0916206451666868,0.037818605064115,0.0183591423989368
857,857,0.0174932934312918,rbc,0.925543481568311,0.0267812819384981,2.00510581422332,0.286208168676789,0.882958577482413,0.578568222122487,0.648425938677935,0.720340407203755,0.807974451824301,0.907851401255167,1,0.907851401255167,0.807974451824301,0.720340407203755,0.648425938677935,0.578568222122487,-0.0759961061158843,0.015550344545668,0.130962701875941,0.287728213841147,0.489342851971543,0.705952495860856,0.657169277874511,0.588951496704014,0.530723821074938,0.490121386181509,0.447341347673574,-0.389479256076169,-0.306592808794978,-0.193959900173763,-0.0359080019743654,0.173823438327677,0.406788858074193,0.390288216151773,0.352613833305942,0.321657359650114,0.305515293589604,0.28552841957475,0.0554568547056393,0.147098379695861,0.259292508568654,0.409610476082757,0.6002822725429,0.802003395860252,0.74182084257836,0.663650997343974,0.596436178659767,0.547333957924828,0.49682021245351,0.790943405065202,0.833712348199503,0.866656998442015,0.898360699201224,0.922479421962446,0.928714027846985,0.834616814372209,0.740660486276919,0.65736901440115,0.585258929850189,0.516959179445319,0.181344052380526,0.129720674945261,0.70386216621212,0.0555209129591113,0.0402686833623606,0.107584838448984,0.353773732082471,0.00410617303458898,0.0172670025680031,4.24736430349608,0.575927253326736,0.273085586493026,0.102723967091127,0.0401059362104231,0.0179424021982777
858,858,0.0219693685866357,rbc,0.932212032809983,0.0247724605177861,2.05090445882315,0.272720780199599,0.948738784813844,0.641747447574266,0.700905731953076,0.76820285002494,0.846696142820898,0.926447487394385,1,0.926447487394385,0.846696142820898,0.76820285002494,0.700905731953076,0.641747447574266,0.0542114256294403,0.136945636482627,0.241309139734454,0.377777849698715,0.541265466603698,0.71724262270554,0.687525464010004,0.644265083545932,0.598756572113673,0.565185378944383,0.539062676074667,-0.164351231564583,-0.0841920416321742,0.0195585459604005,0.158644939718139,0.3304055046114,0.519708461135913,0.509728245394092,0.485372835277507,0.4578086102067,0.4408532591481,0.430102868282164,0.198603016016195,0.280120495324525,0.381184957117466,0.511050770292667,0.663189205976169,0.82399059870392,0.782116623928895,0.727737760589626,0.67183380807156,0.628332226070259,0.59284688535264,0.786640236680522,0.825797025643141,0.865943762303795,0.906443507951537,0.936936688654478,0.95424730111315,0.874174095557808,0.79208941168455,0.712557134724797,0.642032242513238,0.578582515610212,0.294182141855287,0.222437593062678,1.00672712637211,0.105003264916212,0.0567528683784128,0.18470480258433,0.597188163797907,0.0384970337970511,0.0298481707366335,5.07414323891915,0.765522875403428,0.323962122422344,0.138761736326164,0.0526091641258218,0.0212827207728372
859,859,0.0176124316734518,rbc,0.914747679450679,0.026442981121412,1.97864816765348,0.291487638945475,0.940082566203732,0.728225318130712,0.784272368746881,0.838273981554434,0.888462715928811,0.940684496704777,1,0.940684496704777,0.888462715928811,0.838273981554434,0.784272368746881,0.728225318130712,0.0122188282071788,0.105106286902531,0.208343892716244,0.321946432237619,0.46234806251914,0.636873552132415,0.628540182052306,0.632069345050826,0.640810387147458,0.644318800343399,0.644955963917626,-0.244350447659434,-0.153913740099556,-0.0504528506477908,0.0666780741067822,0.214926464609242,0.401195967904543,0.412380365301684,0.43513705399752,0.463363306725353,0.48672803268816,0.507408516062418,0.179882823799907,0.270534565503625,0.369355637537364,0.475946579505361,0.605397633814076,0.765006623007155,0.744224941392738,0.735005367161762,0.730613194204403,0.720961587338317,0.708434918823799,0.865073133376208,0.897624135234326,0.923902167254876,0.941791204551403,0.952189972626388,0.958430772834973,0.890684464942921,0.827018811910696,0.763852031479499,0.698068708168241,0.630905479269797,0.289884867841126,0.232667088252957,0.951779403518761,0.076488877573778,0.0444906750666965,0.20329320622711,0.572463776353856,0.0196639315013466,0.0228401704879366,5.33969768214935,0.733839120212261,0.294943432557268,0.125388558938084,0.0441852205625139,0.016834724645345
860,860,0.0144336473581102,rbc,0.911726067517036,0.0266943877213774,2.16272899590288,0.321536129235781,0.987285548319435,0.775571915781529,0.822883968173018,0.869211572596377,0.907936238561152,0.956606107842182,1,0.956606107842182,0.907936238561152,0.869211572596377,0.822883968173018,0.775571915781529,-0.0861378309634426,-0.0154655898583234,0.0663257872471928,0.144735132531888,0.256027221272687,0.370470972651101,0.363872222834524,0.351509625525954,0.351586541663745,0.331142855276902,0.308767163329444,-0.198313097323387,-0.131193879169944,-0.0523360741672351,0.0240562185746728,0.133365525380297,0.246700762490943,0.245883549427217,0.239790439336452,0.245285289458782,0.230433426683713,0.213703491304668,0.213917122009612,0.288115679121743,0.370909637152212,0.448202726759132,0.555611134729037,0.663630655336911,0.642465946234125,0.614732091615805,0.60064925137478,0.567262702463663,0.531960595003207,0.835914995297288,0.871993291414755,0.904847812623563,0.930338081287209,0.959870973001925,0.983213394983645,0.938686221222687,0.889719914057222,0.848812037324255,0.803906557969192,0.758341031188447,0.4220224356765,0.392938426525812,0.766749126461947,0.0522587744779302,0.0218858266743943,0.378458174836871,0.5645698278435,0.0131873400601832,0.0108964437681727,3.16313815924456,0.515364332631403,0.152140688836208,0.106326597989831,0.0294014027024431,0.00826955233787515
861,861,0.0257202746724547,rbc,0.998596425899189,0.0267539698311262,1.86609033957026,0.326330813619958,0.948283511781022,0.891689019015362,0.906254711650618,0.919082085419629,0.940845785033821,0.963030467289665,1,0.963030467289665,0.940845785033821,0.919082085419629,0.906254711650618,0.891689019015362,0.664537399724487,0.696854918239151,0.728070028511475,0.772404639854496,0.819373459406953,0.8898623591965,0.862957722638308,0.856076592561797,0.849424166330015,0.856479395114591,0.860582439090086,0.224417282743115,0.268207557952094,0.311921318372321,0.369960623785211,0.432444059886437,0.52202052562049,0.513926047598372,0.526387657692832,0.538796241415851,0.566629940229086,0.590928915709791,0.806971733954563,0.830570274748633,0.852689364124774,0.886030934203791,0.920879724727634,0.975176302236849,0.942033257477501,0.926640944804264,0.911588345967135,0.908043687143859,0.902121791640648,0.934675324257444,0.933966198697189,0.931291216807605,0.933174672049776,0.933772001185867,0.940560504232412,0.901326992940104,0.87088757587662,0.840952738873958,0.81513850529423,0.788735426524311,0.647814078406491,0.380106902526341,1.16280540670682,0.213760947110277,0.181967770850448,0.252108596378358,0.626338694732211,0.0514259609369174,0.087003893853463,2.19481250057867,0.526046599835779,0.364650857302792,0.258839879458295,0.110343455592771,0.0645495017716982
862,862,0.0144436345383758,rbc,0.900137234248899,0.0251587304123543,2.0833452073216,0.306167414199386,0.950295089753341,0.494496238792169,0.567707721597559,0.653328872472263,0.760287575036388,0.88045177713595,1,0.88045177713595,0.760287575036388,0.653328872472263,0.567707721597559,0.494496238792169,-0.111488900757018,-0.0364988215124985,0.0716356648669013,0.231164785553201,0.449066045854893,0.710858941063524,0.640570491250197,0.557531191108769,0.481553078896164,0.42789146462562,0.383224125508814,-0.260194695022376,-0.191719309041622,-0.0877419174175921,0.070735937264127,0.294008767975625,0.56877120290451,0.517958504580117,0.452396375536734,0.391625006477841,0.35134945391915,0.318334182980166,-0.00104351433780307,0.0770652168617119,0.185891724793315,0.342749627039548,0.552056157580573,0.798788797581456,0.715863377428644,0.621913765686623,0.536522916778642,0.474290887209525,0.422119328111906,0.65873355788772,0.719913509238316,0.783346530776815,0.852876123740001,0.915625834189732,0.960174008428413,0.839549866368746,0.723225659931472,0.620505068091289,0.535432462901789,0.462206672106381,0.128048720278755,0.0989477207567117,0.536244441204005,0.0527163619965201,0.0223416217989292,0.0829347339596667,0.323559685883032,0.0235941207693062,0.0122936016206528,3.51954427467855,0.461210037400935,0.163283819933263,0.067087316605441,0.0223579296289595,0.00771413595206919
863,863,0.0221494614412007,rbc,0.924987113787497,0.0250514239769121,2.18211446661553,0.302880837537905,0.905790669915436,0.635175878159139,0.707206607626694,0.77242283959863,0.845611117387914,0.916347109182935,1,0.916347109182935,0.845611117387914,0.77242283959863,0.707206607626694,0.635175878159139,-0.010177603869256,0.0942629567474143,0.20540693875417,0.345689077346659,0.504707250563677,0.708672891544471,0.671148504414094,0.649925844522281,0.623009697297014,0.608047958468149,0.578069673670703,-0.316250482930006,-0.216965375400001,-0.105847530335687,0.0387579723391549,0.208514077871432,0.429631289071956,0.421539254399827,0.428145155712938,0.428634752748308,0.440618836189538,0.436636660379526,0.122269356972907,0.225192203007941,0.332364764179364,0.465754376466845,0.614440508212771,0.803695741438213,0.754814795905289,0.722343524254289,0.684565245807347,0.658511479180088,0.618389102898071,0.821091545899948,0.862632592143147,0.89214388251575,0.917667009734645,0.930888477698434,0.938753940201121,0.849597660630186,0.769076111662372,0.688184415336953,0.611697192288341,0.533788364007487,0.26180291227402,0.191278450934592,1.02134866670388,0.0840094254427729,0.0540881200542153,0.158582066525657,0.543417261942118,0.0140243652376799,0.0250762340872526,6.16865163791489,0.837745850262198,0.36654502359798,0.146046028212707,0.0536743620205525,0.0222503916576922
864,864,0.0141306837261515,rbc,0.952887779775176,0.0228464381129888,2.17574518746547,0.293381315351918,0.894667795202985,0.576090606287972,0.666172271283009,0.739304744900873,0.825110876623664,0.906476293809389,1,0.906476293809389,0.825110876623664,0.739304744900873,0.666172271283009,0.576090606287972,0.0648529535979186,0.190371528090526,0.305975060774044,0.450589889888838,0.604655018775535,0.790338156048909,0.73785657601487,0.697325129903027,0.646956219273591,0.60666805265585,0.539556913788337,-0.225814617332641,-0.10256003727719,0.0163341570515391,0.168170274022336,0.335421711286474,0.53947924484818,0.518481767331526,0.507260655556915,0.48494752223223,0.469559889078922,0.426575154666236,0.177135129669728,0.299598797973103,0.410274410252344,0.547503495556869,0.691539770333234,0.864159730557048,0.800944953126018,0.750159640084301,0.690339499187519,0.641524210183075,0.567033525855703,0.797908988417171,0.839725015863357,0.863822351221409,0.885641304759687,0.894155988097274,0.897762676348039,0.798390780510718,0.708251100256135,0.618674080408473,0.540428792014205,0.456620761522699,0.146050443344269,0.0894411984944924,0.586986149047091,0.0670835734251519,0.0435510619852077,0.0679593550008666,0.256765667241522,0.00962243576840141,0.0165265803780599,3.15911021763088,0.514654766971397,0.254047755596332,0.105871731490399,0.0442064409472809,0.0207906812898129
