random-seed,initial-population,pmut,maximum-sugar-endowment,maximum-spice-endowment,wealth-reproduction
74218.87497352881,309.0,0.01071307364224754,54.0,68.0,62.0
94976.57320815754,178.0,0.0792381187206785,43.0,55.0,73.0
75037.05017718939,160.0,0.04735101934923987,25.0,21.0,87.0
28951.91579773399,413.0,0.06147211606237784,34.0,18.0,96.0
41091.354948009706,102.0,0.0734814594028894,58.0,46.0,90.0
79741.06664014797,115.0,0.0019043364582668199,53.0,8.0,83.0
86125.31102561306,485.0,0.004827857922964274,69.0,9.0,99.0
51209.6545510419,462.0,0.0798598086359405,63.0,79.0,48.0
23704.11305103832,276.0,0.0886210621960497,57.0,70.0,68.0
60277.326953369426,379.0,0.19167887826413604,8.0,41.0,40.0
57916.73483799184,371.0,0.1459400626843983,16.0,59.0,74.0
23991.41969467359,357.0,0.1308155570459024,22.0,18.0,34.0
79967.9290130748,217.0,0.060994894845873754,53.0,49.0,94.0
80278.10136371253,186.0,0.14025690382216946,14.0,51.0,24.0
84588.9818968738,486.0,0.08463101886496244,39.0,64.0,66.0
273.3062466438395,441.0,0.19444698144643313,68.0,46.0,71.0
82167.8759509946,259.0,0.04758879046003759,66.0,33.0,97.0
13329.024278759714,424.0,0.1975443045300825,29.0,75.0,41.0
90817.03737519357,487.0,0.19426462869678732,26.0,49.0,79.0
98885.61469261309,293.0,0.043050626055098684,60.0,22.0,62.0
54908.39282234581,226.0,0.03329629515389365,23.0,72.0,36.0
14827.300954642316,356.0,0.12157919153267874,18.0,48.0,55.0
12332.388467095301,372.0,0.07198963114309796,25.0,51.0,52.0
19241.61441578962,338.0,0.1221670984129195,79.0,40.0,42.0
99224.0220839498,361.0,0.1653306997516755,28.0,50.0,79.0
46585.332019344765,363.0,0.0036687372310735713,23.0,24.0,28.0
35468.048523118996,278.0,0.003978485899040307,53.0,29.0,59.0
33197.140024735796,397.0,0.1909138014266889,51.0,26.0,44.0
26970.961813036873,168.0,0.006067866697087632,9.0,28.0,74.0
30400.11114580118,363.0,0.10725772406623635,52.0,20.0,92.0
70104.30635162893,358.0,0.12456993856624934,9.0,30.0,22.0
20377.38622675018,249.0,0.14394098073135897,60.0,49.0,55.0
82432.6890641801,204.0,0.1260231497690238,68.0,65.0,87.0
66753.4077527406,205.0,0.07772635688677516,45.0,54.0,67.0
25904.925981784294,302.0,0.1114862645544209,36.0,7.0,67.0
4209.508449475144,176.0,0.0012171932106852302,62.0,6.0,99.0
86621.05101808238,153.0,0.16796989337011578,10.0,57.0,39.0
91060.3156984391,272.0,0.08781484161277978,8.0,7.0,86.0
86529.6099000621,436.0,0.05135004201526708,20.0,68.0,59.0
85243.24581651563,125.0,0.09708919747920051,45.0,79.0,76.0
94740.52424373664,140.0,0.025207818335997167,67.0,58.0,29.0
53857.20283611045,471.0,0.07055428262821398,42.0,74.0,51.0
11344.017330901275,194.0,0.11980571815472994,50.0,74.0,51.0
34612.1948832808,413.0,0.18671228815980664,37.0,33.0,51.0
49680.05048346484,262.0,0.07206518728411629,58.0,74.0,99.0
71842.36000813286,479.0,0.04793934102772706,50.0,10.0,35.0
54284.57850876559,397.0,0.15299300372315006,29.0,36.0,70.0
94851.51299468869,465.0,0.1418920263181145,53.0,22.0,40.0
13889.450333201592,481.0,0.03625006562992566,39.0,69.0,25.0
23153.996843268615,138.0,0.04815093190528237,43.0,57.0,34.0
3609.6459374100386,311.0,0.09765124463323456,30.0,19.0,32.0
79918.41844652602,480.0,0.13772684005227526,8.0,27.0,24.0
48092.62788242573,374.0,0.1489783486296631,34.0,21.0,62.0
92845.07408074535,389.0,0.12434931481938943,69.0,57.0,63.0
96489.40176747317,427.0,0.14531798659725775,30.0,75.0,68.0
31134.370129124185,276.0,0.056651761669297154,69.0,79.0,86.0
65814.98807386422,154.0,0.04783437173891221,11.0,35.0,60.0
20234.01775021013,477.0,0.07018219332376284,17.0,36.0,91.0
26500.470668533773,368.0,0.09424547021368163,58.0,67.0,94.0
65812.77636985722,198.0,0.18922630321189032,61.0,26.0,68.0
36768.526939783595,251.0,0.19138684383842733,14.0,52.0,85.0
58841.04968329859,363.0,0.13307890001688188,42.0,51.0,70.0
73799.10078452583,226.0,0.10324504547704239,10.0,25.0,66.0
1948.333313351062,495.0,0.0686888975544403,71.0,21.0,27.0
55540.60775419095,233.0,0.01253001260892066,16.0,26.0,43.0
90627.67184641176,180.0,0.047563193305511176,24.0,63.0,53.0
4995.508046628881,374.0,0.14170073497983243,33.0,79.0,27.0
48719.29047696695,244.0,0.15651857981370113,12.0,16.0,73.0
3580.3030489156245,409.0,0.11669603917662069,72.0,52.0,40.0
20135.866078203984,295.0,0.057777605882282736,68.0,17.0,29.0
81655.35695715039,298.0,0.023055065085955118,31.0,27.0,99.0
1556.0650835384974,445.0,0.01668979645238744,62.0,69.0,57.0
4226.974356838809,132.0,0.07668070096741386,40.0,16.0,33.0
5784.256123342508,263.0,0.048327615271715696,15.0,78.0,66.0
88170.75564095541,407.0,0.02778062027145907,62.0,27.0,59.0
11329.600395445555,428.0,0.06572523061253184,49.0,44.0,80.0
25862.282944676448,493.0,0.05439893813593488,12.0,10.0,58.0
19388.74967289209,447.0,0.06107477955391438,51.0,20.0,94.0
97167.23407416882,188.0,0.09364400719838578,54.0,15.0,64.0
14257.111071453084,360.0,0.18277058900669527,66.0,79.0,92.0
9440.829501053742,300.0,0.050361456707166276,46.0,28.0,31.0
46356.455906989184,312.0,0.10847174956279669,73.0,50.0,88.0
21103.405278425704,415.0,0.16206804401337038,70.0,16.0,36.0
4006.8600041256796,497.0,0.18626635083288737,23.0,13.0,90.0
10811.95294043156,148.0,0.07680624483593378,14.0,67.0,47.0
41828.837206051525,431.0,0.08085294266170669,28.0,66.0,55.0
23160.751503126365,227.0,0.17080152167417273,25.0,12.0,48.0
81726.84070924185,288.0,0.18817784902931808,50.0,57.0,92.0
62353.719508360824,334.0,0.07563801713631708,39.0,57.0,76.0
73698.71012021389,367.0,0.19223920312807552,13.0,27.0,77.0
47844.99586884377,289.0,0.0831898462726287,22.0,31.0,47.0
29621.311580123296,127.0,0.09194781738408075,20.0,35.0,98.0
3839.1694740962625,317.0,0.10591010658728794,59.0,38.0,99.0
7340.358747368477,449.0,0.1309514531958389,61.0,27.0,53.0
84237.31863759202,181.0,0.12343569622248816,51.0,59.0,97.0
8982.523443628159,105.0,0.04026705162693483,57.0,37.0,62.0
20699.868231965294,473.0,0.15950549354599086,61.0,74.0,95.0
40955.48783988589,272.0,0.042072192082056904,6.0,70.0,51.0
45943.258846854005,438.0,0.06614045821158898,78.0,69.0,97.0
98725.30434126407,278.0,0.0449994203818084,49.0,28.0,30.0
55519.91326321162,315.0,0.17792708130030882,49.0,68.0,80.0
80554.22168335377,259.0,0.16772770217442426,65.0,12.0,81.0
49082.531952183155,317.0,0.023069815964654895,35.0,11.0,73.0
38301.34846492272,250.0,0.17414646765488556,79.0,34.0,33.0
58126.82165951797,109.0,0.04230801110149643,44.0,53.0,38.0
14553.578027047222,230.0,0.15856625134013647,75.0,8.0,25.0
58747.51418684641,306.0,0.04905442403477618,66.0,38.0,45.0
23905.54892088835,381.0,0.13372979497032253,52.0,28.0,26.0
32237.86955059999,164.0,0.14925595134913516,30.0,35.0,94.0
92106.52584847454,332.0,0.1759912943934857,25.0,22.0,45.0
91003.7394186331,213.0,0.03493732774028933,53.0,29.0,71.0
67255.12144531267,217.0,0.05916253444573068,30.0,72.0,99.0
58429.20402861468,429.0,0.09084866955047893,23.0,79.0,74.0
32547.22913578915,140.0,0.0065907307384939,78.0,68.0,91.0
82814.78143754638,126.0,0.0666651938087991,12.0,63.0,70.0
70603.15237391095,226.0,0.08588776273735486,53.0,18.0,42.0
18364.233741870295,140.0,0.11510869252501528,62.0,9.0,68.0
39621.47934942244,500.0,0.08350495252541286,10.0,62.0,90.0
14072.624492992942,288.0,0.14926829424365182,26.0,15.0,54.0
63862.33915722565,319.0,0.09784519428263697,58.0,26.0,89.0
23815.88030055654,199.0,0.02134412916748183,59.0,70.0,23.0
21123.4414358697,162.0,0.04518979342168608,76.0,45.0,70.0
97852.17087656874,464.0,0.07409154836793588,51.0,18.0,69.0
35591.75383822426,360.0,0.14559773158167066,36.0,8.0,73.0
41787.0124728597,265.0,0.0595348044572833,27.0,43.0,75.0
84486.3768977022,322.0,0.12273177410317948,59.0,63.0,85.0
51827.17840913925,479.0,0.163214612030504,12.0,74.0,56.0
1318.3456424734484,131.0,0.11778475252298255,28.0,78.0,96.0
52141.64392306717,104.0,0.12609952530223376,18.0,22.0,52.0
49924.70380611486,418.0,0.12711900090801762,25.0,31.0,74.0
17311.086868658767,109.0,0.06923506411307323,9.0,50.0,45.0
94497.1800961144,257.0,0.11657472337790771,71.0,35.0,99.0
53955.67751623658,368.0,0.0042875750816040005,74.0,50.0,73.0
21100.164142356385,211.0,0.16685630971020154,75.0,27.0,97.0
21878.57385972946,403.0,0.009924619944357206,51.0,23.0,44.0
23157.38303634171,376.0,0.09904328335435629,60.0,11.0,64.0
92231.37944063745,274.0,0.04875958841842028,37.0,21.0,49.0
63977.17491443246,304.0,0.1691896244541895,42.0,47.0,99.0
83133.77072029386,394.0,0.025100342602828986,12.0,66.0,48.0
56188.79736495379,436.0,0.03865061956602387,53.0,64.0,70.0
25385.72261465051,472.0,0.050109498713383466,59.0,57.0,22.0
53971.42782951558,387.0,0.19851829900825568,70.0,39.0,86.0
99746.91661861529,128.0,0.13875198780251333,21.0,66.0,33.0
34181.56409413729,110.0,0.11969966151176537,36.0,46.0,73.0
61694.85217752683,320.0,0.0713380974608498,59.0,33.0,70.0
59767.1181798608,460.0,0.04655975566941404,32.0,65.0,46.0
96851.8428383454,469.0,0.18807906139837235,35.0,76.0,45.0
1458.1359930342987,428.0,0.06678577593812988,19.0,42.0,60.0
43648.49933056764,261.0,0.1803920199096467,74.0,11.0,55.0
54136.84109613625,359.0,0.1627066775189312,67.0,16.0,59.0
71485.05876281727,102.0,0.14702259191414938,65.0,52.0,69.0
9882.837099497767,287.0,0.04506610185194511,41.0,15.0,82.0
58362.655638286524,258.0,0.019567689145650016,15.0,44.0,94.0
68811.0920108105,104.0,0.06715982551872453,10.0,72.0,44.0
41985.8482833083,217.0,0.13374745072571279,75.0,78.0,73.0
67283.34718578744,116.0,0.029157790687547182,44.0,48.0,29.0
26608.504203109816,192.0,0.07415468030518445,53.0,79.0,74.0
6661.858508800916,266.0,0.16324290072983105,76.0,28.0,42.0
78632.13192181947,429.0,0.0728982010853586,11.0,58.0,80.0
5854.1168350465105,411.0,0.19286496843161527,80.0,59.0,89.0
27002.346641386543,319.0,0.03724702650581846,77.0,65.0,58.0
85343.67049249099,417.0,0.1253699411885623,26.0,72.0,23.0
63248.26833434987,328.0,0.07714586076787155,59.0,69.0,39.0
51181.54096373525,343.0,0.19613390769141328,41.0,27.0,81.0
2793.28580048908,479.0,0.08493450549992348,48.0,58.0,61.0
80592.09378595077,482.0,0.10928157642492164,46.0,20.0,57.0
52508.69722148679,422.0,0.10794145989716722,72.0,76.0,22.0
61750.62230100276,136.0,0.18207179948223373,60.0,28.0,53.0
84646.89934760804,350.0,0.04959109489613589,29.0,53.0,92.0
35736.23988520586,335.0,0.14792087406969093,37.0,33.0,31.0
75384.55916065547,374.0,0.029704854509847126,9.0,7.0,58.0
30942.89302802122,333.0,0.1745516293479079,41.0,73.0,58.0
83349.78382071404,268.0,0.12239574797447615,53.0,76.0,54.0
32737.994479671972,188.0,0.08412295908917988,57.0,65.0,70.0
95948.35918726395,442.0,0.1259729535611605,41.0,75.0,27.0
47635.85438564422,282.0,0.07381732204945689,8.0,34.0,22.0
61277.32441925464,367.0,0.06065048744258408,12.0,7.0,69.0
44966.11675115,326.0,0.1970313106230431,44.0,36.0,78.0
92509.22095315119,443.0,0.03821362270825904,20.0,7.0,51.0
99224.11566770282,486.0,0.0704704208350203,62.0,64.0,85.0
84335.62693472573,303.0,0.09412695106557652,29.0,33.0,91.0
53376.2962876832,364.0,0.03525733791160786,69.0,10.0,34.0
35487.957778352196,252.0,0.13709000916530542,31.0,19.0,35.0
73078.59076831574,215.0,0.012738760448198928,71.0,64.0,70.0
78706.74908689459,398.0,0.10591487102878135,26.0,37.0,93.0
65857.9812555072,384.0,0.08772027192432255,51.0,13.0,64.0
98647.82147578373,268.0,0.061247522364894974,43.0,77.0,69.0
56657.15736605281,347.0,0.18050279236490008,78.0,49.0,61.0
70590.0502371661,125.0,0.08785608976464371,68.0,20.0,36.0
12598.874322504804,155.0,0.007816545075128812,35.0,13.0,56.0
19470.41237316931,362.0,0.05119159724561684,51.0,45.0,96.0
42703.1457271891,428.0,0.10866185033913296,71.0,9.0,65.0
48082.27373842958,214.0,0.19214089215601746,35.0,57.0,47.0
3706.859619764048,153.0,0.10516533632217329,77.0,30.0,43.0
6557.916886415405,119.0,0.11478924049885725,51.0,74.0,46.0
7454.462631966547,323.0,0.09440998271722799,58.0,58.0,30.0
54086.98114858199,249.0,0.016284617610878717,7.0,42.0,51.0
69933.933797559,441.0,0.12225220113007831,77.0,36.0,96.0
9801.734470415986,294.0,0.1718997229449557,43.0,41.0,87.0
76823.79686041252,305.0,0.17246347188645428,57.0,41.0,50.0
46388.34301791035,178.0,0.1417231228670782,46.0,43.0,98.0
20258.521637980466,363.0,0.16684343975541094,37.0,11.0,67.0
82913.4376235023,404.0,0.06278313291780327,67.0,35.0,70.0
98671.48830197321,451.0,0.06656901369493627,71.0,58.0,52.0
49420.77083573543,492.0,0.019596064501865552,55.0,47.0,28.0
54426.030984233825,471.0,0.0637172665329907,60.0,30.0,86.0
24369.022822294406,474.0,0.1530736041181877,23.0,22.0,98.0
48737.45793232656,207.0,0.16139298723784656,37.0,30.0,73.0
75163.82884356189,267.0,0.06960528851612771,12.0,35.0,34.0
67791.04673231427,381.0,0.025255374841277357,48.0,7.0,96.0
86718.58781882303,453.0,0.15753077252139658,37.0,29.0,31.0
72871.6917526593,374.0,0.10969509255085833,17.0,29.0,56.0
47935.633265246455,372.0,0.04197353896595149,48.0,61.0,80.0
52513.04331921068,351.0,0.09409738380096488,69.0,28.0,73.0
90927.44061604608,495.0,0.1810581108123344,17.0,42.0,74.0
6188.250023137335,118.0,0.18423398528186646,79.0,56.0,97.0
37940.773546969154,271.0,0.07930378373366849,64.0,79.0,56.0
63669.186759570075,138.0,0.1530005171594918,61.0,62.0,32.0
27287.086442105836,441.0,0.06328185929077786,40.0,12.0,70.0
11497.309658711716,183.0,0.10501451111724476,44.0,72.0,82.0
14082.272931074394,274.0,0.18027922734493987,18.0,16.0,84.0
34880.87963235469,427.0,0.04580119046913747,64.0,27.0,99.0
45316.34825574507,385.0,0.01979773243263774,70.0,59.0,76.0
2517.4226273292456,386.0,0.0150148464349537,53.0,15.0,69.0
96982.96332292825,166.0,0.08952355365927463,52.0,61.0,76.0
20451.258590054687,319.0,0.1136282545442791,45.0,74.0,75.0
34911.91604997766,145.0,0.17156990737392175,71.0,79.0,74.0
86632.78913899505,460.0,0.1143855804509552,7.0,76.0,77.0
73535.25992670309,343.0,0.08306114269428627,66.0,10.0,37.0
85840.57832904259,437.0,0.06862453932908281,48.0,31.0,23.0
72721.10409005471,287.0,0.00954287816712045,25.0,45.0,41.0
58733.16688688623,499.0,0.11728577544968316,34.0,29.0,50.0
84787.83679012497,277.0,0.10710211822611262,42.0,33.0,66.0
87646.40233506919,447.0,0.02690726189711834,71.0,56.0,93.0
37576.79010980347,263.0,0.19070544104241788,52.0,53.0,42.0
59558.462041193496,229.0,0.17309578615125842,58.0,55.0,43.0
40935.1452775631,235.0,0.1516025560799851,69.0,46.0,29.0
8635.166911804188,194.0,0.18312314282927541,62.0,34.0,34.0
82378.22241890007,486.0,0.12359611454362202,61.0,50.0,39.0
73358.58613721127,287.0,0.10667971572419499,8.0,52.0,60.0
16262.178620202942,198.0,0.197609070146885,41.0,55.0,77.0
97812.99750317643,235.0,0.11857396737830493,72.0,57.0,38.0
59929.293870951005,361.0,0.1002540816121814,30.0,42.0,77.0
32251.874033218806,371.0,0.143294697907117,41.0,71.0,45.0
13275.796051447645,208.0,0.07289657730845858,34.0,24.0,95.0
16229.092370227372,400.0,0.13208143623117327,33.0,69.0,47.0
65247.14589752886,228.0,0.034528026041224805,69.0,8.0,41.0
78816.40335662794,229.0,0.16608233253243032,79.0,57.0,89.0
21948.646607414314,283.0,0.07778852805543378,48.0,34.0,90.0
65668.59332562365,257.0,0.14808835297620346,37.0,30.0,78.0
24997.960751247945,401.0,0.08550177323946771,32.0,52.0,36.0
44682.12528317304,242.0,0.09533003194328141,71.0,55.0,67.0
35426.57688765731,145.0,0.17735636771119956,29.0,26.0,68.0
25528.279019133774,486.0,0.005911981353275065,24.0,22.0,68.0
69107.51184018778,347.0,0.07133209937181587,43.0,54.0,26.0
41129.67431677235,491.0,0.018002535374948538,57.0,54.0,91.0
96064.41221706409,467.0,0.1642728738127056,41.0,9.0,42.0
13558.785161664357,433.0,0.1722733271917307,43.0,8.0,67.0
318.7788867651129,102.0,0.022269150539736462,59.0,31.0,38.0
19501.311136179513,242.0,0.09004292891479854,64.0,25.0,77.0
66966.51388943956,395.0,0.11467611626823529,61.0,30.0,79.0
74879.39260939458,384.0,0.03119151461170651,34.0,11.0,43.0
33769.66897163099,195.0,0.12981221762634063,62.0,79.0,43.0
33200.7283400551,211.0,0.09304235002644301,73.0,50.0,66.0
79449.68729198656,125.0,0.17444365431552855,11.0,10.0,73.0
91216.25187555575,190.0,0.13538233231528413,14.0,7.0,89.0
74491.22008724372,181.0,0.19959505039744396,50.0,25.0,38.0
33842.5117312093,101.0,0.1663530835954995,22.0,31.0,37.0
10472.55146262064,126.0,0.19442707966138253,26.0,38.0,48.0
30165.41093897964,218.0,0.16530739655182483,51.0,48.0,86.0
72296.81153421229,362.0,0.07617324154624167,45.0,34.0,56.0
94597.04968746334,397.0,0.08813970821170719,20.0,64.0,75.0
40747.77275604445,464.0,0.10333407958422464,32.0,58.0,46.0
81666.94052290627,499.0,0.011383232856038018,40.0,64.0,26.0
72697.35218369888,299.0,0.09208496892194373,28.0,15.0,62.0
39737.60199413392,415.0,0.10907328463153482,15.0,17.0,88.0
76490.40851736163,232.0,0.007308960997094083,25.0,68.0,71.0
37770.56502596746,221.0,0.18639584446688384,57.0,15.0,89.0
786.3258916217883,278.0,0.0005346799179070328,15.0,32.0,99.0
1023.3644664290294,240.0,0.08522871231170388,50.0,31.0,26.0
30033.56330947144,160.0,0.021345069412379947,28.0,20.0,90.0
27469.981858481708,412.0,0.08637610092243345,7.0,46.0,24.0
90768.24472309685,448.0,0.09212354935036023,71.0,16.0,34.0
92942.02164951243,167.0,0.0859743750569435,33.0,66.0,38.0
65618.83377374812,343.0,0.13286582485733103,77.0,28.0,42.0
25906.835668830077,235.0,0.1893641063390137,37.0,24.0,64.0
33202.222091474236,103.0,0.043950449405515006,77.0,28.0,63.0
94475.46230684282,415.0,0.1827588764090469,75.0,21.0,47.0
95378.88103894173,416.0,0.18100930348105715,35.0,52.0,96.0
42515.41866892668,140.0,0.14324151620768188,14.0,48.0,63.0
58137.91536798309,289.0,0.022727270699003512,57.0,32.0,40.0
36705.73403068082,478.0,0.13274235520456554,20.0,20.0,73.0
5527.066372839962,241.0,0.08570339215903572,62.0,43.0,91.0
29429.776729074194,162.0,0.03315433860763837,29.0,75.0,73.0
73035.88406673331,119.0,0.06727774231424002,15.0,42.0,34.0
11808.225667120869,414.0,0.06332211077754724,55.0,11.0,79.0
72415.88271513121,334.0,0.18996305356673795,57.0,66.0,100.0
91357.09881299513,454.0,0.1298743261605573,41.0,77.0,79.0
46746.5305805967,341.0,0.02054415067258262,18.0,72.0,44.0
58958.808130206045,486.0,0.07732794477249537,62.0,25.0,76.0
3231.855622162493,364.0,0.019034720135937922,42.0,22.0,99.0
74310.83113858663,280.0,0.10042373194706034,73.0,78.0,54.0
65200.341656520046,293.0,0.0928879293098614,7.0,45.0,64.0
67513.38664736103,150.0,0.1403341903808654,52.0,15.0,75.0
79744.8718596716,495.0,0.1754361217936172,70.0,75.0,49.0
64849.25573158032,140.0,0.19532671959769482,57.0,17.0,99.0
1453.2264491191356,476.0,0.12372091938671868,36.0,32.0,66.0
48910.41519906364,450.0,0.12740757240837097,61.0,42.0,27.0
72400.7153159568,397.0,0.16461403852507145,67.0,19.0,33.0
24068.663560421806,345.0,0.11978709926948992,58.0,75.0,71.0
80308.58107922853,340.0,0.018970188475917207,61.0,55.0,69.0
45495.47837638793,389.0,0.06877947274559033,36.0,13.0,51.0
43837.579899251585,468.0,0.04971059745890967,57.0,69.0,76.0
5745.27880122964,386.0,0.03640297535801205,70.0,23.0,50.0
82658.01249901425,137.0,0.18736850385195067,33.0,59.0,23.0
74191.61772787105,278.0,0.13178245034396155,33.0,20.0,69.0
44566.32757487294,376.0,0.0915889989989399,69.0,59.0,35.0
33443.4954557786,485.0,0.1296100869192877,62.0,47.0,71.0
19210.704820180035,233.0,0.17903229404153825,10.0,60.0,97.0
34860.21551951501,302.0,0.09134330598449246,79.0,44.0,80.0
86388.67122818407,500.0,0.09452563093800924,36.0,45.0,71.0
35006.6236593229,413.0,0.14095146397344663,76.0,14.0,74.0
4258.872351877941,411.0,0.19222989948857658,9.0,18.0,63.0
67230.52514238942,323.0,0.06532540563947078,75.0,20.0,73.0
60292.228610068414,205.0,0.1352328194676423,15.0,44.0,47.0
77808.78225223374,362.0,0.020408478228897464,12.0,71.0,34.0
29343.389147851678,135.0,0.1651499068355021,63.0,78.0,44.0
3828.7929190915897,349.0,0.06881963679795182,30.0,64.0,85.0
17380.49360804883,484.0,0.005586266635131221,18.0,69.0,60.0
42992.823140509354,287.0,0.09959696291716368,67.0,70.0,52.0
83381.87555730417,281.0,0.10113646051359296,72.0,56.0,79.0
24676.017305891557,265.0,0.1364715276137704,27.0,62.0,96.0
1562.0645615143085,428.0,0.03293577974040929,52.0,71.0,90.0
27424.887719782557,474.0,0.1860187406597098,36.0,64.0,84.0
7710.602389910267,339.0,0.0626265326914397,26.0,42.0,86.0
28158.69652400887,239.0,0.13081329998445554,15.0,29.0,50.0
70505.82196755236,268.0,0.06848308218961556,51.0,72.0,96.0
34321.87397755798,134.0,0.0004355209272008276,49.0,64.0,84.0
10822.891113585954,467.0,0.18103488187894895,19.0,44.0,50.0
23894.428557353553,213.0,0.004775225472781575,76.0,34.0,54.0
67480.02528344594,215.0,0.03590644142591477,30.0,16.0,23.0
53495.23354978693,179.0,0.009082159727354867,10.0,44.0,70.0
46443.445888678914,242.0,0.194448534287685,37.0,77.0,51.0
45174.127907973045,394.0,0.10576064309871876,37.0,64.0,75.0
43511.115652379485,223.0,0.06685427475012598,40.0,54.0,44.0
26929.775878975997,308.0,0.08538805778368397,8.0,65.0,41.0
46495.38717856254,310.0,0.1874333214682752,16.0,32.0,79.0
19895.987864973602,396.0,0.1444164548468605,52.0,10.0,31.0
82621.64669065051,212.0,0.12050575968074846,51.0,29.0,57.0
25869.200288121134,479.0,0.07988831403864632,72.0,22.0,83.0
25746.13397088431,484.0,0.05179622422875814,17.0,59.0,96.0
72387.41209139119,124.0,0.09833874144101949,53.0,56.0,97.0
1563.422655559769,321.0,0.1868884430371402,47.0,55.0,46.0
99060.85004447651,235.0,0.014584184033273974,31.0,22.0,92.0
16824.319336140074,178.0,0.1375197182206566,17.0,10.0,36.0
60604.35652339878,286.0,0.07869476324464937,72.0,61.0,40.0
27195.536963422634,401.0,0.0023319246930103565,19.0,74.0,59.0
21752.497605145778,127.0,0.016545596575566934,20.0,24.0,62.0
24132.020141574936,429.0,0.08411310892667939,62.0,33.0,97.0
35173.81277683142,146.0,0.033291791354807,43.0,60.0,91.0
84353.60644078485,155.0,0.049496701362280175,68.0,10.0,38.0
54706.03652218551,198.0,0.10093091241075776,71.0,60.0,72.0
56015.2698456228,333.0,0.04051358964973815,51.0,79.0,99.0
16840.419325399514,299.0,0.04182699985207566,9.0,55.0,85.0
15159.531045441727,450.0,0.13425450696352756,21.0,24.0,34.0
76604.48100305001,115.0,0.03877608622028353,23.0,41.0,33.0
30920.24234007595,315.0,0.010422947894809666,44.0,47.0,79.0
35330.34880473709,338.0,0.09483833317304234,8.0,44.0,25.0
53570.352335412936,445.0,0.033545540520233244,39.0,29.0,89.0
65207.62048484421,489.0,0.08490319231526716,50.0,71.0,97.0
47100.441390807224,251.0,0.16854061870516807,69.0,77.0,61.0
90521.75092220753,225.0,0.13014049131078773,52.0,12.0,52.0
65105.363083689095,452.0,0.091590389512051,38.0,23.0,95.0
72884.27166634247,184.0,0.08706669684042477,37.0,76.0,39.0
22396.268363249557,363.0,0.16939124009084872,19.0,49.0,61.0
30731.876441164117,113.0,0.0809248071874297,77.0,27.0,32.0
43643.48590555152,229.0,0.07132705470075583,20.0,30.0,74.0
45906.29960527524,166.0,0.17598961337781735,55.0,50.0,90.0
36023.03520039322,415.0,0.05475927678321882,28.0,54.0,35.0
68774.86785137466,264.0,0.1262625445495099,18.0,78.0,74.0
53993.644446914645,193.0,0.15378159366978528,30.0,36.0,85.0
82414.47187926048,107.0,0.005781135016434069,46.0,63.0,67.0
75686.84258643053,413.0,0.041027441308746096,75.0,80.0,54.0
85006.27091680703,392.0,0.032882644067702894,73.0,28.0,37.0
27248.018569943386,151.0,0.002199131937957222,76.0,30.0,70.0
79353.5337096343,388.0,0.1789846425292973,59.0,68.0,87.0
12157.94929709229,474.0,0.13013321879756615,67.0,11.0,72.0
17784.95729021231,424.0,0.12423306083783091,56.0,65.0,33.0
68098.38776074664,273.0,0.19966592341007708,14.0,28.0,20.0
22085.48845990031,279.0,0.0765405947541956,57.0,40.0,25.0
26837.06977359674,497.0,0.031070337949245987,67.0,63.0,49.0
42205.78686515422,312.0,0.15479655146408663,24.0,34.0,39.0
13793.993624734592,107.0,0.02391548548985363,22.0,40.0,52.0
166.05498702297996,161.0,0.02848369459468643,28.0,71.0,95.0
54047.37855932655,368.0,0.13907445576114763,33.0,56.0,64.0
85851.63323161229,352.0,0.09630071328506601,68.0,43.0,25.0
71333.45112694221,111.0,0.13002979734554806,63.0,35.0,89.0
17397.81143045779,314.0,0.07295041764269519,33.0,19.0,80.0
8043.242272582698,375.0,0.15609737235712995,45.0,60.0,69.0
44671.894757492715,428.0,0.07274528595333377,38.0,66.0,78.0
3650.1299609940875,437.0,0.036003152407016285,58.0,35.0,49.0
77390.30828498532,336.0,0.054816033867607056,66.0,70.0,87.0
19324.281754269505,464.0,0.07854303274613955,65.0,60.0,30.0
70473.55336266267,124.0,0.026435851510244458,56.0,79.0,42.0
42524.01587583206,269.0,0.1948019672027052,36.0,16.0,89.0
66727.62327591369,265.0,0.13064184467056236,23.0,28.0,72.0
23467.42169478631,458.0,0.17767371054028708,36.0,49.0,63.0
28754.391834478454,438.0,0.079469447055164,14.0,56.0,55.0
72819.52320941743,486.0,0.1329340542356644,17.0,12.0,46.0
16009.61554834573,497.0,0.19555575196094624,57.0,49.0,26.0
34385.85642326285,210.0,0.04025941001901952,46.0,9.0,58.0
80914.62479646316,122.0,0.03273575098960779,8.0,25.0,45.0
3704.6952263122703,219.0,0.07791377842548591,70.0,29.0,22.0
97424.68405904074,243.0,0.12256658679091824,20.0,49.0,81.0
42929.025752609625,152.0,0.08219369088322687,27.0,12.0,54.0
20758.936520324023,475.0,0.02502280194344462,40.0,65.0,40.0
3071.7688742940395,111.0,0.19126251470307842,20.0,17.0,88.0
48392.78504027266,445.0,0.00834672082426211,8.0,60.0,27.0
16429.902283673913,457.0,0.08242212007630674,50.0,69.0,55.0
36697.424468166115,211.0,0.058363462121669346,12.0,9.0,72.0
182.06211221077146,112.0,0.1774857423086795,42.0,55.0,90.0
33393.935656947586,310.0,0.13272804856903206,72.0,52.0,64.0
