random-seed,radius,av-att,weight-soc-ben
1200.3607952667448,1.0,-1.0,7.0
50567.06614585399,5.0,-0.0,10.0
87332.52771219406,3.0,0.0,5.0
99286.26900277856,7.0,1.0,4.0
67839.88979621803,8.0,-0.0,6.0
55217.13225968507,5.0,0.0,2.0
27874.04440730526,1.0,-1.0,0.0
73174.92944443037,9.0,0.0,4.0
72121.29700474098,7.0,-1.0,2.0
24487.908889804847,6.0,1.0,1.0
42590.925365977826,4.0,1.0,6.0
27455.713429718282,1.0,0.0,9.0
52541.83232361893,0.0,0.0,6.0
44837.565774733426,2.0,0.0,5.0
22510.012214359143,7.0,1.0,8.0
12576.634908759757,4.0,1.0,4.0
69148.16821085963,0.0,-1.0,10.0
28406.073106009007,8.0,-0.0,0.0
19899.10186399238,4.0,-1.0,9.0
49794.48761167691,8.0,0.0,5.0
61339.20199572322,3.0,-0.0,2.0
16835.159099849876,10.0,0.0,5.0
1688.3773169757812,9.0,-1.0,7.0
25618.405632114485,9.0,1.0,8.0
50429.851814672445,6.0,-0.0,1.0
65171.05369793702,1.0,0.0,8.0
38763.68393944108,2.0,-0.0,1.0
98804.46715406816,0.0,-1.0,4.0
95371.85668781893,6.0,1.0,3.0
48420.83761101967,5.0,-0.0,7.0
93407.30633659901,5.0,-1.0,10.0
30081.78581394126,0.0,1.0,5.0
46246.19052179432,1.0,-0.0,0.0
61722.67575481939,9.0,0.0,9.0
25571.866020745634,7.0,-1.0,7.0
46931.99473585896,2.0,-0.0,7.0
22095.132194087928,6.0,-0.0,9.0
89154.814953283,5.0,1.0,3.0
11014.477868131215,3.0,0.0,7.0
28788.492430433405,8.0,-0.0,8.0
36258.09413735961,9.0,1.0,2.0
58677.38041889641,7.0,0.0,3.0
93495.4190392992,9.0,0.0,1.0
5124.209613489682,4.0,1.0,1.0
89235.89780401714,7.0,1.0,10.0
85368.55578457758,3.0,1.0,8.0
61508.96143973149,7.0,-1.0,2.0
44586.832654743404,4.0,-0.0,7.0
70011.1123827947,10.0,-0.0,6.0
5884.397006064048,0.0,1.0,2.0
74237.85983265021,0.0,1.0,0.0
72034.24828078771,6.0,-1.0,0.0
1085.2615463352581,5.0,-1.0,8.0
44407.014610358674,6.0,-0.0,9.0
16304.996540846576,3.0,-0.0,7.0
55868.51861212639,10.0,1.0,0.0
48959.7010503566,2.0,0.0,9.0
3581.539838735456,7.0,1.0,2.0
62954.07678907238,6.0,0.0,0.0
65351.028800086046,8.0,-0.0,3.0
12252.911500660037,7.0,-0.0,5.0
48827.920465132265,10.0,0.0,7.0
32386.431918289833,1.0,-0.0,7.0
66440.52055601634,4.0,1.0,6.0
37177.185415968255,3.0,-0.0,5.0
58032.87348247212,1.0,-1.0,4.0
90831.0768244236,6.0,-1.0,3.0
62948.660834612776,6.0,0.0,4.0
86027.06366144474,7.0,1.0,10.0
15991.776864231826,4.0,-1.0,7.0
5051.641430914883,4.0,-0.0,8.0
676.0100191868038,2.0,-0.0,4.0
85287.24741636665,2.0,-1.0,3.0
80592.55410340319,10.0,1.0,2.0
41290.5660218894,8.0,1.0,2.0
26981.921964503425,5.0,1.0,1.0
58614.04079374401,9.0,-0.0,4.0
57009.99001736368,6.0,-0.0,3.0
92965.66633238566,9.0,-1.0,4.0
49524.73866709321,0.0,-1.0,4.0
19147.475592355888,3.0,0.0,3.0
64742.33778688062,7.0,-1.0,6.0
84729.5157965255,3.0,-0.0,7.0
68016.80507596677,4.0,-0.0,7.0
90500.98207354984,6.0,1.0,7.0
79629.95291877427,5.0,-1.0,4.0
15622.632092403863,4.0,0.0,9.0
70772.92606061016,6.0,-1.0,2.0
68791.45143225759,3.0,1.0,6.0
39856.6394898098,5.0,-1.0,4.0
72472.26092379092,9.0,0.0,1.0
96557.9724506818,9.0,-1.0,9.0
85120.0701989623,3.0,-1.0,2.0
30999.483598200368,1.0,-1.0,8.0
99077.03717864986,6.0,0.0,1.0
87313.85787283165,2.0,-1.0,3.0
78647.50703881253,3.0,-1.0,3.0
56047.31191908383,7.0,-1.0,6.0
34334.25337005288,4.0,1.0,7.0
17216.65175544216,10.0,1.0,4.0
81794.2471191489,3.0,-1.0,9.0
54272.092601018085,7.0,-1.0,10.0
92250.70472671249,10.0,0.0,9.0
46626.03296098986,0.0,-1.0,4.0
54244.005509024544,8.0,-0.0,6.0
68569.11959064753,4.0,1.0,9.0
98565.96970987477,6.0,-0.0,9.0
84274.37962732601,8.0,-1.0,2.0
25204.41277306096,6.0,0.0,9.0
20596.972218701354,5.0,-0.0,3.0
31055.505843093288,6.0,0.0,8.0
3599.1570151805786,5.0,-0.0,2.0
27765.229927925255,9.0,-0.0,4.0
96674.408863502,4.0,-1.0,9.0
62390.55324786078,3.0,1.0,7.0
31058.056001498328,7.0,0.0,8.0
77340.92592288551,2.0,-0.0,6.0
88620.44600017057,2.0,-0.0,1.0
96857.34022799105,2.0,0.0,4.0
53264.316988595296,3.0,1.0,5.0
51951.93691621777,10.0,-0.0,6.0
66943.15458617567,5.0,0.0,1.0
60661.4063311351,4.0,0.0,7.0
71509.72515314206,5.0,0.0,9.0
53546.61474347232,3.0,0.0,6.0
25212.370190534628,1.0,1.0,3.0
95819.02607749205,5.0,1.0,9.0
39696.60787424734,8.0,-1.0,1.0
50269.90081648117,1.0,-1.0,4.0
46007.35423537363,9.0,-0.0,1.0
79391.1206132563,8.0,0.0,0.0
93945.0179902107,6.0,1.0,10.0
58396.390851686556,5.0,-1.0,7.0
90346.32540750947,9.0,-0.0,1.0
92435.4841953724,1.0,-0.0,6.0
40457.03521850593,3.0,0.0,9.0
43156.919794411784,3.0,1.0,7.0
79980.61351849201,3.0,-0.0,4.0
66039.09092755182,4.0,-0.0,1.0
36103.344197925464,3.0,0.0,7.0
9069.46882558422,1.0,-1.0,2.0
2948.219225426528,6.0,-0.0,4.0
14400.58843324576,3.0,1.0,1.0
15659.094360191419,4.0,-1.0,10.0
15285.4768916991,3.0,0.0,8.0
84706.8231905157,1.0,1.0,1.0
10812.115841244227,9.0,0.0,5.0
15121.071863972602,2.0,-0.0,4.0
34503.575910327454,6.0,-1.0,9.0
60669.46095497286,1.0,0.0,6.0
20889.460965930655,6.0,0.0,3.0
7796.533499573677,0.0,1.0,8.0
81129.41055788485,6.0,1.0,5.0
16756.25928417112,2.0,-0.0,5.0
39975.33875161673,6.0,-0.0,10.0
30314.69522847339,7.0,-0.0,2.0
11014.479705938405,5.0,0.0,4.0
44019.31134182888,3.0,0.0,2.0
16131.83641906505,9.0,-0.0,9.0
99518.36836564614,8.0,1.0,9.0
56127.55588691366,1.0,-1.0,9.0
90883.55997342343,3.0,0.0,6.0
98615.89118008404,3.0,1.0,0.0
22104.938017302935,2.0,-1.0,1.0
63158.95717253009,3.0,0.0,1.0
77551.47239144878,5.0,-0.0,3.0
98424.56658331351,1.0,-1.0,7.0
47902.25763840222,0.0,0.0,3.0
1076.5577184500391,4.0,-1.0,7.0
60849.18521518955,7.0,0.0,1.0
18125.517786208144,4.0,-1.0,1.0
7848.601262401162,2.0,-0.0,7.0
63314.8915988042,2.0,0.0,8.0
16841.338076170472,6.0,-1.0,7.0
22877.001528826007,7.0,0.0,7.0
24734.395308734216,0.0,-0.0,5.0
71641.8578853931,3.0,-0.0,4.0
3346.6599465239374,3.0,-1.0,4.0
75103.17230772294,9.0,1.0,9.0
10394.542030756087,0.0,-0.0,6.0
33896.346933632274,5.0,-0.0,3.0
99306.64585223509,3.0,0.0,6.0
94142.91037184672,7.0,-1.0,2.0
248.9538922792316,3.0,1.0,4.0
7282.721820175949,3.0,0.0,0.0
17470.321673196373,10.0,0.0,10.0
9554.191067142592,10.0,-1.0,3.0
98380.32202615336,8.0,0.0,3.0
71632.89185547802,4.0,-0.0,10.0
76073.33137657763,5.0,0.0,5.0
71994.24258784915,2.0,0.0,1.0
37936.59011604573,8.0,1.0,1.0
38838.32009660308,6.0,-0.0,8.0
51000.42218459864,6.0,0.0,9.0
47870.888317826204,9.0,1.0,9.0
25691.375926498305,6.0,-0.0,8.0
87651.81030034804,8.0,1.0,2.0
31390.299806919276,1.0,-0.0,9.0
47054.366527169914,4.0,1.0,10.0
52662.31430278405,5.0,0.0,1.0
98733.48476636589,5.0,-0.0,2.0
57603.80243319253,3.0,-1.0,7.0
30557.36006970687,7.0,0.0,8.0
23240.952191376615,5.0,1.0,0.0
74773.45312410497,10.0,0.0,2.0
19024.730468721675,9.0,1.0,0.0
32513.1404417406,5.0,-0.0,8.0
96230.82842102578,1.0,1.0,0.0
58223.57398767852,5.0,0.0,7.0
15975.077597873253,10.0,1.0,4.0
95844.31821295798,4.0,1.0,8.0
29834.231559084106,6.0,0.0,6.0
18407.7938984434,5.0,-1.0,8.0
90398.0468586889,7.0,1.0,2.0
4813.876332448485,5.0,0.0,9.0
29404.56332897575,4.0,-1.0,8.0
46525.10127547424,2.0,-1.0,3.0
98461.02183066006,10.0,-1.0,1.0
87293.695400676,1.0,0.0,2.0
57767.41041159048,6.0,-1.0,8.0
46682.51988010768,6.0,-1.0,1.0
18222.182569061686,5.0,-1.0,4.0
1857.1587355372956,4.0,-0.0,9.0
83066.19520182873,2.0,1.0,6.0
28228.499880307896,7.0,-1.0,7.0
92934.85527822432,4.0,0.0,0.0
88342.61598211697,9.0,-1.0,6.0
91181.81187382988,5.0,0.0,7.0
88950.23372383976,6.0,-1.0,4.0
56717.928114447386,7.0,0.0,9.0
15722.58382099434,8.0,-0.0,7.0
24261.653406039193,5.0,0.0,3.0
65200.52494393682,2.0,1.0,6.0
36663.12418134202,0.0,1.0,9.0
23274.32172798673,3.0,0.0,8.0
5344.78097669712,4.0,-0.0,3.0
83433.78159444837,1.0,-1.0,3.0
47843.22179199235,4.0,-0.0,9.0
59112.54502283115,8.0,-1.0,1.0
9879.400752832611,1.0,-1.0,3.0
75144.92093941863,5.0,0.0,5.0
55137.91610140771,3.0,0.0,8.0
6881.822020937721,6.0,1.0,8.0
95366.85825394235,8.0,1.0,5.0
84693.47001176534,4.0,-0.0,8.0
34895.25676791492,3.0,-1.0,7.0
21334.838384989685,0.0,0.0,7.0
99357.96146175747,5.0,-1.0,6.0
22400.61118501802,9.0,-1.0,2.0
26284.13564569386,6.0,0.0,2.0
60943.4130170515,3.0,-1.0,3.0
72649.76910277821,9.0,1.0,8.0
38307.32180764908,5.0,0.0,7.0
82781.13229314642,1.0,0.0,8.0
30832.63525696258,7.0,0.0,4.0
27127.067681673438,4.0,1.0,7.0
8123.439277691251,9.0,1.0,2.0
94187.56487724096,1.0,-0.0,4.0
76501.59685739594,5.0,0.0,2.0
2354.170589265169,8.0,-1.0,5.0
82732.84621485151,9.0,-0.0,2.0
16800.989055792368,6.0,0.0,3.0
78571.45691091176,9.0,-0.0,7.0
4096.0828143639155,2.0,1.0,7.0
44460.85716256988,5.0,1.0,3.0
23644.97924093883,8.0,0.0,4.0
83478.29158052636,9.0,1.0,0.0
12556.740131151922,3.0,-1.0,4.0
31615.9132307644,3.0,0.0,4.0
90362.26576157489,6.0,0.0,10.0
62678.04676440108,3.0,-0.0,7.0
41027.68776500964,10.0,-0.0,5.0
61301.28766783979,9.0,-0.0,9.0
25362.96889118969,9.0,-0.0,10.0
2998.154201393624,6.0,1.0,3.0
35095.73372642389,2.0,-1.0,2.0
88925.5453173807,10.0,0.0,3.0
35496.59141918648,9.0,-1.0,2.0
82453.56821105868,8.0,-1.0,5.0
39697.59227284389,9.0,0.0,7.0
4131.6204186422465,6.0,0.0,0.0
85371.3207489306,7.0,-0.0,0.0
33854.71586279161,3.0,-0.0,1.0
72430.27163699653,4.0,-1.0,4.0
91197.93213498541,9.0,1.0,5.0
14083.682679128133,4.0,-0.0,0.0
59511.469603188336,10.0,1.0,2.0
10735.421440057446,4.0,0.0,6.0
12596.5234225943,6.0,0.0,0.0
61223.36021112244,2.0,-0.0,5.0
87458.43865998337,5.0,-0.0,3.0
13239.966198526581,10.0,1.0,4.0
67528.30777547642,9.0,1.0,2.0
37404.10939964375,2.0,0.0,5.0
31520.92659271722,2.0,-0.0,2.0
38726.18594412987,2.0,0.0,10.0
51004.607226074404,7.0,-1.0,1.0
48919.501157915656,7.0,-0.0,1.0
95506.66922992124,5.0,-1.0,10.0
49220.607223078376,9.0,-0.0,1.0
65571.73367466535,2.0,-0.0,8.0
14751.57482527521,3.0,0.0,4.0
66788.49538886725,1.0,1.0,9.0
92187.6570363813,4.0,1.0,2.0
20857.0495274791,8.0,1.0,7.0
14483.309273001998,7.0,-1.0,3.0
4373.545080953658,5.0,-0.0,6.0
52579.77933455103,9.0,-1.0,3.0
2426.4714935551997,1.0,-0.0,7.0
44140.79323631093,4.0,-1.0,10.0
33794.038697092685,4.0,0.0,3.0
4408.580415409256,4.0,1.0,4.0
97304.68694901088,9.0,0.0,0.0
31313.94460920549,8.0,1.0,7.0
14275.957177382856,7.0,1.0,9.0
53613.86782952714,0.0,-1.0,6.0
62329.41729924412,1.0,0.0,9.0
35903.7662426561,5.0,1.0,1.0
57223.278577484314,5.0,-1.0,6.0
81538.5803375803,1.0,0.0,3.0
58394.457098394756,2.0,-1.0,1.0
63972.553721210534,7.0,1.0,9.0
46509.24231199764,4.0,-1.0,8.0
72212.94718730319,7.0,1.0,1.0
39793.98259180139,9.0,0.0,1.0
9458.173712115467,4.0,-0.0,6.0
60767.913786979865,9.0,-0.0,7.0
77222.49002121127,4.0,-1.0,2.0
28505.066748247784,7.0,0.0,3.0
71957.66767923589,7.0,-0.0,10.0
46919.507388107784,2.0,0.0,6.0
37884.908147146336,7.0,-0.0,9.0
55222.98516827506,1.0,-0.0,5.0
2686.126390503411,3.0,1.0,6.0
74712.18016341781,7.0,-0.0,2.0
75832.73258583162,9.0,-0.0,9.0
27082.2120657563,0.0,-1.0,6.0
7471.545868980464,7.0,-1.0,8.0
29198.801117135645,2.0,-0.0,2.0
23239.245884877902,8.0,-0.0,1.0
76225.9555281708,3.0,0.0,8.0
3909.070965239322,2.0,1.0,0.0
95102.7636309158,4.0,-0.0,1.0
19834.825996185893,6.0,-0.0,2.0
85670.39333518555,5.0,-0.0,0.0
6590.7837840181555,2.0,-1.0,7.0
57008.3908761551,1.0,-0.0,2.0
44501.70810033296,3.0,-0.0,9.0
81163.31123689479,0.0,-0.0,2.0
75866.0362441035,3.0,0.0,4.0
27621.655504443963,5.0,1.0,7.0
97758.17175225366,6.0,-1.0,1.0
66012.75226889543,5.0,-0.0,7.0
32396.022866637006,0.0,-1.0,7.0
58688.65848609866,1.0,-0.0,6.0
17086.684820582737,2.0,1.0,7.0
37693.33255427723,5.0,1.0,6.0
27865.663933933676,6.0,-1.0,4.0
27242.049056552012,10.0,1.0,8.0
74169.26864983725,2.0,-1.0,6.0
88986.30831972708,6.0,-1.0,6.0
37395.44931239863,7.0,-1.0,2.0
51083.271356206125,10.0,-1.0,5.0
92123.18186445028,6.0,0.0,1.0
84367.48943394267,3.0,0.0,1.0
48711.9260237387,8.0,1.0,7.0
11476.436994682717,3.0,1.0,0.0
49753.769934344775,6.0,-0.0,9.0
6048.752063077179,0.0,1.0,4.0
96540.38784387158,9.0,-0.0,1.0
33238.53276228349,5.0,0.0,5.0
83424.26361532258,8.0,-1.0,2.0
32141.299545901144,0.0,0.0,2.0
48084.42100028501,2.0,-1.0,5.0
94527.23875469374,8.0,1.0,4.0
36169.21269332699,1.0,-0.0,3.0
36639.68579147305,2.0,-0.0,7.0
21623.800470215032,2.0,1.0,9.0
41184.35444861254,2.0,0.0,7.0
97617.21456743802,5.0,-1.0,2.0
56369.46191602151,7.0,0.0,8.0
68492.04278731467,4.0,-0.0,1.0
87297.6099384756,5.0,-0.0,5.0
68313.35171130423,9.0,-0.0,4.0
21683.567557886512,9.0,-1.0,7.0
95803.70502995783,8.0,-0.0,4.0
88664.43903079318,5.0,-1.0,5.0
40469.26635859292,4.0,-0.0,6.0
14618.708330474077,10.0,-1.0,5.0
2906.197915482262,7.0,-1.0,5.0
49931.830750247,3.0,-0.0,1.0
37224.84177432389,6.0,-1.0,3.0
70222.65836686204,4.0,-1.0,9.0
87679.68238719576,8.0,-1.0,9.0
98806.88317619362,2.0,-0.0,4.0
59403.36934537596,7.0,0.0,8.0
44574.80998567318,5.0,-0.0,5.0
99890.56796210597,9.0,-1.0,5.0
29986.187366460807,2.0,0.0,8.0
89502.01407833397,8.0,0.0,8.0
15494.814923866803,6.0,-1.0,9.0
52145.05982603287,2.0,1.0,6.0
69637.39108946978,3.0,0.0,9.0
46149.03374929718,7.0,0.0,9.0
99610.69070131105,2.0,-1.0,0.0
44718.95539044476,8.0,-1.0,3.0
11589.98933249016,4.0,-0.0,2.0
32952.27712248404,0.0,0.0,0.0
68242.41167639998,0.0,1.0,6.0
92462.28172117943,4.0,1.0,3.0
2262.6657809395356,6.0,1.0,2.0
35517.91431680451,5.0,0.0,4.0
86330.33353236326,9.0,1.0,0.0
22611.1061131604,10.0,0.0,9.0
42569.5622881989,5.0,1.0,8.0
17633.672624851453,6.0,1.0,1.0
64910.31118346821,1.0,-0.0,9.0
94082.69974523717,1.0,0.0,6.0
43235.08259060902,8.0,-1.0,2.0
42361.40941391089,9.0,-0.0,5.0
45522.88947684267,6.0,1.0,5.0
49017.31451731411,4.0,-0.0,7.0
12263.311636600902,9.0,0.0,0.0
39683.50004021095,5.0,0.0,6.0
41566.89177328807,5.0,-0.0,1.0
20094.023926105325,4.0,-1.0,9.0
4193.3226209033755,5.0,-0.0,10.0
25216.623970377146,2.0,1.0,6.0
57855.572918363854,2.0,-1.0,3.0
93170.76878269833,7.0,0.0,0.0
57537.30960755634,0.0,-0.0,0.0
93199.60219931386,5.0,-0.0,3.0
62698.178260287794,4.0,0.0,0.0
66211.18790398462,10.0,-1.0,0.0
37883.50708639987,1.0,1.0,2.0
67990.02086212776,1.0,-0.0,0.0
71451.87168443273,10.0,0.0,7.0
17680.85981446275,7.0,-0.0,5.0
74639.88133547947,7.0,0.0,3.0
57307.255009347646,4.0,0.0,6.0
6259.933494182057,4.0,-1.0,3.0
8997.426740068928,2.0,-1.0,1.0
70221.89103449583,1.0,1.0,9.0
52490.18124645754,5.0,-1.0,2.0
76486.11830434608,8.0,-0.0,4.0
11764.881632436769,2.0,0.0,8.0
742.3536718801331,2.0,0.0,1.0
4651.262265387768,5.0,1.0,3.0
85943.34325667529,6.0,0.0,6.0
38378.75811730877,9.0,1.0,3.0
59453.974425618624,1.0,1.0,2.0
67242.50530012703,4.0,1.0,6.0
53870.01927650831,6.0,1.0,1.0
74663.24098458429,8.0,-1.0,5.0
20667.448398038166,8.0,-1.0,3.0
21604.01373471501,7.0,1.0,3.0
31334.22142466426,8.0,1.0,5.0
47019.412099842244,6.0,-1.0,3.0
17856.46768280647,3.0,-1.0,5.0
53937.39619489571,8.0,-1.0,9.0
44326.30663320328,7.0,-1.0,10.0
54219.15743036919,6.0,1.0,0.0
16152.553781902656,0.0,0.0,7.0
18802.86464460347,8.0,0.0,4.0
75565.84304663163,4.0,1.0,9.0
70343.04785957417,2.0,-0.0,9.0
27110.32445926357,0.0,0.0,8.0
37834.987627581424,3.0,-0.0,6.0
787.878685906334,7.0,0.0,0.0
8087.552356528889,2.0,-0.0,7.0
78568.26785878892,4.0,-0.0,1.0
19814.12330432752,8.0,0.0,8.0
59288.292591168196,1.0,-1.0,5.0
89475.23006599955,5.0,-0.0,3.0
87182.306236487,7.0,0.0,7.0
84982.70438247487,3.0,-0.0,8.0
2939.434070182971,6.0,1.0,5.0
62008.741081960914,10.0,0.0,6.0
69347.6527637548,6.0,0.0,6.0
16432.171392144428,3.0,-1.0,10.0
5343.306466155936,2.0,-1.0,0.0
23083.014906108612,7.0,0.0,5.0
15593.30020711715,9.0,1.0,8.0
36106.857219531725,5.0,0.0,1.0
50861.18720859871,3.0,-0.0,9.0
62128.635352113,7.0,0.0,1.0
56563.51225852028,4.0,0.0,4.0
21878.66812835384,4.0,1.0,9.0
55781.582682697255,8.0,0.0,8.0
26606.089469359846,1.0,-1.0,6.0
86511.52956915413,6.0,1.0,1.0
1054.6463295908743,6.0,0.0,8.0
54645.457790383574,8.0,-0.0,1.0
8714.616293495747,5.0,-0.0,6.0
85984.48927970113,0.0,0.0,5.0
38833.65146419727,4.0,-1.0,0.0
8486.90447176257,5.0,0.0,6.0
45202.45289472059,7.0,-0.0,7.0
11340.090417359508,1.0,0.0,10.0
66197.00077438315,2.0,-1.0,7.0
5511.571502198013,4.0,-0.0,2.0
67911.7310796178,4.0,1.0,0.0
80795.46264473393,8.0,-1.0,10.0
21830.27315642118,4.0,-0.0,2.0
62070.75923232214,8.0,1.0,4.0
30523.482840816807,5.0,-1.0,8.0
91580.73497377236,4.0,1.0,7.0
67732.9154769361,5.0,1.0,2.0
89167.84492179305,10.0,1.0,6.0
569.521535265779,2.0,-0.0,3.0
68467.25839166106,6.0,1.0,4.0
57260.00057164431,7.0,-1.0,5.0
42051.03568975692,0.0,1.0,9.0
44821.21626864218,3.0,-1.0,3.0
706.307471096087,4.0,-1.0,1.0
88917.57208893061,7.0,-1.0,0.0
10029.924227066473,7.0,-0.0,6.0
53169.19933856155,7.0,-0.0,0.0
17100.98081220185,6.0,-0.0,6.0
27303.859245286876,0.0,-1.0,6.0
38673.877785545505,2.0,0.0,2.0
82336.94816471355,6.0,0.0,7.0
8237.454171072013,7.0,0.0,9.0
67626.18286714274,3.0,1.0,6.0
91205.42061497278,4.0,-1.0,5.0
92743.12627395912,1.0,-1.0,6.0
49798.50837856628,5.0,0.0,8.0
47642.788576667605,9.0,-0.0,1.0
84180.70133265192,2.0,-0.0,7.0
71555.97718677673,9.0,0.0,8.0
71024.57017782176,10.0,0.0,2.0
94760.09158226305,8.0,1.0,2.0
84220.07565019016,9.0,0.0,2.0
68289.50204592414,5.0,-0.0,9.0
7040.887370578745,2.0,0.0,7.0
44219.477601488885,5.0,-0.0,1.0
42690.687312213544,1.0,1.0,0.0
52342.664030351494,7.0,-1.0,8.0
19010.833235981347,7.0,-0.0,3.0
81636.02520908242,4.0,-1.0,4.0
3019.841317453946,6.0,0.0,2.0
47216.90343550903,5.0,1.0,8.0
1997.1193996152429,5.0,-1.0,1.0
12821.474920171338,6.0,1.0,8.0
59839.911140651195,8.0,0.0,5.0
19768.066827983774,3.0,-0.0,7.0
39509.433914281275,7.0,0.0,4.0
91225.21778984669,2.0,-0.0,6.0
22158.495920030226,1.0,1.0,8.0
14690.105853970395,2.0,-1.0,3.0
33979.28148358951,10.0,0.0,1.0
4381.384119837718,0.0,0.0,4.0
57135.63815630715,1.0,-1.0,1.0
60705.98676462928,6.0,0.0,4.0
59642.5208862953,2.0,0.0,2.0
96373.13391972525,8.0,0.0,6.0
81.28598862970411,2.0,1.0,2.0
93186.17779474625,6.0,-1.0,7.0
71712.66273058267,10.0,-1.0,5.0
58112.95378604385,4.0,1.0,0.0
32818.261660212986,3.0,1.0,10.0
67752.1629306986,7.0,0.0,4.0
1136.4083522479643,7.0,-0.0,5.0
39957.06162065049,8.0,-1.0,10.0
95064.06978213164,9.0,1.0,6.0
95053.52894753579,4.0,0.0,5.0
37443.10808956028,2.0,-1.0,5.0
32429.606691824574,7.0,-1.0,8.0
21096.944963143793,9.0,1.0,4.0
23417.665523935717,6.0,1.0,9.0
32396.61801707507,2.0,-1.0,7.0
83887.3891950904,7.0,1.0,1.0
9857.999368796796,10.0,-0.0,3.0
79721.0050725411,7.0,-0.0,7.0
85651.3129409585,2.0,0.0,8.0
58489.980782089566,4.0,1.0,7.0
28730.581612826118,5.0,-0.0,3.0
28292.660406795447,3.0,0.0,1.0
25272.792970215123,2.0,-1.0,10.0
1356.8266878018476,6.0,-1.0,0.0
10284.56637254372,4.0,-0.0,2.0
78432.76055496944,6.0,-0.0,1.0
75512.2765016841,5.0,-1.0,5.0
10448.75293823155,10.0,0.0,4.0
73841.74994403771,4.0,-1.0,10.0
1948.8788424173733,7.0,-0.0,0.0
47283.67800656144,3.0,-0.0,1.0
39909.46839234915,9.0,0.0,9.0
91793.03247358518,8.0,-1.0,1.0
15363.184758262041,5.0,-0.0,7.0
78855.99728010289,1.0,-1.0,1.0
98325.16935105427,9.0,1.0,5.0
98037.23627455282,1.0,-0.0,7.0
54036.29809945207,7.0,-1.0,2.0
10329.989676664769,2.0,-0.0,9.0
10911.975747909237,5.0,1.0,5.0
58241.84523992774,8.0,1.0,2.0
23603.77032609238,0.0,1.0,1.0
42511.13122702454,8.0,1.0,2.0
86649.29519969264,9.0,0.0,2.0
96792.2869096553,9.0,-0.0,8.0
85312.41878480159,2.0,1.0,6.0
33698.94385160534,9.0,0.0,2.0
17905.737322981087,8.0,1.0,7.0
23110.78398297215,4.0,-1.0,0.0
28220.551035080203,4.0,1.0,5.0
53854.90992280095,5.0,-0.0,4.0
9899.88570942035,8.0,1.0,3.0
14376.37049954116,4.0,1.0,2.0
88372.74003471997,8.0,-1.0,8.0
97675.96369160665,1.0,0.0,2.0
34430.306801513405,5.0,-0.0,0.0
28002.82700412346,5.0,0.0,9.0
37635.62962861463,1.0,0.0,8.0
94349.83115384496,8.0,1.0,1.0
70479.38018074977,1.0,1.0,9.0
95905.20365164804,5.0,0.0,8.0
5854.762482560048,10.0,0.0,6.0
40285.18957191737,6.0,1.0,9.0
7203.484742413381,8.0,1.0,9.0
58439.06343507109,8.0,0.0,3.0
9936.229633864608,4.0,0.0,8.0
10138.618758680042,2.0,1.0,3.0
21816.1807114587,3.0,0.0,9.0
22146.9657114174,3.0,1.0,5.0
20303.02597017654,5.0,-0.0,5.0
16773.3595687151,3.0,0.0,8.0
12626.373488424962,5.0,1.0,3.0
94902.58573658299,9.0,-0.0,7.0
95282.21534166712,7.0,1.0,2.0
40474.550909464844,1.0,-1.0,7.0
69300.0692282199,3.0,-1.0,1.0
17764.839437702507,4.0,0.0,6.0
26469.031696718692,9.0,1.0,1.0
55225.63301464579,8.0,-0.0,6.0
27942.860184746794,3.0,0.0,1.0
7262.187842688598,8.0,-1.0,4.0
13857.45643172541,8.0,1.0,3.0
32238.904574319877,6.0,-1.0,2.0
9646.828917261431,9.0,-1.0,9.0
3516.727326231439,1.0,-0.0,10.0
45786.70123305134,2.0,-1.0,5.0
84547.19900129377,2.0,0.0,0.0
67716.05950535614,1.0,-0.0,9.0
44358.84014554922,1.0,-1.0,6.0
52473.06999810705,6.0,-1.0,6.0
76776.46104327004,6.0,1.0,3.0
53456.7961742402,6.0,0.0,7.0
46518.697628553564,9.0,-0.0,7.0
38298.17572150152,3.0,-1.0,3.0
59517.66835585239,1.0,-1.0,3.0
14796.170677854545,10.0,1.0,8.0
17723.00211515768,7.0,1.0,2.0
20444.68485147178,0.0,-0.0,3.0
60721.485560886846,0.0,-0.0,9.0
86617.82946957891,7.0,1.0,8.0
33228.89699089313,5.0,-0.0,6.0
69939.85255457956,3.0,0.0,1.0
98299.72349106468,6.0,0.0,8.0
74219.85835394377,3.0,-1.0,0.0
51843.709759468504,9.0,-0.0,1.0
41847.17484527229,2.0,1.0,8.0
31766.57897098202,8.0,0.0,6.0
26520.234451213215,2.0,-0.0,7.0
88030.02005511337,7.0,0.0,1.0
11185.429128203397,6.0,-0.0,4.0
85362.71382417248,9.0,-1.0,2.0
71141.3235162511,10.0,0.0,8.0
40547.6930915523,1.0,-0.0,3.0
15149.06851889457,2.0,1.0,7.0
4965.84699391032,3.0,-1.0,7.0
66961.42192936949,10.0,-1.0,2.0
58569.26338540441,7.0,1.0,9.0
63083.833862168285,3.0,0.0,6.0
26966.319078340464,9.0,0.0,9.0
45734.054021517375,2.0,-1.0,8.0
47829.88270888707,6.0,-1.0,8.0
75092.84581524937,7.0,-1.0,4.0
75927.5096748999,2.0,-1.0,6.0
70134.38016062243,3.0,-1.0,6.0
10613.736205180698,3.0,0.0,6.0
