"mean_count turtles with [exposed?]","mean_count turtles with [recovered?]","mean_count turtles with [infected?]","last_count turtles with [recovered?]","last_count turtles with [infected?]","sd_count turtles with [exposed?]","sd_count turtles with [recovered?]","sd_count turtles with [infected?]","trend_count turtles with [exposed?]","trend_count turtles with [recovered?]","trend_count turtles with [infected?]","max_count turtles with [exposed?]","max_count turtles with [recovered?]","max_count turtles with [infected?]","snap_25_count turtles with [exposed?]","snap_25_count turtles with [recovered?]","snap_25_count turtles with [infected?]","snap_50_count turtles with [exposed?]","snap_50_count turtles with [recovered?]","snap_50_count turtles with [infected?]","snap_75_count turtles with [exposed?]","snap_75_count turtles with [recovered?]","snap_75_count turtles with [infected?]","snap_100_count turtles with [exposed?]","snap_100_count turtles with [recovered?]","snap_100_count turtles with [infected?]","snap_125_count turtles with [exposed?]","snap_125_count turtles with [recovered?]","snap_125_count turtles with [infected?]","snap_150_count turtles with [exposed?]","snap_150_count turtles with [recovered?]","snap_150_count turtles with [infected?]","snap_200_count turtles with [exposed?]","snap_200_count turtles with [recovered?]","snap_200_count turtles with [infected?]","snap_250_count turtles with [exposed?]","snap_250_count turtles with [recovered?]","snap_250_count turtles with [infected?]","snap_300_count turtles with [exposed?]","snap_300_count turtles with [recovered?]","snap_300_count turtles with [infected?]"
46.8952618453865,1785.47381546135,73.4239401496259,2421,0,77.3798739354624,940.484262663053,120.24397403698,-0.38432668329177,6.80644452302081,-0.553472661629508,264,2421,403,16,6,17,97,84,123,221,403,264,221,1058,398,123,1807,278,36,2261,92,1,2416,3,0,2421,0,0,2421,0
32.3615960099751,1265.02244389027,51.356608478803,1708,0,47.5407836092439,632.900315981976,74.9214052860979,-0.268745487028697,4.66245319536979,-0.393109204600439,180,1708,267,26,6,18,102,71,146,144,422,262,95,932,180,68,1255,99,43,1469,62,3,1680,19,0,1708,0,0,1708,0
33.6733167082294,1218.61097256858,53.8403990024938,1774,0,44.0829020775966,699.379110660468,69.6656028702987,-0.226540551606059,5.41211653701567,-0.324360926043101,146,1774,217,14,6,12,58,44,57,90,213,146,114,521,188,127,900,198,87,1298,143,14,1698,25,4,1766,4,0,1774,0
29.8129675810474,929.625935162095,46.3690773067332,1541,0,33.4349024175676,628.123488601844,50.6648903444238,-0.123868872594633,5.13436018163546,-0.163699705958983,104,1541,156,6,6,15,14,38,24,37,98,50,73,220,96,68,420,87,86,620,128,57,1204,111,2,1512,19,2,1537,2
43.2892768079801,1694.76059850374,67.8927680798005,2254,0,73.880041002826,858.502635758697,114.376902314719,-0.37385417054379,6.10795083187554,-0.542423605166189,254,2254,375,23,8,26,126,80,128,240,479,353,189,1215,324,81,1822,190,18,2136,83,0,2249,1,0,2254,0,0,2254,0
42.5436408977556,1414.96009975062,66.8977556109726,2212,0,54.0983561244914,905.305329188088,84.3176337520586,-0.221446011836081,7.21579521345889,-0.308280232255183,179,2212,274,8,4,13,37,52,69,62,198,77,98,379,118,143,670,227,170,1137,265,33,2013,85,2,2200,9,0,2212,0
36.4014962593516,1429.57356608479,58.1870324189526,1922,0,52.6422158588456,717.0181466622,83.7214978867465,-0.305317117653627,5.24650910038337,-0.45044478356348,164,1922,262,42,8,25,113,118,153,149,475,251,134,973,199,92,1367,197,41,1725,96,0,1918,3,0,1922,0,0,1922,0
46.5960099750623,1865.99251870324,73.9800498753117,2435,0,79.518478437451,905.067240964566,125.034477443717,-0.423004243123534,6.3333892879741,-0.621952022927755,280,2435,413,38,11,34,196,135,208,221,694,403,160,1454,343,66,2081,205,15,2365,37,0,2433,1,0,2435,0,0,2435,0
22.7531172069825,563.84289276808,36.4613466334165,1188,7,10.1358058440588,395.545669693876,16.1059189622325,-0.008064540142182,3.40409740573938,0.01282726020769,53,1188,77,5,7,15,24,38,22,25,91,32,35,168,52,27,277,37,35,374,69,22,590,30,29,726,72,25,935,38
51.9625935162095,2073.07481296758,82.2793017456359,2709,0,92.041956697883,1018.84364524464,144.802442751991,-0.469559682882347,7.09796237019392,-0.688339412662374,281,2709,452,27,8,18,214,109,226,267,732,410,243,1600,401,65,2361,221,10,2659,30,0,2708,1,0,2709,0,0,2709,0
38.9825436408978,1497.1421446384,61.927680798005,2042,0,60.9478923389666,787.284155429864,96.8633109301298,-0.314917929057952,5.76283898462798,-0.459935050433617,209,2042,330,19,5,22,91,66,94,203,344,254,180,937,256,96,1468,232,44,1831,86,2,2028,10,0,2042,0,0,2042,0
50.1596009975062,2002.60099750623,78.7032418952618,2591,0,84.8657115174442,952.315288848999,132.578586169437,-0.465812520936465,6.61029571593405,-0.677816094093125,266,2591,413,74,10,42,202,206,261,229,820,367,210,1563,405,63,2289,181,4,2557,24,0,2591,0,0,2591,0,0,2591,0
41.8877805486284,1648.81795511222,65.4713216957606,2164,0,74.6488362496576,818.35900777885,115.468318032808,-0.374111735586407,5.72407525961217,-0.542326459969479,252,2164,393,26,11,29,134,92,150,230,518,343,186,1268,320,53,1852,187,10,2114,34,0,2164,0,0,2164,0,0,2164,0
60.3017456359102,2611.86783042394,94.3516209476309,3116,0,140.534715307034,1038.01386937026,216.088530286346,-0.676564000446644,6.2352927383035,-0.996982729742807,507,3116,790,248,27,126,484,685,757,222,2233,557,8,3059,48,0,3116,0,0,3116,0,0,3116,0,0,3116,0,0,3116,0
53.3192019950125,2196.0897755611,84.6309226932668,2797,0,99.6195148353044,1021.97406983819,156.490846310412,-0.514710053225146,6.8991472810511,-0.759805151300852,338,2797,534,71,9,34,264,200,308,317,986,525,175,2003,358,26,2624,130,1,2783,12,0,2797,0,0,2797,0,0,2797,0
48.7032418952619,1962.86284289277,77.3391521197007,2579,0,93.3251854478024,988.925530249847,147.407402570048,-0.433774891130383,6.86727658465776,-0.638818252875274,347,2579,537,16,7,17,159,65,116,329,533,460,197,1559,397,73,2265,167,8,2530,31,0,2578,1,0,2579,0,0,2579,0
49.8478802992519,1977.74314214464,78.2743142144638,2587,0,88.1875088091881,972.602222725193,137.054622831527,-0.447631667100904,6.78875367551271,-0.654086984032456,296,2587,468,38,6,27,194,134,199,273,692,333,227,1511,416,73,2264,176,9,2532,37,0,2587,0,0,2587,0,0,2587,0
0.059850374064838,3.81795511221945,0.122194513715711,4,0,0.459218655025361,0.820119088718739,0.653042884921008,-0.000881564744854,0.002599471470577,-0.001717906725723,4,4,4,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
54.0748129675811,2383.16209476309,87.216957605985,2891,0,121.461217352395,995.088585467286,194.075775909138,-0.585464882569695,6.16941098745673,-0.885517549410057,462,2891,723,130,18,75,428,404,618,255,1796,573,26,2723,127,1,2881,7,0,2890,1,0,2891,0,0,2891,0,0,2891,0
40.5137157107232,1581.52119700748,63.6608478802993,2103,0,64.5353268789314,788.440570899269,100.376844496137,-0.350725053039044,5.65850709048275,-0.50757974466818,212,2103,315,27,6,19,137,100,172,208,529,285,173,1139,263,78,1666,181,27,1951,68,1,2098,3,0,2103,0,0,2103,0
44.0822942643392,1681.50872817955,68.7306733167082,2264,0,72.7937044133464,871.155717903828,112.625866554945,-0.37028808575576,6.27611865857744,-0.529792868574832,247,2264,356,21,4,15,127,71,117,229,423,316,197,1104,318,97,1764,199,36,2098,93,2,2259,3,0,2264,0,0,2264,0
52.9850374064838,2266.45386533666,83.7680798004988,2760,0,102.371723883765,929.267855155182,160.047634986875,-0.568180295529832,5.92201548367887,-0.841808724457513,348,2760,524,166,21,151,325,568,514,270,1593,402,79,2416,229,4,2737,15,0,2759,1,0,2760,0,0,2760,0,0,2760,0
0.221945137157107,9.99750623441397,0.344139650872818,11,0,0.701346910067962,2.70816512968872,0.894021049169423,-0.002934268805598,0.013383891018722,-0.00435180704954,4,11,4,2,4,1,0,8,3,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0
29.3990024937656,914.583541147132,46.2019950124688,1520,0,27.8136011329445,594.188315471469,42.5867059913302,-0.120687274351435,4.92019857073734,-0.160162466966911,92,1520,129,6,5,9,27,27,28,60,116,78,69,292,99,62,494,81,77,678,116,38,1153,79,21,1395,39,5,1499,9
52.3765586034913,2018.17206982544,83.0947630922693,2739,0,93.9458662457569,1079.07612780284,146.425084034191,-0.429063349089962,7.75662373915957,-0.625826292477761,344,2739,497,16,3,11,136,53,145,201,437,296,335,1098,414,148,2023,424,15,2654,58,0,2739,0,0,2739,0,0,2739,0
45.5162094763092,1687.14463840399,72.9226932668329,2392,0,73.2563929893596,964.796048648999,116.843359170612,-0.331469460676667,7.20919213161127,-0.480677410950236,255,2392,402,14,6,12,89,54,90,125,277,154,233,642,290,208,1340,377,99,2027,192,1,2388,3,0,2392,0,0,2392,0
0.064837905236908,4.78054862842893,0.159600997506234,5,0,0.400480429887397,0.94840498638969,0.712876817554403,-0.000944653292143,0.003130048014293,-0.002240294785425,4,5,5,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0
34.6009975062344,1308.08229426434,55.568578553616,1846,0,44.1387564895229,705.51727416864,70.4018101545821,-0.25270815498567,5.39131462388804,-0.37087672609521,136,1846,207,25,11,18,85,85,96,109,344,159,123,688,174,108,1089,205,63,1458,109,14,1783,41,0,1846,0,0,1846,0
39.783042394015,1473.49376558604,62.8628428927681,2070,0,48.6778335899735,774.960351707903,76.2693327171214,-0.297482413369561,5.94161685338892,-0.425909293929356,154,2070,236,50,11,36,87,136,135,141,429,172,129,822,234,111,1270,191,54,1627,121,20,1966,45,2,2062,4,0,2070,0
32.9177057356608,1238.95012468828,51.4887780548628,1702,0,42.2266265612864,628.442326797741,65.8644833982613,-0.262844009379536,4.73563404920535,-0.373706033423903,127,1702,206,32,12,40,115,124,106,123,419,166,105,790,172,73,1147,151,49,1412,83,6,1642,22,0,1700,2,0,1702,0
36.7206982543641,1406.63591022444,58.1172069825436,1923,0,53.5239177478958,732.911511642087,83.4747784160013,-0.294863401198496,5.41933952432352,-0.427890348754978,181,1923,281,38,7,27,85,122,128,119,402,187,169,789,225,120,1296,220,43,1695,121,4,1915,4,0,1923,0,0,1923,0
28.7531172069825,937.142144638404,44.927680798005,1488,0,34.0394577629659,606.40280041694,52.6907152937067,-0.142040049130904,4.87547009342316,-0.193097666282056,104,1488,159,6,4,5,13,21,22,58,83,66,87,247,111,84,497,117,88,764,159,34,1293,77,5,1459,7,2,1482,3
47.354114713217,1983.88778054863,75.2568578553616,2480,0,90.0251241699904,877.708868435872,142.928234295067,-0.476359846652026,5.79513790151487,-0.709689209811293,313,2480,470,64,10,57,282,266,375,257,1135,448,99,1989,245,22,2367,67,5,2462,8,0,2479,1,0,2480,0,0,2480,0
46.860349127182,1825.36159600998,72.9800498753117,2402,0,87.6749292320115,918.535075383447,135.197332828676,-0.415907246808352,6.406398928053,-0.600437339487103,295,2402,456,19,5,9,168,62,135,291,542,399,212,1400,403,78,2092,156,8,2341,39,0,2399,3,0,2402,0,0,2402,0
56.1770573566085,2371.6783042394,89.1221945137157,2946,0,114.174019835101,1045.53067280863,178.700065047699,-0.575014702050843,6.78680965496706,-0.853272788178807,386,2946,604,88,13,52,368,293,478,329,1383,570,103,2460,301,6,2889,48,0,2945,1,0,2946,0,0,2946,0,0,2946,0
55.8154613466334,2350.72069825436,89.069825436409,2926,0,109.183164689982,1034.92410448323,172.08634703291,-0.568070495403283,6.76950850485726,-0.847969814270294,357,2926,566,110,18,88,315,340,430,353,1294,526,108,2383,352,8,2865,49,0,2925,1,0,2926,0,0,2926,0,0,2926,0
2.77805486284289,105.493765586035,4.43142144638404,144,0,3.74273923277738,51.635984533927,5.62244435482748,-0.022177020136227,0.391023560501731,-0.033289351248744,14,144,19,2,7,6,7,17,10,11,37,11,8,65,17,13,95,14,3,125,3,1,136,4,0,144,0,0,144,0
54.2244389027431,2337.32418952618,87.3765586034913,2887,0,105.777301004174,1006.27116152264,168.912600721265,-0.561633416458853,6.51699370975546,-0.848483641642164,354,2887,549,147,12,87,327,405,449,284,1423,548,103,2413,303,7,2843,34,0,2885,2,0,2887,0,0,2887,0,0,2887,0
48.1670822942643,1884.0349127182,75.571072319202,2500,0,87.0226531330769,960.449117605543,134.53444454553,-0.418089663899952,6.77423084080843,-0.606989057207727,329,2500,455,37,6,20,130,97,137,252,506,331,280,1278,448,84,2122,201,8,2429,46,0,2498,2,0,2500,0,0,2500,0
55.9875311720698,2401.74812967581,89.0324189526185,2934,0,117.168069255266,1012.26397890829,183.480091797907,-0.594196225853277,6.40238843190531,-0.887906911824915,405,2934,630,151,12,106,352,463,499,365,1575,608,51,2664,208,1,2929,4,0,2934,0,0,2934,0,0,2934,0,0,2934,0
0.164588528678304,9.39401496259352,0.309226932668329,10,0,0.708229426433907,2.1639448805735,1.11625471528648,-0.002341720326051,0.008470800610414,-0.00420795027357,4,10,6,0,5,5,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0
33.2394014962594,1292.23441396509,53.9102244389027,1779,0,44.9518727805051,668.315099509307,73.4623042439959,-0.259758439721592,5.00615625116314,-0.389227677075967,152,1779,243,31,7,25,83,107,116,134,371,172,145,784,228,75,1234,149,46,1501,84,10,1719,30,0,1778,1,0,1779,0
51.5236907730673,2128.3042394015,82.4588528678304,2711,0,96.8469500449627,991.384181696325,153.393155900086,-0.496019466259724,6.68998883388544,-0.740382997729556,354,2711,546,49,12,35,227,175,310,312,937,532,158,1942,352,28,2522,144,0,2699,10,0,2711,0,0,2711,0,0,2711,0
53.568578553616,2219.60847880299,83.9027431421446,2769,0,114.40482834371,999.885127480929,178.038545568611,-0.542607473852681,6.48230375553653,-0.794143186809097,436,2769,671,66,18,47,289,225,339,378,1124,655,80,2367,282,4,2742,24,0,2769,0,0,2769,0,0,2769,0,0,2769,0
43.5311720698254,1630.79301745636,67.6882793017456,2240,0,68.6203524397132,874.723779444292,105.640712733372,-0.344779841441173,6.42222894256895,-0.491186213570551,209,2240,312,23,7,16,89,69,111,196,341,243,176,905,296,168,1497,285,46,2025,127,0,2239,1,0,2240,0,0,2240,0
12.1371571072319,273.640897755611,19.0997506234414,618,18,5.26017749032116,201.09928745437,7.92609408970514,0.013765958238732,1.72924796218409,0.027732906539621,29,618,38,2,4,3,7,12,7,11,31,12,26,66,24,13,124,30,18,178,27,14,269,24,21,361,17,7,454,24
52.4239401496259,2067.00748129676,81.4812967581047,2690,0,96.9908334380569,1012.75205781936,149.522099132509,-0.479067257230059,6.99762645624744,-0.689917742956043,366,2690,537,49,10,20,178,139,214,322,663,443,211,1644,477,60,2415,168,5,2660,23,0,2690,0,0,2690,0,0,2690,0
45.0423940149626,1705.56857855362,71.5835411471322,2356,0,72.6753495497199,929.38669124083,114.33323404597,-0.352632039304723,6.83084099452861,-0.51139948635873,242,2356,371,20,7,15,88,64,106,165,331,231,222,844,332,152,1563,335,43,2120,147,0,2354,2,0,2356,0,0,2356,0
44.713216957606,1752.06733167082,71.3216957605985,2353,0,74.6072011518731,905.247055987573,117.576965838882,-0.376756802024789,6.50006066922247,-0.552891093162616,246,2353,371,28,4,20,140,93,126,232,464,273,194,1108,367,124,1815,259,16,2241,70,1,2350,1,0,2353,0,0,2353,0
47.9077306733167,1967.65087281796,76.3341645885287,2508,0,85.1202404059715,906.230472139354,134.660385808514,-0.461986637882905,6.16921464994231,-0.684126809841069,293,2508,434,69,11,31,249,202,320,250,944,429,141,1757,318,43,2289,124,6,2473,21,0,2508,0,0,2508,0,0,2508,0
51.2942643391521,2145.39152119701,79.5885286783043,2630,0,111.82778972881,918.305277329929,170.685833137946,-0.540447388990211,5.81388897160085,-0.787464361484349,426,2630,656,101,18,86,388,330,409,312,1426,561,45,2400,155,1,2612,13,1,2627,0,0,2630,0,0,2630,0,0,2630,0
47.5436408977556,1840.32668329177,74.8004987531172,2476,0,76.6119783561393,948.990728092851,119.534863703644,-0.400442736442476,6.84940521829754,-0.577110953958387,263,2476,395,19,3,20,173,84,152,224,529,281,203,1201,328,119,1858,280,31,2313,103,0,2475,1,0,2476,0,0,2476,0
53.3516209476309,2213.1421446384,83.5660847880299,2747,0,111.212557614633,978.402225547855,172.452577591891,-0.547374288160197,6.32288755722634,-0.801623925261473,405,2747,612,108,12,77,310,307,345,400,1213,592,89,2371,259,2,2730,15,0,2747,0,0,2747,0,0,2747,0,0,2747,0
23.9875311720698,858.329177057357,37.7182044887781,1237,0,25.3122612131028,446.230861122387,39.3964806302918,-0.168050582498976,3.54607324971154,-0.236443778613168,89,1237,129,33,8,31,58,104,91,79,300,121,50,546,97,30,712,59,43,816,54,25,1089,63,3,1228,5,0,1237,0
1.31920199501247,52.5062344139651,1.98753117206983,65,0,2.23168195554815,21.731542425572,3.35026617316791,-0.013792384709867,0.145420404213347,-0.019213533330852,10,65,12,4,4,2,6,13,10,4,34,7,4,46,11,0,61,4,0,65,0,0,65,0,0,65,0,0,65,0
43.4788029925187,1741.36907730673,67.8802992518703,2257,0,72.087368538507,825.17486603904,110.987724314624,-0.400567238619868,5.76428090222206,-0.581178025086537,222,2257,338,59,8,34,198,189,233,186,764,267,196,1348,319,52,1961,160,6,2201,39,0,2257,0,0,2257,0,0,2257,0
54.2069825436409,2225.75311720698,84.8528678304239,2805,0,104.324902769079,1013.30085357058,161.83628560881,-0.536068038858079,6.73469218744185,-0.78283972903562,338,2805,512,84,8,34,273,263,358,306,1108,462,168,2102,418,7,2735,60,0,2804,1,0,2805,0,0,2805,0,0,2805,0
41.3291770573566,1612.11221945137,64.5137157107232,2135,0,65.7340395964447,800.591473914786,102.486179039779,-0.361660215133807,5.71300982618082,-0.521161834220419,220,2135,327,53,14,43,128,149,141,213,513,271,186,1113,307,93,1725,183,26,2032,66,0,2135,0,0,2135,0,0,2135,0
44.3266832917706,1711.1421446384,70.0374064837905,2320,0,72.1770510237549,898.285661368834,113.429759417242,-0.362506234413965,6.51227472363867,-0.528093013734321,233,2320,357,14,6,14,98,59,123,209,390,315,182,1068,348,113,1710,261,30,2147,98,1,2315,3,0,2320,0,0,2320,0
46.1745635910224,1922.96009975062,74.3117206982544,2439,0,91.9328577036398,894.115234894699,146.153201100087,-0.44957736256374,5.96702832471062,-0.674957196560837,342,2439,507,57,15,31,228,158,262,322,839,493,144,1825,339,17,2348,66,2,2432,4,0,2439,0,0,2439,0,0,2439,0
4.80548628428928,179.668329177057,7.36907730673317,247,0,6.05313709193853,79.8270088447429,9.350660632322,-0.037179439461049,0.615353593627871,-0.05318103993747,25,247,43,14,6,10,21,35,38,16,107,24,3,154,9,12,169,11,2,197,7,1,210,5,3,225,5,0,244,3
39.8628428927681,1516.09975062344,63.1221945137157,2086,0,65.8315210820605,822.185446085947,103.879978371224,-0.314648639595042,6.01272509025943,-0.456094093125395,227,2086,349,14,6,22,63,63,75,173,268,206,209,787,339,114,1458,265,39,1913,86,0,2079,7,0,2086,0,0,2086,0
51.9077306733167,2130.2319201995,81.6807980049875,2705,0,98.8792253815593,987.089084847463,154.28531349568,-0.503578367514051,6.62586835150929,-0.738760561283359,330,2705,508,60,5,31,254,193,323,308,969,504,163,1990,349,28,2563,101,1,2693,7,0,2705,0,0,2705,0,0,2705,0
49.3765586034913,2065.53865336658,78.9326683291771,2611,0,94.7371496842779,947.406450090453,150.006044616737,-0.484491197379685,6.32070458182901,-0.722902073175271,323,2611,502,67,7,34,246,214,328,306,990,472,141,1961,350,21,2507,77,0,2608,3,0,2611,0,0,2611,0,0,2611,0
32.6084788029925,992.765586034913,50.6284289276808,1664,0,35.2101468589044,678.769827493776,53.3840280762089,-0.125358246175606,5.56990229649756,-0.168432649718986,103,1664,153,3,7,5,16,19,19,55,67,67,64,229,91,96,436,120,95,718,111,83,1244,119,10,1603,30,2,1662,0
49.9152119700748,2089.28927680798,78.9102244389027,2601,0,94.9628765529421,913.982814197342,149.867479017403,-0.508267949529162,6.00460155581196,-0.750417612684706,342,2601,525,90,17,63,323,288,406,239,1209,525,114,2100,233,18,2499,78,0,2594,7,0,2601,0,0,2601,0,0,2601,0
47.3890274314214,1941.82793017456,75.6957605985037,2490,0,82.9890373994092,906.590465501161,131.913945375466,-0.448318941452339,6.21786913313731,-0.667795064577362,273,2490,422,58,10,46,214,185,276,268,866,398,169,1668,352,50,2242,139,11,2446,24,0,2490,0,0,2490,0,0,2490,0
34.9376558603491,1296.54613466334,55.1745635910224,1829,0,56.5808723483658,735.403147272791,88.5708612226806,-0.2586129824692,5.47502698477687,-0.369896899542189,197,1829,298,13,6,9,47,37,48,111,184,158,191,532,262,109,1101,283,57,1565,125,2,1821,4,0,1829,0,0,1829,0
8.77805486284289,209.990024937656,13.216957605985,431,10,5.08708375733065,152.373130744293,7.67678183046236,-0.003858450887706,1.3005698440466,0.001811702088063,21,431,30,3,5,2,7,11,2,8,22,13,10,45,15,18,83,23,14,132,23,13,214,14,13,301,17,6,370,7
49.9501246882793,2113.83790523691,78.9351620947631,2592,0,103.91984493256,898.109714073577,162.54268815255,-0.528345926229203,5.72165332936316,-0.780320839691815,418,2592,627,136,11,70,379,355,463,254,1458,471,69,2285,183,6,2556,25,0,2591,1,0,2592,0,0,2592,0,0,2592,0
47.5660847880299,1926.15211970075,74.3466334164589,2457,0,87.5502634223306,893.600302456506,135.047426950952,-0.455693787918264,6.06660047642089,-0.664788588230915,306,2457,466,60,10,53,212,196,254,300,872,437,137,1781,285,38,2267,99,6,2422,25,0,2457,0,0,2457,0,0,2457,0
55.5511221945137,2340.9825436409,88.3391521197007,2913,0,102.512467485728,1018.6094953095,161.820317483321,-0.565463579856329,6.71033479733502,-0.842003945360479,328,2913,520,162,15,132,242,455,382,320,1287,486,137,2297,388,11,2861,42,1,2912,1,0,2913,0,0,2913,0,0,2913,0
49.8753117206983,2060.08229426434,79.6957605985037,2624,0,96.2475736078658,963.638634119561,151.616533642601,-0.480612647485763,6.48365187776827,-0.71491848736368,342,2624,538,49,6,32,245,189,243,309,885,518,172,1899,352,28,2493,85,1,2610,12,0,2624,0,0,2624,0,0,2624,0
51.2269326683292,1938.87281795511,79.9600997506234,2640,0,87.8653803279053,1037.54886255002,135.772118763045,-0.417003945360479,7.50280530018238,-0.596549112293892,288,2640,451,12,6,8,118,56,71,284,358,355,257,1159,396,149,1957,284,37,2447,125,0,2640,0,0,2640,0,0,2640,0
40.7406483790524,1609.79800498753,63.715710723192,2104,0,66.1935314781941,776.315105956771,103.056186295253,-0.36842204191015,5.4702730115011,-0.534048833141027,214,2104,315,48,13,49,157,161,165,198,591,312,157,1224,299,67,1775,173,8,2028,44,0,2101,3,0,2104,0,0,2104,0
52.9077306733167,2229.86034912718,84.6932668329177,2791,0,102.346918545444,997.746201067446,163.10389626587,-0.531459597275468,6.56936185655265,-0.794876242230245,349,2791,563,93,9,71,290,309,326,317,1159,552,141,2225,324,9,2722,59,0,2791,0,0,2791,0,0,2791,0,0,2791,0
0.104738154613466,4.73815461346633,0.167082294264339,5,0,0.598420609355444,1.06579818521422,0.792429085830744,-0.001521383109391,0.003707708341088,-0.002318643689284,5,5,6,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0
46.5760598503741,1898.70822942643,73.7381546134663,2436,0,77.7947925703182,878.743470496231,122.474930064688,-0.44031320951353,6.0664067443332,-0.649227304872148,260,2436,392,79,20,66,174,258,243,258,825,380,172,1600,333,51,2174,146,11,2386,23,0,2434,2,0,2436,0,0,2436,0
58.8354114713217,2576.50872817955,93.3491271820449,3089,0,129.757947850283,1031.29033794843,204.028463139481,-0.653367514050694,6.29227100160048,-0.974606766665426,488,3089,747,216,34,145,487,650,696,247,2089,550,15,2983,84,0,3087,2,0,3089,0,0,3089,0,0,3089,0,0,3089,0
52.7556109725686,2255.66583541147,83.9476309226933,2777,0,111.665514626478,974.460461014031,175.135272977836,-0.55048535377973,6.22389157702758,-0.821481557300777,439,2777,666,94,11,74,371,347,414,303,1423,601,75,2452,211,5,2750,18,0,2776,1,0,2777,0,0,2777,0,0,2777,0
43.1770573566085,1536.08478802993,68.431421446384,2261,0,66.2639328769306,935.688076951742,105.228197155198,-0.281611456433543,7.14084694978971,-0.397932966092232,215,2261,331,5,5,3,30,21,26,105,128,130,203,456,247,196,1038,312,114,1668,234,4,2241,13,0,2261,0,0,2261,0
17.3815461346633,302.426433915212,26.0997506234414,852,21,11.9419442939453,286.442893734639,17.9517231492575,0.06365988015037,2.3627226709346,0.104599694792869,47,852,64,6,4,4,8,17,13,3,41,13,3,60,7,8,71,6,13,95,13,21,182,27,23,348,53,42,544,52
40.3341645885287,1573.99750623441,64.0897755610973,2118,0,63.8733398688207,807.867194521359,100.331405565967,-0.336642907656232,5.84643707894443,-0.494902668701381,196,2118,292,19,8,11,117,71,143,190,466,259,176,1033,274,123,1583,210,26,1957,96,2,2111,4,0,2118,0,0,2118,0
40.8628428927681,1427.77556109726,64.6807980049875,2139,0,55.3207256296162,868.847572500868,86.4352949023115,-0.248813600327539,6.78302601704694,-0.353757955856627,182,2139,275,13,6,9,55,49,52,109,199,117,110,495,169,152,849,216,127,1330,269,11,2078,44,0,2139,0,0,2139,0
55.0798004987531,2336.97007481297,86.9625935162095,2875,0,115.794011000144,1005.62818129005,181.386131706143,-0.575719656083671,6.42309952730115,-0.853082405925485,435,2875,676,125,13,61,404,338,490,304,1523,593,77,2537,202,8,2836,28,0,2874,1,0,2875,0,0,2875,0,0,2875,0
50.0149625935162,2093.09975062344,78.4538653366584,2592,0,95.1079437961328,902.385768304128,147.585195789521,-0.515141623553058,5.88770927159713,-0.757158968251014,306,2592,487,135,14,89,259,385,392,300,1241,466,100,2141,261,15,2528,45,1,2589,2,0,2592,0,0,2592,0,0,2592,0
10.1920199501247,178.391521197007,15.7980049875312,524,4,9.86065185583823,190.904315518851,15.1238147165661,0.037809580526296,1.5346853016712,0.068398406967656,38,524,52,0,4,3,2,8,2,0,12,2,1,15,2,2,24,7,3,38,4,22,70,13,29,193,42,17,348,47
57.1695760598504,2385.54364089776,90.3466334164589,2983,0,106.413938730692,1055.08210254366,167.124759780107,-0.576652026649794,6.9812385082071,-0.850551419957569,345,2983,529,129,10,56,332,357,441,313,1338,465,162,2314,352,13,2879,85,0,2981,2,0,2983,0,0,2983,0,0,2983,0
40.5586034912718,1690.12219451372,64.9526184538653,2152,0,74.5134320318289,780.92123328776,117.364365391363,-0.391036029329661,5.29058789593181,-0.583861986823985,255,2152,399,51,12,52,184,185,227,251,759,367,129,1538,270,23,1994,107,6,2134,9,0,2152,0,0,2152,0,0,2152,0
52.930174563591,2158.50374064838,83.3516209476309,2745,0,106.034460648917,1010.83888058618,164.146074334165,-0.511275170283247,6.76504317564298,-0.750725239140953,398,2745,598,51,6,41,222,189,281,377,883,543,156,2026,415,12,2638,80,3,2733,7,0,2745,0,0,2745,0,0,2745,0
42.3117206982544,1674.15960099751,66.4214463840399,2188,0,70.4976969417904,810.520346065034,110.245563304525,-0.382743886552276,5.69670971824171,-0.556891539807199,252,2188,369,35,11,40,162,143,196,247,620,298,185,1298,322,49,1876,145,18,2093,55,0,2188,0,0,2188,0,0,2188,0
18.927680798005,591.586034912718,29.002493765586,957,0,15.2322749894581,354.587432921029,22.7722650088108,-0.085984479100756,2.95507276584658,-0.115283247106115,47,957,70,15,8,12,35,54,38,28,152,38,44,245,68,45,376,52,28,495,47,42,686,53,16,863,32,1,946,6
46.5211970074813,1923.06483790524,74.0872817955112,2462,0,82.8962947624932,897.165831639767,130.570816102981,-0.442173856403767,6.13325622510887,-0.655076301782856,282,2462,434,78,18,56,186,246,236,244,808,344,204,1601,407,26,2292,123,2,2448,12,0,2462,0,0,2462,0,0,2462,0
